"","date","observed_incidence","CI_down_observed_incidence","CI_up_observed_incidence","smoothed_incidence","CI_down_smoothed_incidence","CI_up_smoothed_incidence","deconvolved_incidence","CI_down_deconvolved_incidence","CI_up_deconvolved_incidence","Re_estimate","CI_down_Re_estimate","CI_up_Re_estimate","Re_highHPD","Re_lowHPD","bootstrapped_CI_down_Re_estimate","bootstrapped_CI_up_Re_estimate","observation_type","influenza_type","measuring_period"
"11",2021-12-05,NA,NA,NA,NA,NA,NA,6.33079671833957,3.56021860670242,9.10137482997671,1.2097117289302,0.71075610063335,1.83917824954262,1.83917824954262,0.71075610063335,0.993511296895395,1.425912160965,"STEP Aire","IAV","2021/22"
"12",2021-12-06,0,0,2.15065491799283,2.94246804989028,0,10.0652516003019,7.27934261957841,4.34411652243956,10.2145687167173,1.24920515423755,0.757066918545067,1.862580714243,1.862580714243,0.757066918545067,1.06432020698096,1.43409010149414,"STEP Aire","IAV","2021/22"
"13",2021-12-07,3.59051840318519,1.2333826494776,5.94765415689278,3.27684359984415,0,7.45471519194007,8.51419964753039,5.38626975643928,11.6421295386215,1.30844374887817,0.821586755752212,1.90676003841802,1.90676003841802,0.821586755752212,1.13736534531953,1.4795221524368,"STEP Aire","IAV","2021/22"
"14",2021-12-08,6.6494422121491,4.36775919191818,8.93112523238003,3.6720329534715,1.12830148062427,6.21576442631872,9.85664745178367,6.5349264010669,13.1783685025004,1.36890787302631,0.891682596362338,1.94678523299371,1.94678523299371,0.891682596362338,1.20171066303381,1.5361050830188,"STEP Aire","IAV","2021/22"
"15",2021-12-09,8.64517683267045,6.30673115685724,10.9836225084837,4.04529830666828,2.1694397908884,5.92115682244816,11.5234001487666,8.02401451958825,15.0227857779449,1.41163063093833,0.951969011655333,1.96040623870404,1.96040623870404,0.951969011655333,1.24579219131552,1.57746907056113,"STEP Aire","IAV","2021/22"
"16",2021-12-10,9.04612767052797,5.68396421711761,12.4082911239383,4.31404570722779,2.72836167093098,5.8997297435246,13.0959139195785,9.36440410242615,16.8274237367309,1.41869801053522,0.985451785060596,1.92964137656319,1.92964137656319,0.985451785060596,1.25681000281007,1.58058601826037,"STEP Aire","IAV","2021/22"
"17",2021-12-11,7.61824826251837,3.57349722145001,11.6629993035867,4.66547538650563,3.06864082509023,6.26230994792104,14.2129119460092,10.3191047117076,18.1067191803108,1.38494516742802,0.984232547465235,1.85302239834819,1.85302239834819,0.984232547465235,1.23311588394264,1.53677445091339,"STEP Aire","IAV","2021/22"
"18",2021-12-12,5.31768466951038,0.872916018824847,9.76245332019592,5.03808010109017,3.351523841117,6.72463636106333,15.4727776683404,11.4611843865695,19.4843709501113,1.33149145496393,0.962905655451459,1.75887891960174,1.75887891960174,0.962905655451459,1.18998134305487,1.473001566873,"STEP Aire","IAV","2021/22"
"19",2021-12-13,3.39813108339075,0,8.79407351383208,5.23692834489397,3.34338053496516,7.13047615482278,16.2499330479343,12.1712306151002,20.3286354807683,1.26681892199495,0.927387965353443,1.65836359062911,1.65836359062911,0.927387965353443,1.13444658775003,1.39919125623987,"STEP Aire","IAV","2021/22"
"20",2021-12-14,2.80469909130558,0,8.44334524714346,5.58015401315025,3.49274150835091,7.6675665179496,16.4029292766224,12.3650510056012,20.4408075476436,1.19941500728666,0.884853564829316,1.56107728746761,1.56107728746761,0.884853564829316,1.07323673744495,1.32559327712837,"STEP Aire","IAV","2021/22"
"21",2021-12-15,3.24816986143848,0,7.79611783612364,6.01608452152317,3.73320574151754,8.29896330152881,16.6339744572848,12.6078386178437,20.6601102967259,1.13486630223912,0.840484279106703,1.47276677675777,1.47276677675777,0.840484279106703,1.01172599599025,1.25800660848799,"STEP Aire","IAV","2021/22"
"22",2021-12-16,4.13074195723246,0,9.12930047024043,6.49053182589447,4.0335489715348,8.94751468025414,16.4389537893463,12.4827843167559,20.3951232619367,1.07635809214345,0.797645150184537,1.3961885556598,1.3961885556598,0.797645150184537,0.954586163381153,1.19813002090575,"STEP Aire","IAV","2021/22"
"23",2021-12-17,4.85461394213051,0,11.5713748890667,7.35965111889477,4.8221702248607,9.89713201292884,15.4133551213696,11.6774769732486,19.1492332694907,1.01819442112343,0.752076686978816,1.32399977643102,1.32399977643102,0.752076686978816,0.896903862088234,1.13948498015863,"STEP Aire","IAV","2021/22"
"24",2021-12-18,5.05601207021237,0,12.1567900913334,8.48931603020637,5.81336499547222,11.1652670649405,14.4674153924766,10.8921879153032,18.0426428696499,0.959048060057978,0.703062218755716,1.25416034158452,1.25416034158452,0.703062218755716,0.83996340426966,1.0781327158463,"STEP Aire","IAV","2021/22"
"25",2021-12-19,5.30727335810481,0,13.1669552456666,9.68766865217761,6.86063661298927,12.5147006913659,13.2401084256036,9.90982735725597,16.5703894939512,0.900166682315098,0.651880296472942,1.18789449876267,1.18789449876267,0.651880296472942,0.783083299127588,1.01725006550261,"STEP Aire","IAV","2021/22"
"26",2021-12-20,6.41476251307131,0,15.5840112467834,11.1526767718751,8.16848745232481,14.1368660914254,11.2239038200756,8.27598893797047,14.1718187021808,0.838699771556793,0.596316574469565,1.12177420949825,1.12177420949825,0.596316574469565,0.723011823228811,0.954387719884775,"STEP Aire","IAV","2021/22"
"27",2021-12-21,8.96818980838346,0,18.0567864430201,12.4667130110305,9.28511979891475,15.6483062231463,9.42561052633872,6.76293782514091,12.0882832275365,0.772341456460963,0.534646309412781,1.05306442629544,1.05306442629544,0.534646309412781,0.656774215702983,0.887908697218944,"STEP Aire","IAV","2021/22"
"28",2021-12-22,12.6906477813453,5.0915297403102,20.2897658223803,13.2984370800883,9.99838699601569,16.598487164161,7.86940662383103,5.45982578226904,10.278987465393,0.70684942130856,0.471781740347894,0.988682718257617,0.988682718257617,0.471781740347894,0.587131834866679,0.82656700775044,"STEP Aire","IAV","2021/22"
"29",2021-12-23,17.0885745352688,8.87539833860498,25.3017507319326,14.227891783878,10.8298042687722,17.6259792989839,6.56815128036767,4.43204900390487,8.70425355683047,0.662664788564783,0.424156486116687,0.953528371020909,0.953528371020909,0.424156486116687,0.540639231531555,0.784690345598012,"STEP Aire","IAV","2021/22"
"30",2021-12-24,21.6684081734662,12.1221799443285,31.2146364026038,14.6989896364878,11.2615523506249,18.1364269223507,5.36869697146273,3.43525418824661,7.30213975467885,0.631998667503696,0.385214462426386,0.938884023952677,0.938884023952677,0.385214462426386,0.507000511937499,0.756996823069893,"STEP Aire","IAV","2021/22"
"31",2021-12-25,25.7553303906168,16.0817176380471,35.4289431431865,14.6302313989994,11.2504853700085,18.0099774279903,4.33448614452976,2.48313801600724,6.18583427305229,0.607137497925027,0.34915915611243,0.935307665518283,0.935307665518283,0.34915915611243,0.471954259191978,0.742320736658076,"STEP Aire","IAV","2021/22"
"32",2021-12-26,27.9494972468696,17.535016406263,38.3639780874761,14.6833890466784,11.3273849879626,18.0393931053942,3.7594032767871,1.97684949460058,5.54195705897361,0.595537510821105,0.32146623351203,0.952701182194644,0.952701182194644,0.32146623351203,0.447347934581382,0.743727087060829,"STEP Aire","IAV","2021/22"
"33",2021-12-27,26.6698083937406,15.5240438666696,37.8155729208116,14.4327548677406,11.1495018426301,17.716007892851,3.59811248900631,1.88132007348697,5.31490490452565,0.618752339926738,0.316929450516518,1.01985081207756,1.01985081207756,0.316929450516518,0.464572076324047,0.772932603529428,"STEP Aire","IAV","2021/22"
"34",2021-12-28,21.0353120934066,11.763389233038,30.3072349537753,13.539034506931,10.4413367698781,16.6367322439839,3.52910654288418,1.84069060979641,5.21752247597194,0.686354441756938,0.341689038595864,1.14920149783191,1.14920149783191,0.341689038595864,0.531752718047342,0.840956165466534,"STEP Aire","IAV","2021/22"
"35",2021-12-29,12.965651050686,6.66245777169634,19.2688443296757,12.7953147935716,9.81876465885952,15.7718649282836,3.55477789333807,1.87435655570929,5.23519923096684,0.782192058021312,0.38637492296628,1.31524475227661,1.31524475227661,0.38637492296628,0.626050075455539,0.938334040587085,"STEP Aire","IAV","2021/22"
"36",2021-12-30,5.08061658105752,0,11.0266263161669,11.8656910573953,9.07385354022734,14.6575285745633,3.70061971008398,2.00192669079462,5.39931272937334,0.879533901315276,0.43617249213847,1.47575858305008,1.47575858305008,0.43617249213847,0.719524954766636,1.03954284786392,"STEP Aire","IAV","2021/22"
"37",2021-12-31,0,0,6.06228552795141,10.2549224820016,7.76469249483432,12.7451524691688,3.86182969925531,2.09219820317959,5.63146119533102,0.965729347707564,0.48487533819808,1.60945672530349,1.60945672530349,0.48487533819808,0.797530281953868,1.13392841346126,"STEP Aire","IAV","2021/22"
"38",2022-01-01,0,0,5.34845740683348,8.82749239142404,6.55685387231169,11.0981309105364,3.98145326211468,2.11951738251672,5.84338914171265,1.02807071408182,0.523966198948868,1.69921866775923,1.69921866775923,0.523966198948868,0.853506325297009,1.20263510286663,"STEP Aire","IAV","2021/22"
"39",2022-01-02,2.00606873055239,0,7.15027546464722,7.59020539167634,5.51435683463273,9.66605394871995,4.21036609385291,2.24308813843448,6.17764404927134,1.06986546543137,0.554467795692655,1.75181691853676,1.75181691853676,0.554467795692655,0.895055523490239,1.2446754073725,"STEP Aire","IAV","2021/22"
"40",2022-01-03,5.08530075004893,0.105925656529969,10.0646758435679,6.54986608877204,4.69427028046636,8.40546189707771,4.55167262488163,2.47507219259762,6.62827305716565,1.10678820883111,0.5856952408867,1.79094066658727,1.79094066658727,0.5856952408867,0.936821967322632,1.27675445033959,"STEP Aire","IAV","2021/22"
"41",2022-01-04,6.79012830039562,2.53229490887275,11.0479616919185,5.55005717292315,3.85434460633848,7.24576973950782,4.92663234163098,2.77347546302198,7.07978922023999,1.14723078977647,0.622919151572149,1.82898846838927,1.82898846838927,0.622919151572149,0.984288225246539,1.3101733543064,"STEP Aire","IAV","2021/22"
"42",2022-01-05,7.06413346597844,3.97245538707058,10.1558115448863,4.65167163192011,3.00173242586445,6.30161083797577,5.42653386436975,3.15809329502076,7.69497443371875,1.18851912752142,0.664389445999913,1.8625551038806,1.8625551038806,0.664389445999913,1.02498253753385,1.35205571750899,"STEP Aire","IAV","2021/22"
"43",2022-01-06,6.3244240402089,3.20085157649847,9.44799650391932,4.18747951814409,2.57048039406787,5.80447864222031,6.00976001290474,3.61183787171758,8.40768215409191,1.22352693028343,0.704879836447667,1.88284107696999,1.88284107696999,0.704879836447667,1.05604962292941,1.39100423763745,"STEP Aire","IAV","2021/22"
"44",2022-01-07,4.98810781649853,1.77078937240308,8.20542626059398,4.14969889559959,2.56880597600693,5.73059181519224,6.58177958821486,4.03029496289745,9.13326421353227,1.24726704540121,0.739914141808093,1.8849278753086,1.8849278753086,0.739914141808093,1.07725311720971,1.41728097359272,"STEP Aire","IAV","2021/22"
"45",2022-01-08,3.4734702799847,0,7.19284283102123,4.19440198224738,2.61890405319345,5.76989991130131,7.12528972797245,4.3881742070434,9.8624052489015,1.2519480783579,0.762124232618955,1.86136522538505,1.86136522538505,0.762124232618955,1.08349478027397,1.42040137644183,"STEP Aire","IAV","2021/22"
"46",2022-01-09,2.20350768270814,0,6.1683012738183,4.32457770695164,2.74369211643834,5.90546329746494,7.60558827801923,4.73568554566956,10.4754910103689,1.23690039252765,0.769079044846304,1.81407791138688,1.81407791138688,0.769079044846304,1.07519315022303,1.39860763483228,"STEP Aire","IAV","2021/22"
"47",2022-01-10,1.60239396843539,0,6.20697243813362,4.56787052604654,2.96743223979693,6.16830881229615,8.01800498265766,4.98176060264644,11.0542493626689,1.21045842972455,0.765525383769114,1.75568729857425,1.75568729857425,0.765525383769114,1.05244839962359,1.36846845982552,"STEP Aire","IAV","2021/22"
"48",2022-01-11,1.9606304183619,0,6.35537994209335,4.78981501405271,3.1199865887091,6.45964343939632,8.44583577620253,5.23656932367924,11.6551022287258,1.1835191446348,0.759156531322234,1.70059077427434,1.70059077427434,0.759156531322234,1.02608623541323,1.34095205385636,"STEP Aire","IAV","2021/22"
"49",2022-01-12,3.03402766339857,0,6.57737626500166,4.91703369296944,3.16832364406545,6.66574374187342,8.87657494344225,5.49721681018502,12.2559330766995,1.16217905633721,0.754836605461508,1.65601329501886,1.65601329501886,0.754836605461508,1.00310735056506,1.32125076210936,"STEP Aire","IAV","2021/22"
"50",2022-01-13,4.44472367188519,0.26882138642316,8.62062595734721,5.13686100901741,3.30094997629967,6.97277204173515,9.34402588577364,5.72162908651594,12.9664226850313,1.14989201700509,0.755872736531308,1.62525138429086,1.62525138429086,0.755872736531308,0.989595134786176,1.310188899224,"STEP Aire","IAV","2021/22"
"51",2022-01-14,5.81485641216153,0.9312361231421,10.698476701181,5.45203506446123,3.52880034420143,7.37526978472104,9.91502833245902,6.09524476168931,13.7348119032287,1.14679550484788,0.763110411284705,1.60738277200045,1.60738277200045,0.763110411284705,0.989247894324959,1.30434311537081,"STEP Aire","IAV","2021/22"
"52",2022-01-15,6.83096343816286,2.15479145798014,11.5071354183456,5.76933098156389,3.79787076218519,7.74079120094259,10.4829645282783,6.48521361281606,14.4807154437405,1.1482643442676,0.773505270620083,1.59588111210414,1.59588111210414,0.773505270620083,0.99466227896208,1.30186640957312,"STEP Aire","IAV","2021/22"
"53",2022-01-16,7.43718064620636,2.21721024603748,12.6571510463752,6.20140675117566,4.13232100423968,8.27049249811164,10.8779919441319,6.73426892589167,15.0217149623721,1.14362053530238,0.77870293812253,1.5775551588093,1.5775551588093,0.77870293812253,0.996691014969166,1.29055005563559,"STEP Aire","IAV","2021/22"
"54",2022-01-17,7.6420435182047,0.959257414668177,14.3248296217412,6.7037556886319,4.5273597633339,8.88015161392989,11.202555303929,7.02512060434892,15.3799900035091,1.1285980269333,0.77495138196858,1.54767146502509,1.54767146502509,0.77495138196858,0.989374845166706,1.26782120869989,"STEP Aire","IAV","2021/22"
"55",2022-01-18,7.50454140957637,0.335116119074813,14.6739667000779,7.17591506717444,4.86220568636534,9.48962444798354,11.2952517046246,7.08621682228008,15.5042865869691,1.10096434077203,0.759787688550791,1.50441774781921,1.50441774781921,0.759787688550791,0.968594457988243,1.23333422355582,"STEP Aire","IAV","2021/22"
"56",2022-01-19,7.28547916976322,1.19009846663719,13.3808598728892,7.60580239460957,5.1334505918468,10.0781541973723,11.0092650687842,6.83182380691114,15.1867063306573,1.06087679928699,0.732704652724388,1.44882381633543,1.44882381633543,0.732704652724388,0.933311150311832,1.18844244826215,"STEP Aire","IAV","2021/22"
"57",2022-01-20,7.29611552171291,1.07130022106574,13.5209308223601,7.96312071051023,5.39636246584211,10.5298789551783,10.6690515225274,6.64481837252711,14.6932846725277,1.01523943617968,0.698902817060059,1.38970185272383,1.38970185272383,0.698902817060059,0.888864289584671,1.14161458277469,"STEP Aire","IAV","2021/22"
"58",2022-01-21,7.84770918837311,0.473473476116682,15.2219449006295,8.24927224023644,5.5397700069388,10.9587744735341,10.3675954337944,6.43998974491604,14.2952011226728,0.975349200538458,0.667510230548328,1.34064089690926,1.34064089690926,0.667510230548328,0.848691627738093,1.10200677333882,"STEP Aire","IAV","2021/22"
"59",2022-01-22,9.06289658063389,1.22253397476976,16.903259186498,8.55363275418275,5.70309355536107,11.4041719530044,9.90640313164645,6.12503294596167,13.6877733173312,0.946071650437183,0.642735205308837,1.30711519468026,1.30711519468026,0.642735205308837,0.817360963299141,1.07478233757523,"STEP Aire","IAV","2021/22"
"60",2022-01-23,10.3098248611548,1.83435881312379,18.7852909091858,8.86606732422494,5.87248963152122,11.8596450169287,9.63377869441217,6.07817505606607,13.1893823327583,0.930463711250263,0.62754327720008,1.29209636222122,1.29209636222122,0.62754327720008,0.799903923869001,1.06102349863152,"STEP Aire","IAV","2021/22"
"61",2022-01-24,10.7680188805379,1.02470276527987,20.5113349957958,9.22445279586738,6.02650276044422,12.4224028312905,9.62759380612163,6.24520633744835,13.0099812747949,0.930871332662943,0.624400363814153,1.29756464866237,1.29756464866237,0.624400363814153,0.800403973703421,1.06133869162247,"STEP Aire","IAV","2021/22"
"62",2022-01-25,9.91799092219618,0.450744055331983,19.3852377890604,9.69680207638532,6.3531872007412,13.0404169520294,9.38785902854855,6.20464348428144,12.5710745728157,0.939891726033152,0.62795998176983,1.31372559595361,1.31372559595361,0.62795998176983,0.808193976195265,1.07158947587104,"STEP Aire","IAV","2021/22"
