"date","observed_incidence","CI_down_observed_incidence","CI_up_observed_incidence","smoothed_incidence","CI_down_smoothed_incidence","CI_up_smoothed_incidence","deconvolved_incidence","CI_down_deconvolved_incidence","CI_up_deconvolved_incidence","Re_estimate","CI_down_Re_estimate","CI_up_Re_estimate","Re_highHPD","Re_lowHPD","bootstrapped_CI_down_Re_estimate","bootstrapped_CI_up_Re_estimate","observation_type","influenza_type","measuring_period"
2022-02-09,1.53070445090897,0.845893594762924,2.21551530705502,1.55072292200477,1.24594129211617,1.85550455189337,1.48367237232729,1.13497201938265,1.83237272527192,0.962809042077832,0.290208739157474,2.03142030350226,2.03142030350226,0.290208739157474,0.909718023038429,1.01590006111723,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-02-10,1.47645754258073,0.570701529563038,2.38221355559841,1.52489096203465,1.19595438769772,1.85382753637158,1.48134956249942,1.13508720974648,1.82761191525236,0.971617293318408,0.291472900655139,2.05379849605551,2.05379849605551,0.291472900655139,0.924764411731549,1.01847017490527,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-02-11,1.42682854514478,0.456668094873822,2.39698899541574,1.50894553058186,1.17281945159593,1.84507160956778,1.49470551879971,1.1566589519463,1.83275208565311,0.983777050408804,0.295161731133745,2.07938952081974,2.07938952081974,0.295161731133745,0.93663570046409,1.03091840035352,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-02-12,1.38597769045922,0.43875093399585,2.33320444692259,1.49607198767228,1.15974879547339,1.83239517987116,1.52289616564425,1.20624866275913,1.83954366852937,1.0002552472145,0.302139472550152,2.10867635070921,2.10867635070921,0.302139472550152,0.953372458666758,1.04713803576225,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-02-13,1.35806521038213,0.4996554916062,2.21647492915807,1.48998905558513,1.15217626214632,1.82780184902395,1.56427961224816,1.28623219687549,1.84232702762084,1.02069098035225,0.312641048747956,2.14005449543276,2.14005449543276,0.312641048747956,0.974007757696384,1.06737420300811,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-02-14,1.3472513367716,0.388585516909146,2.30591715663406,1.49826861443004,1.16479974570182,1.83173748315826,1.61705760282013,1.3740104069176,1.86010479872265,1.04222831087126,0.32561352797162,2.16819740863102,2.16819740863102,0.32561352797162,0.987829485058635,1.09662713668389,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-02-15,1.35769630148571,0.439514515384309,2.27587808758712,1.51987576097846,1.20287923202307,1.83687228993385,1.68253185353847,1.46093939304059,1.90412431403635,1.06300890335618,0.340334526236066,2.18984160497922,2.18984160497922,0.340334526236066,0.998130029064525,1.12788777764784,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-02-16,1.39230199720156,0.641839955950034,2.14276403845308,1.55377559200185,1.2696647366016,1.8378864474021,1.76376880958807,1.5734126223185,1.95412499685764,1.08297891717199,0.35681206913791,2.20506571953616,2.20506571953616,0.35681206913791,1.01293662943291,1.15302120491108,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-02-17,1.44893695987222,0.855163099775497,2.04271081996895,1.59876264114663,1.34577583752295,1.8517494447703,1.85884160896348,1.70759998812522,2.01008322980174,1.1021475526185,0.37500958321067,2.21427100738716,2.21427100738716,0.37500958321067,1.03161664776392,1.17267845747308,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-02-18,1.52421138626982,1.52421138626982,1.52421138626982,1.65622083676359,1.42405855883138,1.8883831146958,1.9640243348481,1.83715960156173,2.09088906813447,1.11933643458415,0.39418642282016,2.21620300949048,2.21620300949048,0.39418642282016,1.04817632753539,1.1904965416329,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-02-19,1.61473547316644,1.61473547316644,1.61473547316644,1.72899936768078,1.52797457684006,1.93002415852151,2.07989990888156,1.96076303929801,2.19903677846512,1.13324308406573,0.413382014779747,2.20969617065907,2.20969617065907,0.413382014779747,1.06347716928707,1.20300899884438,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-02-20,1.71711941733418,1.71711941733418,1.71711941733418,1.81527494722089,1.65309660472043,1.97745328972134,2.20756528590595,2.08426238354535,2.33086818826655,1.1438733386619,0.432218356219547,2.19577345832869,2.19577345832869,0.432218356219547,1.0818812500161,1.2058654273077,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-02-21,1.82797341554514,1.82797341554514,1.82797341554514,1.91186865338098,1.77677656576425,2.04696074099772,2.34854625903486,2.21957714142934,2.47751537664038,1.15248774922521,0.451030989822226,2.17724673748053,2.17724673748053,0.451030989822226,1.1017683445877,1.20320715386272,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-02-22,1.94390766457143,1.94390766457143,1.94390766457143,2.01959622200075,1.89818874159796,2.14100370240355,2.50190323654408,2.36854030638581,2.63526616670234,1.15970011422627,0.469881756509551,2.15572141599784,2.15572141599784,0.469881756509551,1.11910467375326,1.20029555469927,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-02-23,2.06254069394947,2.06254069394947,2.06254069394947,2.13927338891987,2.01913815206873,2.259408625771,2.66502952100359,2.52297805809725,2.80708098390993,1.16519141430328,0.488346072929147,2.13125912407076,2.13125912407076,0.488346072929147,1.13253005013608,1.19785277847048,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-02-24,2.18552436427306,2.18552436427306,2.18552436427306,2.27211482403482,2.14993711172924,2.39429253634041,2.84080934928333,2.68940282563786,2.9922158729288,1.16900737817346,0.506220036922677,2.1043904303468,2.1043904303468,0.506220036922677,1.14368663874865,1.19432811759828,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-02-25,2.31551886890032,1.83533150024837,2.79570623755227,2.41722511120674,2.2927295906657,2.54172063174777,3.03214733143903,2.87692602919433,3.18736863368372,1.17187596387932,0.523746135131879,2.07653418742283,2.07653418742283,0.523746135131879,1.15350931247868,1.19024261527996,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-02-26,2.45518440118938,1.48502395091842,3.42534485146034,2.57225485722222,2.43949277619525,2.70501693824918,3.23624829308599,3.08082235181993,3.39167423435205,1.17425287697951,0.541067862209679,2.04857581745784,2.04857581745784,0.541067862209679,1.15927984712629,1.18922590683273,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-02-27,2.60718115449835,2.19618673639664,3.01817557260006,2.73992729433461,2.59725312187381,2.88260146679541,3.45297951038746,3.29774422756983,3.6082147932051,1.17596018003258,0.55797212988297,2.02041331735673,2.02041331735673,0.55797212988297,1.15984857880842,1.19207178125674,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-02-28,2.77416932218538,2.77416932218538,2.77416932218538,2.92269897772668,2.7751755047188,3.07022245073456,3.68463291341011,3.53004732808348,3.83921849873673,1.17680981243914,0.574237810793479,1.99191692423052,1.99191692423052,0.574237810793479,1.15876928896077,1.1948503359175,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-01,2.95880909760857,2.95880909760857,2.95880909760857,3.11782049857919,2.96902513935486,3.26661585780352,3.93158421084616,3.77647964663563,4.08668877505669,1.17712149323408,0.589980346413125,1.96364034240284,1.96364034240284,0.589980346413125,1.15729658615802,1.19694640031014,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-02,3.16315347727109,2.76961226407683,3.55669469046536,3.32539948763087,3.17583240066042,3.47496657460133,4.18713298307739,4.0285563354762,4.34570963067857,1.17649109132651,0.604829132102657,1.93515172421493,1.93515172421493,0.604829132102657,1.15518289773525,1.19779928491776,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-03,3.38682667025622,2.47470155834466,4.29895178216777,3.54762775463591,3.39804277064968,3.69721273862213,4.44604631157886,4.28428427138703,4.6078083517707,1.17400740957694,0.618030450992748,1.90538468049926,1.90538468049926,0.618030450992748,1.15266846852817,1.19534635062572,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-04,3.62884568879224,3.24438810467844,4.01330327290604,3.78488215929821,3.63535990929941,3.934404409297,4.71108714607678,4.54694376383334,4.87523052832022,1.16958805722567,0.629352279440736,1.87444504900215,1.87444504900215,0.629352279440736,1.14997927884038,1.18919683561096,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-05,3.88822754510747,3.88822754510747,3.88822754510747,4.03124193507843,3.87960105683696,4.1828828133199,4.98512232205034,4.81679758722778,5.15344705687291,1.16429211929307,0.63938764679428,1.84390112053137,1.84390112053137,0.63938764679428,1.14684365081808,1.18174058776805,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-06,4.16398925143021,4.16398925143021,4.16398925143021,4.28230026954914,4.12812631344614,4.43647422565213,5.24742674222774,5.06971803321195,5.42513545124353,1.15765551554593,0.647695711358187,1.81325266566683,1.81325266566683,0.647695711358187,1.14127753548687,1.17403349560499,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-07,4.45514781998876,3.60560855497168,5.30468708500584,4.54070495358209,4.38411116875011,4.69729873841407,5.48619167881433,5.29252646368834,5.67985689394033,1.14832243989948,0.653175286525609,1.78086139801826,1.78086139801826,0.653175286525609,1.13152669053295,1.165118189266,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-08,4.76072026301143,4.1669464029147,5.35449412310816,4.80910377804906,4.64853208796914,4.96967546812898,5.7185042087863,5.50195609552583,5.93505232204677,1.136785421711,0.656022169478093,1.74753956623454,1.74753956623454,0.656022169478093,1.11846650484789,1.1551043385741,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-09,5.07798066280228,5.07798066280228,5.07798066280228,5.06849387760013,4.89987601303739,5.23711174216287,5.93199335586939,5.69154404432285,6.17244266741594,1.12425386611224,0.656994798201948,1.71496972043395,1.71496972043395,0.656994798201948,1.10470027647727,1.14380745574721,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-10,5.39723138196847,4.94614176472735,5.84832099920959,5.30874525065117,5.12697669284385,5.49051380845849,6.10464895191529,5.84363989319767,6.36565801063291,1.11080143165884,0.656095893501814,1.68326511978195,1.68326511978195,0.656095893501814,1.09150052989674,1.13010233342094,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-11,5.7070318531929,4.7763337684072,6.6377299379786,5.5458149837226,5.34501385180441,5.74661611564078,6.24116492654265,5.95935542595106,6.52297442713425,1.09560399869855,0.652679432567495,1.651375176384,1.651375176384,0.652679432567495,1.07749399924155,1.11371399815555,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-12,5.9959415091585,5.5020344505073,6.4898485678097,5.76683410055016,5.54497409323769,5.98869410786263,6.34847786988143,6.04083845971208,6.65611728005077,1.07929377968478,0.647180043326545,1.62011271799541,1.62011271799541,0.647180043326545,1.0616635159633,1.09692404340627,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-13,6.25251978254818,6.25251978254818,6.25251978254818,5.95150680400963,5.71005521496081,6.19295839305846,6.42472069086272,6.09979292610172,6.74964845562373,1.06350037173277,0.640819997957988,1.59150304102323,1.59150304102323,0.640819997957988,1.04613691383106,1.08086382963448,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-14,6.46532610604485,6.46532610604485,6.46532610604485,6.10464994933145,5.84270314212482,6.36659675653808,6.46126689643846,6.13738824607943,6.7851455467975,1.04837226785233,0.633772993028426,1.56561465024556,1.56561465024556,0.633772993028426,1.03259878608374,1.06414574962093,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-15,6.62291991233143,5.96311716001492,7.28272266464793,6.23108039174606,5.94375320079113,6.51840758270099,6.45518766942446,6.13579993243822,6.77457540641069,1.0331479846359,0.625546542348626,1.54134718989217,1.54134718989217,0.625546542348626,1.01987895757929,1.0464170116925,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-16,6.71704514370554,5.95364630504904,7.48044398236205,6.32774391634276,6.02197217061732,6.63351566206821,6.41533452780284,6.09413579786404,6.73653325774164,1.01778101334329,0.616157825962384,1.51855351137087,1.51855351137087,0.616157825962384,1.00611630732192,1.02944571936467,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-17,6.75218378092367,5.92403680020143,7.5803307616459,6.38645535792815,6.077885461897,6.69502525395931,6.34992993892045,6.02892196527319,6.67093791256771,1.00313301673697,0.606299376928975,1.49825169901279,1.49825169901279,0.606299376928975,0.991858535204618,1.01440749826933,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-18,6.73600231435698,5.92594743242605,7.54605719628791,6.40433514630858,6.09581437816973,6.71285591444744,6.25517958039192,5.94436248045779,6.56599668032605,0.989685035247057,0.596396375051456,1.48095464631626,1.48095464631626,0.596396375051456,0.978542680972475,1.00082738952164,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-19,6.67616723437666,5.8155989147372,7.53673555401612,6.38892351335566,6.07550767564533,6.702339351066,6.12674811787346,5.84057250232778,6.41292373341914,0.976904864570662,0.586122972525826,1.46588335198572,1.46588335198572,0.586122972525826,0.965424924352314,0.98838480478901,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-20,6.58034503135388,5.75723310563064,7.40345695707713,6.34697903795278,6.03132678654582,6.66263128935973,5.9767460214007,5.71709551270011,6.23639653010129,0.964475948314108,0.575303695266927,1.45255385147545,1.45255385147545,0.575303695266927,0.951437035697461,0.977514860930755,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-21,6.45620219565984,5.72620718855845,7.18619720276124,6.27444967042394,5.965756712108,6.58314262873989,5.81587896145373,5.57678125514261,6.05497666776485,0.952971743344788,0.564413431073333,1.44163642858447,1.44163642858447,0.564413431073333,0.937968847778957,0.967974638910619,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-22,6.31140521766571,5.79149829268229,6.83131214264913,6.16728336109316,5.87949568050125,6.45507104168507,5.63745056650261,5.41786108739143,5.85704004561379,0.942741192521071,0.553759786873403,1.43351601176073,1.43351601176073,0.553759786873403,0.926310719861899,0.959171665180243,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-23,6.15249973743649,6.15249973743649,6.15249973743649,6.03698669034058,5.77274745186244,6.30122592881872,5.44818223934499,5.24477799434496,5.65158648434502,0.933676666551377,0.543325239245745,1.42797413649583,1.42797413649583,0.543325239245745,0.916307263337782,0.951046069764971,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-24,5.98154799381242,5.98154799381242,5.98154799381242,5.89315379906949,5.64784254101215,6.13846505712682,5.25656403582703,5.06398720301504,5.44914086863901,0.92555425475515,0.533004496547202,1.4246476215945,1.4246476215945,0.533004496547202,0.907506468064558,0.943602041445741,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-25,5.79949137532756,5.20059250367685,6.39839024697827,5.72886397838866,5.50360512609286,5.95412283068446,5.05759596565671,4.87189764991813,5.24329428139529,0.918349369514703,0.52282959175231,1.42344395100453,1.42344395100453,0.52282959175231,0.900503058723299,0.936195680306107,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-26,5.60727127051597,4.63542211496304,6.5791204260689,5.55139032387566,5.34474766052307,5.75803298722825,4.85925461710734,4.6773806303779,5.04112860383678,0.912198857114548,0.512944726251705,1.42448633881719,1.42448633881719,0.512944726251705,0.895873516797041,0.928524197432056,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-27,5.40582906791171,4.68657478816138,6.12508334766204,5.3691408832693,5.17593080893033,5.56235095760828,4.66849084566516,4.49169220401028,4.84528948732004,0.907183932673233,0.503454925027557,1.42782145524098,1.42782145524098,0.503454925027557,0.892805325519823,0.921562539826642,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-28,5.19610615604885,5.19610615604885,5.19610615604885,5.17689737592025,4.99211734421776,5.36167740762273,4.47795432125403,4.30978145745001,4.64612718505805,0.903270220830929,0.494385787242959,1.43333664144899,1.43333664144899,0.494385787242959,0.890201486021389,0.916338955640469,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-29,4.97904392346143,4.97904392346143,4.97904392346143,4.98303610519671,4.80253235555451,5.1635398548389,4.29240017188907,4.13161282126935,4.45318752250879,0.900275212207073,0.48565645281292,1.44072490027105,1.44072490027105,0.48565645281292,0.887281725704501,0.913268698709644,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-30,4.75637002290671,4.26925869843588,5.24348134737753,4.79455308728814,4.6189172485028,4.97018892607347,4.12059363363718,3.96339024986583,4.27779701740853,0.898236205428044,0.47734212452304,1.44996435403117,1.44996435403117,0.47734212452304,0.884366705534113,0.912105705321975,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-03-31,4.53295716403467,3.67025349127784,5.39566083679149,4.60415961077703,4.43684809363486,4.77147112791921,3.96031206155208,3.80678974419008,4.11383437891407,0.897656529241562,0.469850347040144,1.46163109896427,1.46163109896427,0.469850347040144,0.883050991641079,0.912262066842046,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-04-01,4.31446432071848,3.60256866472815,5.02635997670881,4.41715873667582,4.25751417365532,4.57680329969631,3.80839015453059,3.66071493218501,3.95606537687616,0.898464152945088,0.463192452392558,1.47552098157529,1.47552098157529,0.463192452392558,0.884123695350003,0.912804610540174,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-04-02,4.10655046683132,4.10655046683132,4.10655046683132,4.24229580959335,4.08680897123778,4.39778264794893,3.65918323567615,3.51644270608905,3.80192376526325,0.899442721935864,0.456588428591474,1.48990923784013,1.48990923784013,0.456588428591474,0.885742675564021,0.913142768307707,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-04-03,3.91487457624636,3.91487457624636,3.91487457624636,4.0774455435068,3.92584790988476,4.22904317712884,3.51371261135103,3.3737755967445,3.65364962595755,0.899808812232295,0.449535582879369,1.50369641882821,1.50369641882821,0.449535582879369,0.886048466506227,0.913569157958362,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-04-04,3.74509562283676,3.74509562283676,3.74509562283676,3.92048265239331,3.77452711585421,4.06643818893241,3.3789436238137,3.23873887656257,3.51914837106482,0.899929010260442,0.442275038330009,1.51740157154329,1.51740157154329,0.442275038330009,0.885131315776935,0.914726704743948,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-04-05,3.60287258047571,3.257573447241,3.94817171371043,3.76655914300058,3.62546000872346,3.9076582772777,3.24291071111559,3.09900784374852,3.38681357848266,0.899669338412004,0.434688001208188,1.53090951171942,1.53090951171942,0.434688001208188,0.88323686126055,0.916101815563457,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-04-06,3.4911244758472,2.7905764512922,4.1916725004022,3.61696759369322,3.4790987520446,3.75483643534183,3.09657711145637,2.94914610252394,3.2440081203888,0.897866512696101,0.425964776348735,1.54273011410301,1.54273011410301,0.425964776348735,0.880298711046856,0.915434314345346,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-04-07,3.4018105468785,2.5287729192604,4.2748481744966,3.47879357587372,3.34201096282675,3.61557618892069,2.95202879510651,2.80482706105607,3.09923052915695,0.893933102241196,0.415655497343244,1.55222730988189,1.55222730988189,0.415655497343244,0.876514944226864,0.911351260255527,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-04-08,3.32415008430772,3.32415008430772,3.32415008430772,3.34025136438218,3.20120204846097,3.47930068030339,2.80637768710694,2.66286862308855,2.94988675112533,0.888352361161726,0.403976696378925,1.56032293104955,1.56032293104955,0.403976696378925,0.872224484832445,0.904480237491006,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-04-09,3.24736237887294,3.24736237887294,3.24736237887294,3.19296697187183,3.05068051737812,3.33525342636554,2.64917976643777,2.51143321986278,2.78692631301276,0.881379403580749,0.390989294071429,1.56765752047535,1.56765752047535,0.390989294071429,0.866227530620023,0.896531276541475,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-04-10,3.16066672131229,3.16066672131229,3.16066672131229,3.0491435764649,2.9062867052322,3.19200044769761,2.48249186747211,2.34819410399396,2.61678963095027,0.871936983855029,0.375914571182622,1.57304107461921,1.57304107461921,0.375914571182622,0.855959649461324,0.887914318248734,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-04-11,3.05328240236384,3.05328240236384,3.05328240236384,2.90509626324802,2.76457563957307,3.04561688692297,2.31523720896724,2.18127577976723,2.44919863816726,0.860175642780408,0.358768605794855,1.57702908275426,1.57702908275426,0.358768605794855,0.841985230035287,0.878366055525529,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-04-12,2.91442871276571,2.52088749957145,3.30796992595998,2.75035889108991,2.61450312008353,2.8862146620963,2.1517893103794,2.01951173426581,2.28406688649299,0.848054526237794,0.340676087792914,1.58278606525671,1.58278606525671,0.340676087792914,0.828141204195403,0.867967848280184,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-04-13,2.73700853831026,1.76462880011067,3.70938827650985,2.58696279878598,2.4545522050077,2.71937339256425,1.98766021945796,1.86010520410644,2.11521523480948,0.836465327802383,0.322124868891125,1.59192531082695,1.59192531082695,0.322124868891125,0.816690395117076,0.85624026048769,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-04-14,2.5286591450069,1.99037562074523,3.06694266926856,2.42284571279679,2.29120024693433,2.55449117865925,1.8182310929642,1.69780644639814,1.93865573953026,0.824085661638522,0.302351670699739,1.60278875162254,1.60278875162254,0.302351670699739,0.806043311496324,0.842128011780721,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-04-15,2.30070139391929,2.30070139391929,2.30070139391929,2.26162689529682,2.13137935575627,2.39187443483737,1.65451681273638,1.54367435455355,1.76535927091921,0.810450457510815,0.281148032347115,1.61497629436033,1.61497629436033,0.281148032347115,0.794367683811282,0.826533231210348,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-04-16,2.06445614611113,2.06445614611113,2.06445614611113,2.09885998865231,1.97214658044202,2.2255733968626,1.50163821531111,1.40282011565548,1.60045631496674,0.796846719104351,0.259268562974812,1.63082214612334,1.63082214612334,0.259268562974812,0.781741454226578,0.811951983982123,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-04-17,1.83124426264607,1.83124426264607,1.83124426264607,1.93009863522949,1.80896675115057,2.05123051930842,1.34633214208996,1.25641502692559,1.43624925725433,0.783219680908979,0.236724071216698,1.6507470879571,1.6507470879571,0.236724071216698,0.767673926041967,0.798765435775991,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-04-18,1.61238660458781,1.61238660458781,1.61238660458781,1.76649664486208,1.65354409098131,1.87944919874284,1.18797376020847,1.10211425441276,1.27383326600417,0.767127320022535,0.212390038457715,1.67153498808218,1.67153498808218,0.212390038457715,0.749695464785152,0.784559175259919,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-04-19,1.419204033,0.495271853257467,2.34313621274253,1.61328893967044,1.5113001111877,1.71527776815319,1.03301772472852,0.949196393888046,1.116839055569,0.746103184328986,0.1853326211596,1.69007077066526,1.69007077066526,0.1853326211596,0.725297951708447,0.766908416949525,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-04-20,1.26024974287538,0.72196621861372,1.79853326713704,1.45715083045082,1.36393106447107,1.55037059643056,0.878935294919028,0.794043932484877,0.963826657353178,0.719884856407744,0.155874441251405,1.70709324313173,1.70709324313173,0.155874441251405,0.694682153471367,0.745087559344122,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-04-21,1.13300626492288,1.13300626492288,1.13300626492288,1.29812893814775,1.21007950840493,1.38617836789056,0.728440276781192,0.641258593465613,0.815621960096771,0.688855546899167,0.124859520301688,1.72484159172247,1.72484159172247,0.124859520301688,0.658843365577616,0.718867728220717,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-04-22,1.03218846378047,1.03218846378047,1.03218846378047,1.14241310250634,1.05828402821563,1.22654217679705,0.584981173938245,0.495882864783383,0.674079483093108,0.651998360858781,0.0930471109357597,1.74348481764898,1.74348481764898,0.0930471109357597,0.616668886397574,0.687327835319988,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-04-23,0.952511204086143,0.952511204086143,0.952511204086143,0.985893462523645,0.90246543719918,1.06932148784811,0.446897303482202,0.354778307077089,0.539016299887315,0.607605664510942,0.0618411267003001,1.76205319598267,1.76205319598267,0.0618411267003001,0.565954060284496,0.649257268737388,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-04-24,0.888689350477873,0.888689350477873,0.888689350477873,0.830491429470401,0.745969139828836,0.915013719111965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-04-25,0.835437767593641,0.835437767593641,0.835437767593641,0.67894159005856,0.5929889803841,0.76489419973302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All Switzerland","ILI corrected for percent positivity","2021/22"
2022-04-26,0.787471320071429,0.787471320071429,0.787471320071429,0.528353846447002,0.438706255532623,0.618001437361381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"All Switzerland","ILI corrected for percent positivity","2021/22"
