"","sample_date","measuring_period","wwtp","IAV_gc_per_mL_WW","IBV_gc_per_mL_WW","influenza_type","observation_units","observation","date_2","is_observation"
"801",2022-02-16,NA,NA,NA,NA,NA,NA,2.01113001613356,NA,NA
"802",2022-02-17,NA,NA,NA,NA,NA,NA,1.52929510996851,NA,NA
"803",2022-02-18,"2021/22","ARA Werdhölzli",5.1318204115,1.032887233,"IBV","gc_per_day_norm",1.04746020380345,2022-02-18,TRUE
"804",2022-02-19,NA,NA,NA,NA,NA,NA,0.698306802535636,NA,NA
"805",2022-02-20,NA,NA,NA,NA,NA,NA,0.349153401267818,NA,NA
"806",2022-02-21,"2021/22","ARA Werdhölzli",8.4540946515,0,"IBV","gc_per_day_norm",0,2022-02-21,TRUE
"807",2022-02-22,NA,NA,NA,NA,NA,NA,0.267632718406585,NA,NA
"808",2022-02-23,NA,NA,NA,NA,NA,NA,0.53526543681317,NA,NA
"809",2022-02-24,NA,NA,NA,NA,NA,NA,0.802898155219755,NA,NA
"810",2022-02-25,"2021/22","ARA Werdhölzli",15.700165051,1.0371497715,"IBV","gc_per_day_norm",1.07053087362634,2022-02-25,TRUE
"811",2022-02-26,NA,NA,NA,NA,NA,NA,0.963477786263706,NA,NA
"812",2022-02-27,NA,NA,NA,NA,NA,NA,0.856424698901072,NA,NA
"813",2022-02-28,NA,NA,NA,NA,NA,NA,0.749371611538438,NA,NA
"814",2022-03-01,NA,NA,NA,NA,NA,NA,0.642318524175804,NA,NA
"815",2022-03-02,NA,NA,NA,NA,NA,NA,0.53526543681317,NA,NA
"816",2022-03-03,NA,NA,NA,NA,NA,NA,0.428212349450536,NA,NA
"817",2022-03-04,NA,NA,NA,NA,NA,NA,0.321159262087902,NA,NA
"818",2022-03-05,NA,NA,NA,NA,NA,NA,0.214106174725268,NA,NA
"819",2022-03-06,NA,NA,NA,NA,NA,NA,0.107053087362634,NA,NA
"820",2022-03-07,"2021/22","ARA Werdhölzli",34.69943168,0,"IBV","gc_per_day_norm",0,2022-03-07,TRUE
"821",2022-03-08,NA,NA,NA,NA,NA,NA,0,NA,NA
"822",2022-03-09,NA,NA,NA,NA,NA,NA,0,NA,NA
"823",2022-03-10,NA,NA,NA,NA,NA,NA,0,NA,NA
"824",2022-03-11,NA,NA,NA,NA,NA,NA,0,NA,NA
"825",2022-03-12,NA,NA,NA,NA,NA,NA,0,NA,NA
"826",2022-03-13,NA,NA,NA,NA,NA,NA,0,NA,NA
"827",2022-03-14,"2021/22","ARA Werdhölzli",50.08969489,0,"IBV","gc_per_day_norm",0,2022-03-14,TRUE
"828",2022-03-15,NA,NA,NA,NA,NA,NA,0,NA,NA
"829",2022-03-16,NA,NA,NA,NA,NA,NA,0,NA,NA
"830",2022-03-17,NA,NA,NA,NA,NA,NA,0,NA,NA
"831",2022-03-18,"2021/22","ARA Werdhölzli",23.89268104,0,"IBV","gc_per_day_norm",0,2022-03-18,TRUE
"832",2022-03-19,NA,NA,NA,NA,NA,NA,0,NA,NA
"833",2022-03-20,NA,NA,NA,NA,NA,NA,0,NA,NA
"834",2022-03-21,"2021/22","ARA Werdhölzli",44.310039235,0,"IBV","gc_per_day_norm",0,2022-03-21,TRUE
"835",2022-03-22,NA,NA,NA,NA,NA,NA,0,NA,NA
"836",2022-03-23,NA,NA,NA,NA,NA,NA,0,NA,NA
"837",2022-03-24,NA,NA,NA,NA,NA,NA,0,NA,NA
"838",2022-03-25,"2021/22","ARA Werdhölzli",30.42683585,0,"IBV","gc_per_day_norm",0,2022-03-25,TRUE
"839",2022-03-26,NA,NA,NA,NA,NA,NA,0,NA,NA
"840",2022-03-27,NA,NA,NA,NA,NA,NA,0,NA,NA
"841",2022-03-28,"2021/22","ARA Werdhölzli",20.277863755,0,"IBV","gc_per_day_norm",0,2022-03-28,TRUE
"842",2022-03-29,NA,NA,NA,NA,NA,NA,0,NA,NA
"843",2022-03-30,NA,NA,NA,NA,NA,NA,0,NA,NA
"844",2022-03-31,NA,NA,NA,NA,NA,NA,0,NA,NA
"845",2022-04-01,NA,NA,NA,NA,NA,NA,0,NA,NA
"846",2022-04-02,"2021/22","ARA Werdhölzli",11.37317262,0,"IBV","gc_per_day_norm",0,2022-04-02,TRUE
"847",2022-04-03,NA,NA,NA,NA,NA,NA,0,NA,NA
"848",2022-04-04,NA,NA,NA,NA,NA,NA,0,NA,NA
"849",2022-04-05,"2021/22","ARA Werdhölzli",45.35095764,0,"IBV","gc_per_day_norm",0,2022-04-05,TRUE
"850",2022-04-06,NA,NA,NA,NA,NA,NA,0.807169626232688,NA,NA
"851",2022-04-07,NA,NA,NA,NA,NA,NA,1.61433925246538,NA,NA
"852",2022-04-08,"2021/22","ARA Werdhölzli",16.8022398425,1.034884401,"IBV","gc_per_day_norm",2.42150887869806,2022-04-08,TRUE
"853",2022-04-09,NA,NA,NA,NA,NA,NA,1.61433925246538,NA,NA
"854",2022-04-10,NA,NA,NA,NA,NA,NA,0.807169626232688,NA,NA
"855",2022-04-11,"2021/22","ARA Werdhölzli",32.47483905,0,"IBV","gc_per_day_norm",0,2022-04-11,TRUE
"856",2022-04-12,NA,NA,NA,NA,NA,NA,0,NA,NA
"857",2022-04-13,NA,NA,NA,NA,NA,NA,0,NA,NA
"858",2022-04-14,NA,NA,NA,NA,NA,NA,0,NA,NA
"859",2022-04-15,"2021/22","ARA Werdhölzli",17.06510921,0,"IBV","gc_per_day_norm",0,2022-04-15,TRUE
"860",2022-04-16,NA,NA,NA,NA,NA,NA,0,NA,NA
"861",2022-04-17,NA,NA,NA,NA,NA,NA,0,NA,NA
"862",2022-04-18,"2021/22","ARA Werdhölzli",23.380738285,0,"IBV","gc_per_day_norm",0,2022-04-18,TRUE
"863",2022-04-19,NA,NA,NA,NA,NA,NA,0,NA,NA
"864",2022-04-20,NA,NA,NA,NA,NA,NA,0,NA,NA
"865",2022-04-21,NA,NA,NA,NA,NA,NA,0,NA,NA
"866",2022-04-22,"2021/22","ARA Werdhölzli",21.3156867525,0,"IBV","gc_per_day_norm",0,2022-04-22,TRUE
"867",2022-04-23,NA,NA,NA,NA,NA,NA,0,NA,NA
"868",2022-04-24,NA,NA,NA,NA,NA,NA,0,NA,NA
"869",2022-04-25,"2021/22","ARA Werdhölzli",14.637943524,0,"IBV","gc_per_day_norm",0,2022-04-25,TRUE
