"sample_date","wwtp","measuring_period","target","measurement_type","value"
2022-04-11,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",6818470961601.63
2022-04-11,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-04-11,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",37.23533065
2022-04-11,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-04-11,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",6505428928525.57
2022-04-11,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-04-08,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",29.18945939
2022-04-08,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-04-08,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",11480358905316.8
2022-04-08,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-04-08,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",16.56022593
2022-04-08,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",2.069768802
2022-04-08,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",6513218853743.67
2022-04-08,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",814050317976.359
2022-04-05,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",38.3546399
2022-04-05,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-04-05,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",6290497273519.55
2022-04-05,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-04-05,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",52.34727538
2022-04-05,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-04-05,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",8585412192960.44
2022-04-05,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-04-02,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",12.51337894
2022-04-02,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-04-02,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",3750476864496.15
2022-04-02,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-04-02,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",10.2329663
2022-04-02,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-04-02,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",3066997614899.91
2022-04-02,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-03-28,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",25.12648082
2022-03-28,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-03-28,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",3563570993065.43
2022-03-28,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-03-28,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",15.42924669
2022-03-28,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-03-28,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",2188257732677.38
2022-03-28,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-03-25,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",25.47249935
2022-03-25,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-03-25,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",3526252669080.54
2022-03-25,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-03-25,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",35.38117235
2022-03-25,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-03-25,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",4897947065189.98
2022-03-25,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-03-21,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",42.97975379
2022-03-21,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-03-21,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",5867194413960.89
2022-03-21,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-03-21,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",45.64032468
2022-03-21,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-03-21,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",6230390693307.35
2022-03-21,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-03-18,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",25.58996642
2022-03-18,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-03-18,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",3870074672632.56
2022-03-18,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-03-18,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",22.19539566
2022-03-18,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-03-18,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",3356699933990.17
2022-03-18,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-03-14,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",46.98601037
2022-03-14,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-03-14,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",6681905143640.63
2022-03-14,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-03-14,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",53.19337941
2022-03-14,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-03-14,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",7564658345928.56
2022-03-14,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-03-07,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",34.69943168
2022-03-07,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-03-07,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",5021884071061.85
2022-03-07,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-01-21,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",5.005929527
2022-01-21,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-01-21,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",741232963543.237
2022-01-21,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-01-21,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",4.207866946
2022-01-21,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-01-21,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",623063043488.029
2022-01-21,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-01-17,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",6.211308086
2022-01-17,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-01-17,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",1002410048276.96
2022-01-17,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-01-17,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",8.496137034
2022-01-17,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-01-17,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",1371146466493.21
2022-01-17,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-01-14,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",8.079880948
2022-01-14,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-01-14,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",1342197455886.67
2022-01-14,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-01-14,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",4.147185266
2022-01-14,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-01-14,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",688913803178.463
2022-01-14,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-01-10,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",4.147929262
2022-01-10,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-01-10,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",1326052822183.26
2022-01-10,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-01-10,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",0
2022-01-10,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-01-10,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",0
2022-01-10,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-01-08,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",2.05125954
2022-01-08,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-01-08,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",389257351837.933
2022-01-08,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-01-08,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",2.07192029
2022-01-08,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-01-08,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",393178039920.138
2022-01-08,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-01-03,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",10.37969228
2022-01-03,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-01-03,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",1650085156111.38
2022-01-03,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-01-03,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",8.309573162
2022-01-03,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-01-03,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",1320993239333.07
2022-01-03,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2022-01-01,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",2.083570991
2022-01-01,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",2.083570991
2022-01-01,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",336174822705.601
2022-01-01,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",336174822705.601
2022-01-01,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",8.273594548
2022-01-01,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2022-01-01,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",1334907326088.76
2022-01-01,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2021-12-27,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",4.035709574
2021-12-27,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2021-12-27,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",1138266351716.26
2021-12-27,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2021-12-27,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",4.067802128
2021-12-27,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2021-12-27,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",1147318012567.72
2021-12-27,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2021-12-24,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",10.35885887
2021-12-24,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2021-12-24,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",1446746491168.26
2021-12-24,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2021-12-24,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",8.16779261
2021-12-24,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2021-12-24,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",1140736199556.66
2021-12-24,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2021-12-20,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",5.98720475
2021-12-20,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2021-12-20,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",846971327222.28
2021-12-20,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2021-12-20,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",14.30652451
2021-12-20,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2021-12-20,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",2023851957321.62
2021-12-20,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2021-12-17,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",12.41572315
2021-12-17,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2021-12-17,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",1938686995078.89
2021-12-17,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2021-12-17,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",15.02643319
2021-12-17,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2021-12-17,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",2346343443384.1
2021-12-17,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2021-12-13,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",16.81127527
2021-12-13,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2021-12-13,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",2982674405280.31
2021-12-13,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2021-12-13,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",20.92584761
2021-12-13,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2021-12-13,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",3712686222354.82
2021-12-13,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2021-12-10,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",18.90409413
2021-12-10,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_mL_WW",0
2021-12-10,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",5630312542815.44
2021-12-10,"ARA Werdhölzli","2021/22","respv4","IBV_gc_per_day",0
2021-12-06,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",16.8683063
2021-12-06,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",3013662152619.75
2021-12-06,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",8.436615093
2021-12-06,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",1507270922747.87
2021-12-03,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",10.29649056
2021-12-03,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",1539352890584.26
2021-12-03,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_mL_WW",12.3051556
2021-12-03,"ARA Werdhölzli","2021/22","respv4","IAV_gc_per_day",1839653688950.61
2022-10-07,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_mL_WW",6.022135569
2022-10-07,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_mL_WW",0
2022-10-07,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_day",957047249214.478
2022-10-07,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_day",0
2022-10-07,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_mL_WW",6.26493993
2022-10-07,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_mL_WW",0
2022-10-07,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_day",995634099864.025
2022-10-07,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_day",0
2022-10-03,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_mL_WW",0
2022-10-03,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_mL_WW",0
2022-10-03,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_day",0
2022-10-03,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_day",0
2022-10-03,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_mL_WW",2.05125954
2022-10-03,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_mL_WW",0
2022-10-03,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_day",775603677810.578
2022-10-03,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_day",0
2022-09-30,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_mL_WW",0
2022-09-30,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_mL_WW",0
2022-09-30,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_day",0
2022-09-30,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_day",0
2022-09-30,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_mL_WW",2.057465633
2022-09-30,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_mL_WW",0
2022-09-30,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_day",455205429788.476
2022-09-30,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_day",0
2022-09-26,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_mL_WW",2.094518279
2022-09-26,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_mL_WW",0
2022-09-26,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_day",396237801563.394
2022-09-26,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_day",0
2022-09-26,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_mL_WW",4.25150546
2022-09-26,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_mL_WW",0
2022-09-26,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_day",804293375567.702
2022-09-26,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_day",0
2022-09-23,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_mL_WW",0
2022-09-23,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_mL_WW",0
2022-09-23,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_day",0
2022-09-23,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_day",0
2022-09-23,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_mL_WW",2.104201533
2022-09-23,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_mL_WW",0
2022-09-23,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_day",270902014999.49
2022-09-23,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_day",0
2022-09-19,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_mL_WW",2.072886203
2022-09-19,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_mL_WW",0
2022-09-19,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_day",286468219936.007
2022-09-19,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_day",0
2022-09-19,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_mL_WW",0
2022-09-19,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_mL_WW",0
2022-09-19,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_day",0
2022-09-19,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_day",0
2022-09-16,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_mL_WW",6.542184174
2022-09-16,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_mL_WW",0
2022-09-16,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_day",1413962765022.38
2022-09-16,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_day",0
2022-09-16,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_mL_WW",0
2022-09-16,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_mL_WW",0
2022-09-16,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_day",0
2022-09-16,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_day",0
2022-09-12,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_mL_WW",0
2022-09-12,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_mL_WW",2.511065324
2022-09-12,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_day",0
2022-09-12,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_day",316050581741.256
2022-10-10,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_mL_WW",2.160756153
2022-10-10,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_mL_WW",0
2022-10-10,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_day",316125507336.297
2022-10-10,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_day",0
2022-10-10,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_mL_WW",2.286213072
2022-10-10,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_mL_WW",2.286213072
2022-10-10,"ARA Werdhölzli","2022/23","respv4","IAV_gc_per_day",334480254174.648
2022-10-10,"ARA Werdhölzli","2022/23","respv4","IBV_gc_per_day",334480254174.648
2022-04-25,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_mL_WW",9.244117756
2022-04-25,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_day",3007009173181.04
2022-04-25,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_mL_WW",17.94511814
2022-04-25,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_day",5837348277586.93
2022-04-22,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_mL_WW",22.27923258
2022-04-22,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_day",3201300336860.17
2022-04-22,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_mL_WW",24.47743768
2022-04-22,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_day",3517160171881.38
2022-04-18,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_mL_WW",21.84395318
2022-04-18,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_day",2958237164585.71
2022-04-18,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_mL_WW",19.94178128
2022-04-18,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_day",2700633810392.35
2022-04-15,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_mL_WW",11.2416555
2022-04-15,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_day",1595402215105.67
2022-04-15,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_mL_WW",19.73750238
2022-04-15,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_day",2801122576448.41
2022-04-11,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_mL_WW",33.28478654
2022-04-11,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_day",5815224665854.14
2022-04-11,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_mL_WW",20.35213971
2022-04-11,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_day",3555746548119.56
2022-04-08,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_mL_WW",6.6223828
2022-04-08,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_day",2604615944975.08
2022-04-08,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_mL_WW",14.83689125
2022-04-08,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_day",5835422791266.5
2022-04-04,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_mL_WW",38.10240837
2022-04-04,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_day",7098265399195.02
2022-04-04,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_mL_WW",39.59872032
2022-04-04,"ARA Werdhölzli","2021/22","iabv","IAV_gc_per_day",7377019939799.06
