"region","data_type","date","median_R_mean","median_R_highHPD","median_R_lowHPD"
"SG","infection_norm_n1",2021-10-05,1.64085664309261,2.30703025041507,0.974683035770148
"SG","infection_norm_n1",2021-10-06,1.80795941299464,2.40911260769917,1.20680621829012
"SG","infection_norm_n1",2021-10-07,1.9781274047709,2.53296949710943,1.42328531243236
"SG","infection_norm_n1",2021-10-08,2.1069623641486,2.62869938225057,1.58522534604664
"SG","infection_norm_n1",2021-10-09,2.14986086507064,2.6467266256497,1.65299510449158
"SG","infection_norm_n1",2021-10-10,2.10140616495902,2.57378942102842,1.62902290888963
"SG","infection_norm_n1",2021-10-11,2.00352813140439,2.45809906596154,1.54895719684724
"SG","infection_norm_n1",2021-10-12,1.88099496872758,2.32648250734944,1.43550743010573
"SG","infection_norm_n1",2021-10-13,1.73053715611761,2.15759059860864,1.30348371362658
"SG","infection_norm_n1",2021-10-14,1.55124517774961,1.94407991992646,1.15841043557276
"SG","infection_norm_n1",2021-10-15,1.3696230245827,1.72331160968113,1.01593443948428
"SG","infection_norm_n1",2021-10-16,1.19867422469585,1.51464567776016,0.882702771631541
"SG","infection_norm_n1",2021-10-17,1.04271143146045,1.32538590082768,0.760036962093225
"SG","infection_norm_n1",2021-10-18,0.904366030247423,1.16112323476318,0.647608825731669
"SG","infection_norm_n1",2021-10-19,0.786357260359961,1.02822915266009,0.544485368059836
"SG","infection_norm_n1",2021-10-20,0.691107171554471,0.930117008160262,0.45209733494868
"SG","infection_norm_n1",2021-10-21,0.615588299664053,0.861690311507448,0.369486287820658
"SG","infection_norm_n1",2021-10-22,0.567562675060934,0.826544007781911,0.308581342339958
"SG","infection_norm_n1",2021-10-23,0.55541037764979,0.828463247538508,0.282357507761072
"SG","infection_norm_n1",2021-10-24,0.58208901658158,0.871320325425938,0.292857707737221
"SG","infection_norm_n1",2021-10-25,0.661844748460341,0.973028358745249,0.350661138175432
"SG","infection_norm_n1",2021-10-26,0.810062608834183,1.14847502260871,0.471650195059659
"SG","infection_norm_n1",2021-10-27,1.03387714075883,1.39939234462823,0.668361936889437
