"sample_date","wwtp","measuring_period","measurement_type","mean","min","max","n_measurements"
2023-02-27,"ARA Basel","2022/23","IAV_gc_per_mL_WW",6.56,6.56,6.56,1
2023-02-27,"ARA Basel","2022/23","IBV_gc_per_day",2.662112e+12,2.662112e+12,2.662112e+12,1
2023-02-27,"ARA Basel","2022/23","IBV_gc_per_mL_WW",46,46,46,1
2023-03-01,"ARA Basel","2022/23","IAV_gc_per_day",807007680000,807007680000,807007680000,1
2023-03-01,"ARA Basel","2022/23","IAV_gc_per_mL_WW",12.72,12.72,12.72,1
2023-03-01,"ARA Basel","2022/23","IBV_gc_per_day",3121444800000,3121444800000,3121444800000,1
2023-03-01,"ARA Basel","2022/23","IBV_gc_per_mL_WW",49.2,49.2,49.2,1
2023-03-04,"ARA Basel","2022/23","IAV_gc_per_day",5.7057e+11,5.7057e+11,5.7057e+11,1
2023-03-04,"ARA Basel","2022/23","IAV_gc_per_mL_WW",11,11,11,1
2023-03-04,"ARA Basel","2022/23","IBV_gc_per_day",3.444168e+12,3.444168e+12,3.444168e+12,1
2023-03-04,"ARA Basel","2022/23","IBV_gc_per_mL_WW",66.4,66.4,66.4,1
2023-03-05,"ARA Basel","2022/23","IAV_gc_per_day",839692800000,839692800000,839692800000,1
2023-03-05,"ARA Basel","2022/23","IAV_gc_per_mL_WW",15.76,15.76,15.76,1
2023-03-05,"ARA Basel","2022/23","IBV_gc_per_day",2.898432e+12,2.898432e+12,2.898432e+12,1
2023-03-05,"ARA Basel","2022/23","IBV_gc_per_mL_WW",54.4,54.4,54.4,1
2023-03-06,"ARA Basel","2022/23","IAV_gc_per_day",2288114920000,2288114920000,2288114920000,1
2023-03-06,"ARA Basel","2022/23","IAV_gc_per_mL_WW",37.96,37.96,37.96,1
2023-03-06,"ARA Basel","2022/23","IBV_gc_per_day",9306768800000,9306768800000,9306768800000,1
2023-03-06,"ARA Basel","2022/23","IBV_gc_per_mL_WW",154.4,154.4,154.4,1
2023-03-08,"ARA Basel","2022/23","IAV_gc_per_day",3813264800000,3813264800000,3813264800000,1
2023-03-08,"ARA Basel","2022/23","IAV_gc_per_mL_WW",53.6,53.6,53.6,1
2023-03-08,"ARA Basel","2022/23","IBV_gc_per_day",1.4797744e+13,1.4797744e+13,1.4797744e+13,1
2023-03-08,"ARA Basel","2022/23","IBV_gc_per_mL_WW",208,208,208,1
2023-03-11,"ARA Basel","2022/23","IAV_gc_per_day",3223108280000,3223108280000,3223108280000,1
2023-03-11,"ARA Basel","2022/23","IAV_gc_per_mL_WW",36.68,36.68,36.68,1
2023-03-11,"ARA Basel","2022/23","IBV_gc_per_day",1.0017294e+13,1.0017294e+13,1.0017294e+13,1
2023-03-11,"ARA Basel","2022/23","IBV_gc_per_mL_WW",114,114,114,1
2023-03-12,"ARA Basel","2022/23","IAV_gc_per_day",2721289200000,2721289200000,2721289200000,1
2023-03-12,"ARA Basel","2022/23","IAV_gc_per_mL_WW",36.68,36.68,36.68,1
2023-03-12,"ARA Basel","2022/23","IBV_gc_per_day",8.45766e+12,8.45766e+12,8.45766e+12,1
2023-03-12,"ARA Basel","2022/23","IBV_gc_per_mL_WW",114,114,114,1
2023-03-15,"ARA Basel","2022/23","IAV_gc_per_day",4.510752e+12,4.510752e+12,4.510752e+12,1
2023-03-15,"ARA Basel","2022/23","IAV_gc_per_mL_WW",60.8,60.8,60.8,1
2023-03-15,"ARA Basel","2022/23","IBV_gc_per_day",1.3769664e+13,1.3769664e+13,1.3769664e+13,1
2023-03-15,"ARA Basel","2022/23","IBV_gc_per_mL_WW",185.6,185.6,185.6,1
2023-03-19,"ARA Basel","2022/23","IAV_gc_per_day",2359115200000,2359115200000,2359115200000,1
2023-03-19,"ARA Basel","2022/23","IAV_gc_per_mL_WW",30.16,30.16,30.16,1
2023-03-19,"ARA Basel","2022/23","IBV_gc_per_day",8.6042e+12,8.6042e+12,8.6042e+12,1
2023-03-19,"ARA Basel","2022/23","IBV_gc_per_mL_WW",110,110,110,1
2023-03-21,"ARA Basel","2022/23","IAV_gc_per_day",2.33802e+12,2.33802e+12,2.33802e+12,1
2023-03-21,"ARA Basel","2022/23","IAV_gc_per_mL_WW",36,36,36,1
2023-03-21,"ARA Basel","2022/23","IBV_gc_per_day",1.3742362e+13,1.3742362e+13,1.3742362e+13,1
2023-03-21,"ARA Basel","2022/23","IBV_gc_per_mL_WW",211.6,211.6,211.6,1
2023-03-22,"ARA Basel","2022/23","IAV_gc_per_day",1312414200000,1312414200000,1312414200000,1
2023-03-22,"ARA Basel","2022/23","IAV_gc_per_mL_WW",20.2,20.2,20.2,1
2023-03-22,"ARA Basel","2022/23","IBV_gc_per_day",12422455200000,12422455200000,12422455200000,1
2023-03-22,"ARA Basel","2022/23","IBV_gc_per_mL_WW",191.2,191.2,191.2,1
2023-03-24,"ARA Basel","2022/23","IAV_gc_per_day",1474491200000,1474491200000,1474491200000,1
2023-03-24,"ARA Basel","2022/23","IAV_gc_per_mL_WW",18.2,18.2,18.2,1
2023-03-24,"ARA Basel","2022/23","IBV_gc_per_day",7.939568e+12,7.939568e+12,7.939568e+12,1
2023-03-24,"ARA Basel","2022/23","IBV_gc_per_mL_WW",98,98,98,1
2023-03-25,"ARA Basel","2022/23","IAV_gc_per_day",2770657280000,2770657280000,2770657280000,1
2023-03-25,"ARA Basel","2022/23","IAV_gc_per_mL_WW",31.28,31.28,31.28,1
2023-03-25,"ARA Basel","2022/23","IBV_gc_per_day",1.4349312e+13,1.4349312e+13,1.4349312e+13,1
2023-03-25,"ARA Basel","2022/23","IBV_gc_per_mL_WW",162,162,162,1
2023-03-26,"ARA Basel","2022/23","IAV_gc_per_day",2512534720000,2512534720000,2512534720000,1
2023-03-26,"ARA Basel","2022/23","IAV_gc_per_mL_WW",31.28,31.28,31.28,1
2023-03-26,"ARA Basel","2022/23","IBV_gc_per_day",1.3012488e+13,1.3012488e+13,1.3012488e+13,1
2023-03-26,"ARA Basel","2022/23","IBV_gc_per_mL_WW",162,162,162,1
2023-03-28,"ARA Basel","2022/23","IAV_gc_per_day",1.982288e+12,1.982288e+12,1.982288e+12,1
2023-03-28,"ARA Basel","2022/23","IAV_gc_per_mL_WW",30.8,30.8,30.8,1
2023-03-28,"ARA Basel","2022/23","IBV_gc_per_day",1.0709504e+13,1.0709504e+13,1.0709504e+13,1
2023-03-28,"ARA Basel","2022/23","IBV_gc_per_mL_WW",166.4,166.4,166.4,1
2023-03-30,"ARA Basel","2022/23","IAV_gc_per_day",2887340800000,2887340800000,2887340800000,1
2023-03-30,"ARA Basel","2022/23","IAV_gc_per_mL_WW",38.8,38.8,38.8,1
2023-03-30,"ARA Basel","2022/23","IBV_gc_per_day",12769785600000,12769785600000,12769785600000,1
2023-03-30,"ARA Basel","2022/23","IBV_gc_per_mL_WW",171.6,171.6,171.6,1
2023-04-02,"ARA Basel","2022/23","IAV_gc_per_day",4720934400000,4720934400000,4720934400000,1
2023-04-02,"ARA Basel","2022/23","IAV_gc_per_mL_WW",58.8,58.8,58.8,1
2023-04-02,"ARA Basel","2022/23","IBV_gc_per_day",10822822400000,10822822400000,10822822400000,1
2023-04-02,"ARA Basel","2022/23","IBV_gc_per_mL_WW",134.8,134.8,134.8,1
2023-04-03,"ARA Basel","2022/23","IAV_gc_per_day",6618038400000,6618038400000,6618038400000,1
2023-04-03,"ARA Basel","2022/23","IAV_gc_per_mL_WW",77.6,77.6,77.6,1
2023-04-03,"ARA Basel","2022/23","IBV_gc_per_day",1.3133736e+13,1.3133736e+13,1.3133736e+13,1
2023-04-03,"ARA Basel","2022/23","IBV_gc_per_mL_WW",154,154,154,1
2023-04-04,"ARA Basel","2022/23","IAV_gc_per_day",4238679600000,4238679600000,4238679600000,1
2023-04-04,"ARA Basel","2022/23","IAV_gc_per_mL_WW",68.4,68.4,68.4,1
2023-04-04,"ARA Basel","2022/23","IBV_gc_per_day",11724534800000,11724534800000,11724534800000,1
2023-04-04,"ARA Basel","2022/23","IBV_gc_per_mL_WW",189.2,189.2,189.2,1
2023-04-09,"ARA Basel","2022/23","IAV_gc_per_day",2039095880000,2039095880000,2039095880000,1
2023-04-09,"ARA Basel","2022/23","IAV_gc_per_mL_WW",39.32,39.32,39.32,1
2023-04-09,"ARA Basel","2022/23","IBV_gc_per_day",4.874746e+12,4.874746e+12,4.874746e+12,1
2023-04-09,"ARA Basel","2022/23","IBV_gc_per_mL_WW",94,94,94,1
2023-04-10,"ARA Basel","2022/23","IAV_gc_per_day",1.796025e+12,1.796025e+12,1.796025e+12,1
2023-04-10,"ARA Basel","2022/23","IAV_gc_per_mL_WW",33,33,33,1
2023-04-10,"ARA Basel","2022/23","IBV_gc_per_day",7.81543e+12,7.81543e+12,7.81543e+12,1
2023-04-10,"ARA Basel","2022/23","IBV_gc_per_mL_WW",143.6,143.6,143.6,1
2023-04-12,"ARA Basel","2022/23","IAV_gc_per_day",9367752800000,9367752800000,9367752800000,1
2023-04-12,"ARA Basel","2022/23","IAV_gc_per_mL_WW",128.8,128.8,128.8,1
2023-04-12,"ARA Basel","2022/23","IBV_gc_per_day",11666052400000,11666052400000,11666052400000,1
2023-04-12,"ARA Basel","2022/23","IBV_gc_per_mL_WW",160.4,160.4,160.4,1
2023-04-14,"ARA Basel","2022/23","IAV_gc_per_day",1202529240000,1202529240000,1202529240000,1
2023-04-14,"ARA Basel","2022/23","IAV_gc_per_mL_WW",19.56,19.56,19.56,1
2023-04-14,"ARA Basel","2022/23","IBV_gc_per_day",13549971600000,13549971600000,13549971600000,1
2023-04-14,"ARA Basel","2022/23","IBV_gc_per_mL_WW",220.4,220.4,220.4,1
2023-04-15,"ARA Basel","2022/23","IAV_gc_per_day",1375226400000,1375226400000,1375226400000,1
2023-04-15,"ARA Basel","2022/23","IAV_gc_per_mL_WW",17.4,17.4,17.4,1
2023-04-15,"ARA Basel","2022/23","IBV_gc_per_day",7366155200000,7366155200000,7366155200000,1
2023-04-15,"ARA Basel","2022/23","IBV_gc_per_mL_WW",93.2,93.2,93.2,1
2023-04-16,"ARA Basel","2022/23","IAV_gc_per_day",1224733800000,1224733800000,1224733800000,1
2023-04-16,"ARA Basel","2022/23","IAV_gc_per_mL_WW",17.4,17.4,17.4,1
2023-04-16,"ARA Basel","2022/23","IBV_gc_per_day",6560068400000,6560068400000,6560068400000,1
2023-04-16,"ARA Basel","2022/23","IBV_gc_per_mL_WW",93.2,93.2,93.2,1
2023-04-17,"ARA Basel","2022/23","IAV_gc_per_day",0,0,0,1
2023-04-17,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0,0,0,1
2023-04-17,"ARA Basel","2022/23","IBV_gc_per_day",312708480000,312708480000,312708480000,1
2023-04-17,"ARA Basel","2022/23","IBV_gc_per_mL_WW",4.48,4.48,4.48,1
2023-04-19,"ARA Basel","2022/23","IAV_gc_per_day",59278560000,59278560000,59278560000,1
2023-04-19,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0.88,0.88,0.88,1
2023-04-19,"ARA Basel","2022/23","IBV_gc_per_day",511951200000,511951200000,511951200000,1
2023-04-19,"ARA Basel","2022/23","IBV_gc_per_mL_WW",7.6,7.6,7.6,1
2023-04-21,"ARA Basel","2022/23","IAV_gc_per_day",0,0,0,1
2023-04-21,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0,0,0,1
2023-04-21,"ARA Basel","2022/23","IBV_gc_per_day",453993520000,453993520000,453993520000,1
2023-04-21,"ARA Basel","2022/23","IBV_gc_per_mL_WW",6.92,6.92,6.92,1
2023-04-23,"ARA Basel","2022/23","IAV_gc_per_day",33661996000,33661996000,33661996000,1
2023-04-23,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0.548,0.548,0.548,1
2023-04-23,"ARA Basel","2022/23","IBV_gc_per_day",280107120000,280107120000,280107120000,1
2023-04-23,"ARA Basel","2022/23","IBV_gc_per_mL_WW",4.56,4.56,4.56,1
2023-04-25,"ARA Basel","2022/23","IAV_gc_per_day",99670340000,99670340000,99670340000,1
2023-04-25,"ARA Basel","2022/23","IAV_gc_per_mL_WW",1.22,1.22,1.22,1
2023-04-25,"ARA Basel","2022/23","IBV_gc_per_day",303912840000,303912840000,303912840000,1
2023-04-25,"ARA Basel","2022/23","IBV_gc_per_mL_WW",3.72,3.72,3.72,1
2023-04-27,"ARA Basel","2022/23","IAV_gc_per_day",137942448000,137942448000,137942448000,1
2023-04-27,"ARA Basel","2022/23","IAV_gc_per_mL_WW",2.104,2.104,2.104,1
2023-04-27,"ARA Basel","2022/23","IBV_gc_per_day",256740792000,256740792000,256740792000,1
2023-04-27,"ARA Basel","2022/23","IBV_gc_per_mL_WW",3.916,3.916,3.916,1
2023-04-28,"ARA Basel","2022/23","IAV_gc_per_day",0,0,0,1
2023-04-28,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0,0,0,1
2023-04-28,"ARA Basel","2022/23","IBV_gc_per_day",307174512000,307174512000,307174512000,1
2023-04-28,"ARA Basel","2022/23","IBV_gc_per_mL_WW",3.508,3.508,3.508,1
2023-04-29,"ARA Basel","2022/23","IAV_gc_per_day",0,0,0,1
2023-04-29,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0,0,0,1
2023-04-29,"ARA Basel","2022/23","IBV_gc_per_day",308318120000,308318120000,308318120000,1
2023-04-29,"ARA Basel","2022/23","IBV_gc_per_mL_WW",3.508,3.508,3.508,1
2023-04-30,"ARA Basel","2022/23","IAV_gc_per_day",0,0,0,1
2023-04-30,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0,0,0,1
2023-04-30,"ARA Basel","2022/23","IBV_gc_per_day",211135996000,211135996000,211135996000,1
2023-04-30,"ARA Basel","2022/23","IBV_gc_per_mL_WW",3.508,3.508,3.508,1
2023-05-01,"ARA Basel","2022/23","IAV_gc_per_day",111894024000,111894024000,111894024000,1
2023-05-01,"ARA Basel","2022/23","IAV_gc_per_mL_WW",1.272,1.272,1.272,1
2023-05-01,"ARA Basel","2022/23","IBV_gc_per_day",206898384000,206898384000,206898384000,1
2023-05-01,"ARA Basel","2022/23","IBV_gc_per_mL_WW",2.352,2.352,2.352,1
2023-05-02,"ARA Basel","2022/23","IAV_gc_per_day",44044584000,44044584000,44044584000,1
2023-05-02,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0.456,0.456,0.456,1
2023-05-02,"ARA Basel","2022/23","IBV_gc_per_day",114747732000,114747732000,114747732000,1
2023-05-02,"ARA Basel","2022/23","IBV_gc_per_mL_WW",1.188,1.188,1.188,1
2023-05-04,"ARA Basel","2022/23","IAV_gc_per_day",360873560000,360873560000,360873560000,1
2023-05-04,"ARA Basel","2022/23","IAV_gc_per_mL_WW",5.24,5.24,5.24,1
2023-05-04,"ARA Basel","2022/23","IBV_gc_per_day",98069456000,98069456000,98069456000,1
2023-05-04,"ARA Basel","2022/23","IBV_gc_per_mL_WW",1.424,1.424,1.424,1
2023-05-05,"ARA Basel","2022/23","IAV_gc_per_day",9.3379e+11,9.3379e+11,9.3379e+11,1
2023-05-05,"ARA Basel","2022/23","IAV_gc_per_mL_WW",11.44,11.44,11.44,1
2023-05-05,"ARA Basel","2022/23","IBV_gc_per_day",5.64845e+11,5.64845e+11,5.64845e+11,1
2023-05-05,"ARA Basel","2022/23","IBV_gc_per_mL_WW",6.92,6.92,6.92,1
2023-05-06,"ARA Basel","2022/23","IAV_gc_per_day",38013248000,38013248000,38013248000,1
2023-05-06,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0.488,0.488,0.488,1
2023-05-06,"ARA Basel","2022/23","IBV_gc_per_day",210007616000,210007616000,210007616000,1
2023-05-06,"ARA Basel","2022/23","IBV_gc_per_mL_WW",2.696,2.696,2.696,1
2023-05-07,"ARA Basel","2022/23","IAV_gc_per_day",37452536000,37452536000,37452536000,1
2023-05-07,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0.488,0.488,0.488,1
2023-05-07,"ARA Basel","2022/23","IBV_gc_per_day",206909912000,206909912000,206909912000,1
2023-05-07,"ARA Basel","2022/23","IBV_gc_per_mL_WW",2.696,2.696,2.696,1
2023-05-08,"ARA Basel","2022/23","IAV_gc_per_day",83535348000,83535348000,83535348000,1
2023-05-08,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0.884,0.884,0.884,1
2023-05-08,"ARA Basel","2022/23","IBV_gc_per_day",68415828000,68415828000,68415828000,1
2023-05-08,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0.724,0.724,0.724,1
2023-05-10,"ARA Basel","2022/23","IAV_gc_per_day",69391080000,69391080000,69391080000,1
2023-05-10,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0.648,0.648,0.648,1
2023-05-10,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2023-05-10,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2023-05-12,"ARA Basel","2022/23","IAV_gc_per_day",117228284000,117228284000,117228284000,1
2023-05-12,"ARA Basel","2022/23","IAV_gc_per_mL_WW",1.324,1.324,1.324,1
2023-05-12,"ARA Basel","2022/23","IBV_gc_per_day",216040040000,216040040000,216040040000,1
2023-05-12,"ARA Basel","2022/23","IBV_gc_per_mL_WW",2.44,2.44,2.44,1
2023-05-13,"ARA Basel","2022/23","IAV_gc_per_day",0,0,0,1
2023-05-13,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0,0,0,1
2023-05-13,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2023-05-13,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2023-05-14,"ARA Basel","2022/23","IAV_gc_per_day",85836244000,85836244000,85836244000,1
2023-05-14,"ARA Basel","2022/23","IAV_gc_per_mL_WW",1.324,1.324,1.324,1
2023-05-14,"ARA Basel","2022/23","IBV_gc_per_day",158187640000,158187640000,158187640000,1
2023-05-14,"ARA Basel","2022/23","IBV_gc_per_mL_WW",2.44,2.44,2.44,1
2023-05-15,"ARA Basel","2022/23","IAV_gc_per_day",57084320000,57084320000,57084320000,1
2023-05-15,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0.752,0.752,0.752,1
2023-05-15,"ARA Basel","2022/23","IBV_gc_per_day",0,0,0,1
2023-05-15,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0,0,0,1
2023-05-16,"ARA Basel","2022/23","IAV_gc_per_day",0,0,0,1
2023-05-16,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0,0,0,1
2023-05-16,"ARA Basel","2022/23","IBV_gc_per_day",59099460000,59099460000,59099460000,1
2023-05-16,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0.892,0.892,0.892,1
2023-05-17,"ARA Basel","2022/23","IAV_gc_per_day",0,0,0,1
2023-05-17,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0,0,0,1
2023-05-17,"ARA Basel","2022/23","IBV_gc_per_day",65414820000,65414820000,65414820000,1
2023-05-17,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0.892,0.892,0.892,1
2023-05-18,"ARA Basel","2022/23","IAV_gc_per_day",0,0,0,1
2023-05-18,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0,0,0,1
2023-05-18,"ARA Basel","2022/23","IBV_gc_per_day",55175552000,55175552000,55175552000,1
2023-05-18,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0.892,0.892,0.892,1
2023-05-19,"ARA Basel","2022/23","IAV_gc_per_day",36086160000,36086160000,36086160000,1
2023-05-19,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0.528,0.528,0.528,1
2023-05-19,"ARA Basel","2022/23","IBV_gc_per_day",63697540000,63697540000,63697540000,1
2023-05-19,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0.932,0.932,0.932,1
2023-05-20,"ARA Basel","2022/23","IAV_gc_per_day",30760224000,30760224000,30760224000,1
2023-05-20,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0.528,0.528,0.528,1
2023-05-20,"ARA Basel","2022/23","IBV_gc_per_day",54296456000,54296456000,54296456000,1
2023-05-20,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0.932,0.932,0.932,1
2023-05-21,"ARA Basel","2022/23","IAV_gc_per_day",31304592000,31304592000,31304592000,1
2023-05-21,"ARA Basel","2022/23","IAV_gc_per_mL_WW",0.528,0.528,0.528,1
2023-05-21,"ARA Basel","2022/23","IBV_gc_per_day",55257348000,55257348000,55257348000,1
2023-05-21,"ARA Basel","2022/23","IBV_gc_per_mL_WW",0.932,0.932,0.932,1
