"influenza_type","date","wwtp","total_cases","measuring_period"
"A",2022-02-03,"THAL/ALTENRHEIN",0,"2021/22"
"A",2022-02-10,"THAL/ALTENRHEIN",0,"2021/22"
"A",2022-02-17,"THAL/ALTENRHEIN",0,"2021/22"
"A",2022-02-24,"THAL/ALTENRHEIN",0,"2021/22"
"A",2022-04-14,"THAL/ALTENRHEIN",0,"2021/22"
"A",2022-04-21,"THAL/ALTENRHEIN",0,"2021/22"
"A",2022-04-28,"THAL/ALTENRHEIN",0,"2021/22"
"A",2022-10-06,"THAL/ALTENRHEIN",0,"2022/23"
"A",2022-10-13,"THAL/ALTENRHEIN",0,"2022/23"
"A",2022-10-20,"THAL/ALTENRHEIN",0,"2022/23"
"A",2022-10-27,"THAL/ALTENRHEIN",0,"2022/23"
"A",2022-11-03,"THAL/ALTENRHEIN",0,"2022/23"
"A",2022-11-17,"THAL/ALTENRHEIN",0,"2022/23"
"A",2021-08-26,"All provided data",0,"2021/22"
"A",2021-09-02,"All provided data",0,"2021/22"
"A",2021-09-09,"All provided data",0,"2021/22"
"A",2021-09-16,"All provided data",0,"2021/22"
"A",2021-09-23,"All provided data",0,"2021/22"
"A",2021-09-30,"All provided data",0,"2021/22"
"A",2021-10-07,"All provided data",0,"2021/22"
"A",2021-10-14,"All provided data",0,"2021/22"
"A",2021-11-11,"All provided data",0,"2021/22"
"A",2021-12-02,"All provided data",0,"2021/22"
"B",2021-08-26,"BASEL",0,"2021/22"
"B",2021-09-02,"BASEL",0,"2021/22"
"B",2021-09-09,"BASEL",0,"2021/22"
"B",2021-09-16,"BASEL",0,"2021/22"
"B",2021-09-23,"BASEL",0,"2021/22"
"B",2021-09-30,"BASEL",0,"2021/22"
"B",2021-10-07,"BASEL",0,"2021/22"
"B",2021-10-14,"BASEL",0,"2021/22"
"B",2021-10-21,"BASEL",0,"2021/22"
"B",2021-10-28,"BASEL",0,"2021/22"
"B",2021-11-04,"BASEL",0,"2021/22"
"B",2021-11-11,"BASEL",0,"2021/22"
"B",2021-11-18,"BASEL",0,"2021/22"
"B",2021-11-25,"BASEL",0,"2021/22"
"B",2021-12-02,"BASEL",0,"2021/22"
"B",2021-12-09,"BASEL",0,"2021/22"
"B",2021-12-16,"BASEL",0,"2021/22"
"B",2021-12-23,"BASEL",0,"2021/22"
"B",2021-12-30,"BASEL",0,"2021/22"
"B",2022-01-06,"BASEL",0,"2021/22"
"B",2022-01-13,"BASEL",0,"2021/22"
"B",2022-01-20,"BASEL",0,"2021/22"
"B",2022-01-27,"BASEL",0,"2021/22"
"B",2022-02-03,"BASEL",0,"2021/22"
"B",2022-02-10,"BASEL",0,"2021/22"
"B",2022-02-17,"BASEL",0,"2021/22"
"B",2022-02-24,"BASEL",0,"2021/22"
"B",2022-03-03,"BASEL",0,"2021/22"
"B",2022-03-10,"BASEL",0,"2021/22"
"B",2022-03-17,"BASEL",0,"2021/22"
"B",2022-03-24,"BASEL",0,"2021/22"
"B",2022-03-31,"BASEL",0,"2021/22"
"B",2022-04-07,"BASEL",0,"2021/22"
"B",2022-04-14,"BASEL",0,"2021/22"
"B",2022-04-21,"BASEL",0,"2021/22"
"B",2022-04-28,"BASEL",0,"2021/22"
"B",2022-10-06,"BASEL",0,"2022/23"
"B",2022-10-13,"BASEL",0,"2022/23"
"B",2022-10-20,"BASEL",0,"2022/23"
"B",2022-10-27,"BASEL",0,"2022/23"
"B",2022-11-03,"BASEL",0,"2022/23"
"B",2022-11-10,"BASEL",0,"2022/23"
"B",2022-11-17,"BASEL",0,"2022/23"
"B",2022-11-24,"BASEL",0,"2022/23"
"B",2022-12-08,"BASEL",0,"2022/23"
"B",2021-08-26,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2021-09-02,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2021-09-09,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2021-09-16,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2021-09-23,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2021-09-30,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2021-10-07,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2021-10-14,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2021-10-21,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2021-10-28,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2021-11-04,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2021-11-11,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2021-11-18,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2021-11-25,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2021-12-02,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2021-12-09,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2021-12-16,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2021-12-23,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2021-12-30,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2022-01-06,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2022-01-13,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2022-01-20,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2022-01-27,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2022-02-03,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2022-02-10,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2022-02-17,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2022-02-24,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2022-03-03,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2022-03-10,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2022-03-17,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2022-03-24,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2022-03-31,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2022-04-07,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2022-04-14,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2022-04-21,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2022-04-28,"ZUERICH(WERDHOELZLI)",0,"2021/22"
"B",2022-10-06,"ZUERICH(WERDHOELZLI)",0,"2022/23"
"B",2022-10-13,"ZUERICH(WERDHOELZLI)",0,"2022/23"
"B",2022-10-20,"ZUERICH(WERDHOELZLI)",0,"2022/23"
"B",2022-10-27,"ZUERICH(WERDHOELZLI)",0,"2022/23"
"B",2022-11-03,"ZUERICH(WERDHOELZLI)",0,"2022/23"
"B",2022-11-10,"ZUERICH(WERDHOELZLI)",0,"2022/23"
"B",2022-11-17,"ZUERICH(WERDHOELZLI)",0,"2022/23"
"B",2021-09-02,"VERNIER/AIRE",0,"2021/22"
"B",2021-09-09,"VERNIER/AIRE",0,"2021/22"
"B",2021-09-16,"VERNIER/AIRE",0,"2021/22"
"B",2021-09-23,"VERNIER/AIRE",0,"2021/22"
"B",2021-09-30,"VERNIER/AIRE",0,"2021/22"
"B",2021-10-07,"VERNIER/AIRE",0,"2021/22"
"B",2021-10-14,"VERNIER/AIRE",0,"2021/22"
"B",2021-10-21,"VERNIER/AIRE",0,"2021/22"
"B",2021-10-28,"VERNIER/AIRE",0,"2021/22"
"B",2021-11-04,"VERNIER/AIRE",0,"2021/22"
"B",2021-11-11,"VERNIER/AIRE",0,"2021/22"
"B",2021-11-18,"VERNIER/AIRE",0,"2021/22"
"B",2021-11-25,"VERNIER/AIRE",0,"2021/22"
"B",2021-12-02,"VERNIER/AIRE",0,"2021/22"
"B",2021-12-09,"VERNIER/AIRE",0,"2021/22"
"B",2021-12-16,"VERNIER/AIRE",0,"2021/22"
"B",2021-12-30,"VERNIER/AIRE",0,"2021/22"
"B",2022-01-06,"VERNIER/AIRE",0,"2021/22"
"B",2022-01-13,"VERNIER/AIRE",0,"2021/22"
"B",2022-01-20,"VERNIER/AIRE",0,"2021/22"
"B",2022-01-27,"VERNIER/AIRE",0,"2021/22"
"B",2022-02-03,"VERNIER/AIRE",0,"2021/22"
"B",2022-02-10,"VERNIER/AIRE",0,"2021/22"
"B",2022-02-17,"VERNIER/AIRE",0,"2021/22"
"B",2022-02-24,"VERNIER/AIRE",0,"2021/22"
"B",2022-03-03,"VERNIER/AIRE",0,"2021/22"
"B",2022-03-10,"VERNIER/AIRE",0,"2021/22"
"B",2022-03-24,"VERNIER/AIRE",0,"2021/22"
"B",2022-03-31,"VERNIER/AIRE",0,"2021/22"
"B",2022-04-14,"VERNIER/AIRE",0,"2021/22"
"B",2022-04-21,"VERNIER/AIRE",0,"2021/22"
"B",2022-10-06,"VERNIER/AIRE",0,"2022/23"
"B",2022-10-13,"VERNIER/AIRE",0,"2022/23"
"B",2022-10-20,"VERNIER/AIRE",0,"2022/23"
"B",2022-10-27,"VERNIER/AIRE",0,"2022/23"
"B",2022-11-03,"VERNIER/AIRE",0,"2022/23"
"B",2022-11-17,"VERNIER/AIRE",0,"2022/23"
"B",2021-08-26,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2021-09-02,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2021-09-09,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2021-09-16,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2021-09-23,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2021-09-30,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2021-10-07,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2021-10-14,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2021-10-21,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2021-10-28,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2021-11-04,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2021-11-11,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2021-11-18,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2021-12-02,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2021-12-09,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2021-12-16,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2021-12-23,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2021-12-30,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2022-01-06,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2022-01-13,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2022-01-20,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2022-01-27,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2022-02-03,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2022-02-10,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2022-02-17,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2022-02-24,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2022-03-03,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2022-03-10,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2022-03-17,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2022-03-24,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2022-03-31,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2022-04-07,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2022-04-21,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2022-04-28,"BIOGGIO(LUGANO)",0,"2021/22"
"B",2022-10-06,"BIOGGIO(LUGANO)",0,"2022/23"
"B",2022-10-13,"BIOGGIO(LUGANO)",0,"2022/23"
"B",2022-10-20,"BIOGGIO(LUGANO)",0,"2022/23"
"B",2022-10-27,"BIOGGIO(LUGANO)",0,"2022/23"
"B",2022-11-03,"BIOGGIO(LUGANO)",0,"2022/23"
"B",2022-11-10,"BIOGGIO(LUGANO)",0,"2022/23"
"B",2022-11-24,"BIOGGIO(LUGANO)",0,"2022/23"
"B",2022-12-01,"BIOGGIO(LUGANO)",0,"2022/23"
"B",2022-12-08,"BIOGGIO(LUGANO)",0,"2022/23"
"B",2022-12-15,"BIOGGIO(LUGANO)",0,"2022/23"
"B",2022-12-22,"BIOGGIO(LUGANO)",0,"2022/23"
"B",2022-12-29,"BIOGGIO(LUGANO)",0,"2022/23"
"B",2021-08-26,"CHUR",0,"2021/22"
"B",2021-09-02,"CHUR",0,"2021/22"
"B",2021-09-09,"CHUR",0,"2021/22"
"B",2021-09-16,"CHUR",0,"2021/22"
"B",2021-09-23,"CHUR",0,"2021/22"
"B",2021-09-30,"CHUR",0,"2021/22"
"B",2021-10-07,"CHUR",0,"2021/22"
"B",2021-10-14,"CHUR",0,"2021/22"
"B",2021-10-21,"CHUR",0,"2021/22"
"B",2021-10-28,"CHUR",0,"2021/22"
"B",2021-11-04,"CHUR",0,"2021/22"
"B",2021-11-11,"CHUR",0,"2021/22"
"B",2021-11-18,"CHUR",0,"2021/22"
"B",2021-11-25,"CHUR",0,"2021/22"
"B",2021-12-02,"CHUR",0,"2021/22"
"B",2021-12-09,"CHUR",0,"2021/22"
"B",2021-12-16,"CHUR",0,"2021/22"
"B",2021-12-23,"CHUR",0,"2021/22"
"B",2021-12-30,"CHUR",0,"2021/22"
"B",2022-01-06,"CHUR",0,"2021/22"
"B",2022-01-13,"CHUR",0,"2021/22"
"B",2022-01-20,"CHUR",0,"2021/22"
"B",2022-01-27,"CHUR",0,"2021/22"
"B",2022-02-03,"CHUR",0,"2021/22"
"B",2022-02-10,"CHUR",0,"2021/22"
"B",2022-02-17,"CHUR",0,"2021/22"
"B",2022-02-24,"CHUR",0,"2021/22"
"B",2022-03-03,"CHUR",0,"2021/22"
"B",2022-03-10,"CHUR",0,"2021/22"
"B",2022-03-17,"CHUR",0,"2021/22"
"B",2022-03-24,"CHUR",0,"2021/22"
"B",2022-03-31,"CHUR",0,"2021/22"
"B",2022-04-07,"CHUR",0,"2021/22"
"B",2022-04-14,"CHUR",0,"2021/22"
"B",2022-04-21,"CHUR",0,"2021/22"
"B",2022-04-28,"CHUR",0,"2021/22"
"B",2022-10-06,"CHUR",0,"2022/23"
"B",2022-10-13,"CHUR",0,"2022/23"
"B",2022-10-20,"CHUR",0,"2022/23"
"B",2022-10-27,"CHUR",0,"2022/23"
"B",2022-11-03,"CHUR",0,"2022/23"
"B",2022-11-10,"CHUR",0,"2022/23"
"B",2022-11-17,"CHUR",0,"2022/23"
"B",2022-11-24,"CHUR",0,"2022/23"
"B",2022-12-01,"CHUR",0,"2022/23"
"B",2022-12-08,"CHUR",0,"2022/23"
"B",2022-12-15,"CHUR",0,"2022/23"
"B",2022-12-22,"CHUR",0,"2022/23"
"B",2022-12-29,"CHUR",0,"2022/23"
"B",2021-08-26,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2021-09-02,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2021-09-09,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2021-09-16,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2021-09-23,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2021-09-30,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2021-10-07,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2021-10-14,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2021-10-21,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2021-10-28,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2021-11-04,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2021-11-11,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2021-11-18,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2021-11-25,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2021-12-02,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2021-12-09,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2021-12-16,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2021-12-23,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2021-12-30,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2022-01-06,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2022-01-13,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2022-01-20,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2022-01-27,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2022-02-03,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2022-02-10,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2022-02-17,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2022-02-24,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2022-03-03,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2022-03-10,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2022-03-17,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2022-03-24,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2022-03-31,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2022-04-07,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2022-04-14,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2022-04-21,"LAUPEN(SENSETAL)",0,"2021/22"
"B",2022-10-06,"LAUPEN(SENSETAL)",0,"2022/23"
"B",2022-10-13,"LAUPEN(SENSETAL)",0,"2022/23"
"B",2022-10-20,"LAUPEN(SENSETAL)",0,"2022/23"
"B",2022-10-27,"LAUPEN(SENSETAL)",0,"2022/23"
"B",2022-11-03,"LAUPEN(SENSETAL)",0,"2022/23"
"B",2022-11-10,"LAUPEN(SENSETAL)",0,"2022/23"
"B",2022-11-17,"LAUPEN(SENSETAL)",0,"2022/23"
"B",2022-11-24,"LAUPEN(SENSETAL)",0,"2022/23"
"B",2022-12-01,"LAUPEN(SENSETAL)",0,"2022/23"
"B",2022-12-22,"LAUPEN(SENSETAL)",0,"2022/23"
"B",2022-12-29,"LAUPEN(SENSETAL)",0,"2022/23"
"B",2021-08-26,"THAL/ALTENRHEIN",0,"2021/22"
"B",2021-09-02,"THAL/ALTENRHEIN",0,"2021/22"
"B",2021-09-09,"THAL/ALTENRHEIN",0,"2021/22"
"B",2021-09-16,"THAL/ALTENRHEIN",0,"2021/22"
"B",2021-09-23,"THAL/ALTENRHEIN",0,"2021/22"
"B",2021-09-30,"THAL/ALTENRHEIN",0,"2021/22"
"B",2021-10-07,"THAL/ALTENRHEIN",0,"2021/22"
"B",2021-10-14,"THAL/ALTENRHEIN",0,"2021/22"
"B",2021-10-21,"THAL/ALTENRHEIN",0,"2021/22"
"B",2021-10-28,"THAL/ALTENRHEIN",0,"2021/22"
"B",2021-11-04,"THAL/ALTENRHEIN",0,"2021/22"
"B",2021-11-11,"THAL/ALTENRHEIN",0,"2021/22"
"B",2021-11-18,"THAL/ALTENRHEIN",0,"2021/22"
"B",2021-11-25,"THAL/ALTENRHEIN",0,"2021/22"
"B",2021-12-02,"THAL/ALTENRHEIN",0,"2021/22"
"B",2021-12-09,"THAL/ALTENRHEIN",0,"2021/22"
"B",2021-12-16,"THAL/ALTENRHEIN",0,"2021/22"
"B",2021-12-23,"THAL/ALTENRHEIN",0,"2021/22"
"B",2021-12-30,"THAL/ALTENRHEIN",0,"2021/22"
"B",2022-01-06,"THAL/ALTENRHEIN",0,"2021/22"
"B",2022-01-13,"THAL/ALTENRHEIN",0,"2021/22"
"B",2022-01-20,"THAL/ALTENRHEIN",0,"2021/22"
"B",2022-01-27,"THAL/ALTENRHEIN",0,"2021/22"
"B",2022-02-03,"THAL/ALTENRHEIN",0,"2021/22"
"B",2022-02-10,"THAL/ALTENRHEIN",0,"2021/22"
"B",2022-02-17,"THAL/ALTENRHEIN",0,"2021/22"
"B",2022-02-24,"THAL/ALTENRHEIN",0,"2021/22"
"B",2022-03-03,"THAL/ALTENRHEIN",0,"2021/22"
"B",2022-03-10,"THAL/ALTENRHEIN",0,"2021/22"
"B",2022-03-17,"THAL/ALTENRHEIN",0,"2021/22"
"B",2022-03-24,"THAL/ALTENRHEIN",0,"2021/22"
"B",2022-03-31,"THAL/ALTENRHEIN",0,"2021/22"
"B",2022-04-07,"THAL/ALTENRHEIN",0,"2021/22"
"B",2022-04-14,"THAL/ALTENRHEIN",0,"2021/22"
"B",2022-04-21,"THAL/ALTENRHEIN",0,"2021/22"
"B",2022-04-28,"THAL/ALTENRHEIN",0,"2021/22"
"B",2022-10-06,"THAL/ALTENRHEIN",0,"2022/23"
"B",2022-10-13,"THAL/ALTENRHEIN",0,"2022/23"
"B",2022-10-20,"THAL/ALTENRHEIN",0,"2022/23"
"B",2022-10-27,"THAL/ALTENRHEIN",0,"2022/23"
"B",2022-11-03,"THAL/ALTENRHEIN",0,"2022/23"
"B",2022-11-10,"THAL/ALTENRHEIN",0,"2022/23"
"B",2022-11-17,"THAL/ALTENRHEIN",0,"2022/23"
"B",2022-11-24,"THAL/ALTENRHEIN",0,"2022/23"
"B",2022-12-01,"THAL/ALTENRHEIN",0,"2022/23"
"B",2022-12-08,"THAL/ALTENRHEIN",0,"2022/23"
"B",2022-12-15,"THAL/ALTENRHEIN",0,"2022/23"
"B",2022-12-22,"THAL/ALTENRHEIN",0,"2022/23"
"B",2022-12-29,"THAL/ALTENRHEIN",0,"2022/23"
"B",2021-09-02,"All provided data",0,"2021/22"
"B",2021-09-09,"All provided data",0,"2021/22"
"B",2021-09-16,"All provided data",0,"2021/22"
"B",2021-09-23,"All provided data",0,"2021/22"
"B",2021-09-30,"All provided data",0,"2021/22"
"B",2021-10-07,"All provided data",0,"2021/22"
"B",2021-10-14,"All provided data",0,"2021/22"
"B",2021-10-21,"All provided data",0,"2021/22"
"B",2021-10-28,"All provided data",0,"2021/22"
"B",2021-11-04,"All provided data",0,"2021/22"
"B",2021-11-11,"All provided data",0,"2021/22"
"B",2021-11-18,"All provided data",0,"2021/22"
"B",2021-12-02,"All provided data",0,"2021/22"
"B",2021-12-09,"All provided data",0,"2021/22"
"B",2021-12-16,"All provided data",0,"2021/22"
"B",2021-12-30,"All provided data",0,"2021/22"
"B",2022-01-06,"All provided data",0,"2021/22"
"B",2022-01-13,"All provided data",0,"2021/22"
"B",2022-01-20,"All provided data",0,"2021/22"
"B",2022-01-27,"All provided data",0,"2021/22"
"B",2022-02-03,"All provided data",0,"2021/22"
"B",2022-02-10,"All provided data",0,"2021/22"
"B",2022-02-17,"All provided data",0,"2021/22"
"B",2022-02-24,"All provided data",0,"2021/22"
"B",2022-03-03,"All provided data",0,"2021/22"
"B",2022-03-10,"All provided data",0,"2021/22"
"B",2022-03-24,"All provided data",0,"2021/22"
"B",2022-03-31,"All provided data",0,"2021/22"
"B",2022-04-21,"All provided data",0,"2021/22"
"B",2022-10-06,"All provided data",0,"2022/23"
"B",2022-10-13,"All provided data",0,"2022/23"
"B",2022-10-20,"All provided data",0,"2022/23"
"B",2022-10-27,"All provided data",0,"2022/23"
"B",2022-11-03,"All provided data",0,"2022/23"
