"sample_date","wwtp","measuring_period","measurement_type","mean"
2023-04-24,"CDA Lugano","2022/23","IBV_gc_per_mL_WW",7.35018030693474
2023-04-24,"CDA Lugano","2022/23","RSV_gc_per_day",0
2023-04-24,"CDA Lugano","2022/23","SARSN2_gc_per_day",9591904764099.77
2023-04-24,"STEP Aire","2022/23","IAV_gc_per_day",446946784288.606
2023-04-24,"STEP Aire","2022/23","IAV_gc_per_mL_WW",3.47599399824706
2023-04-24,"STEP Aire","2022/23","IBV_gc_per_day",450696000785.003
2023-04-24,"STEP Aire","2022/23","IBV_gc_per_mL_WW",3.50515240031578
2023-04-24,"STEP Aire","2022/23","RSV_gc_per_day",0
2023-04-24,"STEP Aire","2022/23","SARSN2_gc_per_day",38492734292369.8
2023-04-25,"ARA Altenrhein","2022/23","IAV_gc_per_day",0
2023-04-25,"ARA Altenrhein","2022/23","IAV_gc_per_mL_WW",0
2023-04-25,"ARA Altenrhein","2022/23","IBV_gc_per_day",186284865486.97
2023-04-25,"ARA Altenrhein","2022/23","IBV_gc_per_mL_WW",4.17314154633772
2023-04-25,"ARA Altenrhein","2022/23","RSV_gc_per_day",0
2023-04-25,"ARA Altenrhein","2022/23","SARSN2_gc_per_day",4366747627208.78
2023-04-25,"ARA Chur","2022/23","IAV_gc_per_day",0
2023-04-25,"ARA Chur","2022/23","IAV_gc_per_mL_WW",0
2023-04-25,"ARA Chur","2022/23","IBV_gc_per_day",507025745359.968
2023-04-25,"ARA Chur","2022/23","IBV_gc_per_mL_WW",34.6636866999363
2023-04-25,"ARA Chur","2022/23","RSV_gc_per_day",50796073689.604
2023-04-25,"ARA Chur","2022/23","SARSN2_gc_per_day",4627915292044.6
2023-04-25,"ARA Sensetal","2022/23","IAV_gc_per_day",0
2023-04-25,"ARA Sensetal","2022/23","IAV_gc_per_mL_WW",0
2023-04-25,"ARA Sensetal","2022/23","IBV_gc_per_day",0
2023-04-25,"ARA Sensetal","2022/23","IBV_gc_per_mL_WW",0
2023-04-25,"ARA Sensetal","2022/23","RSV_gc_per_day",0
2023-04-25,"ARA Sensetal","2022/23","SARSN2_gc_per_day",3406835253007.25
2023-04-25,"ARA Werdhölzli","2022/23","IAV_gc_per_day",210848966324.713
2023-04-25,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",1.15401521722911
2023-04-25,"ARA Werdhölzli","2022/23","IBV_gc_per_day",1443123534368.59
2023-04-25,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",7.89848083218991
2023-04-25,"ARA Werdhölzli","2022/23","RSV_gc_per_day",210848966324.713
2023-04-25,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",65949189198313.2
2023-04-25,"CDA Lugano","2022/23","IAV_gc_per_day",40777943263.7726
2023-04-25,"CDA Lugano","2022/23","IAV_gc_per_mL_WW",1.02606671188598
2023-04-25,"CDA Lugano","2022/23","IBV_gc_per_day",839533533587.766
2023-04-25,"CDA Lugano","2022/23","IBV_gc_per_mL_WW",21.1245919578221
2023-04-25,"CDA Lugano","2022/23","RSV_gc_per_day",40777943263.7726
2023-04-25,"CDA Lugano","2022/23","SARSN2_gc_per_day",10757179710667.8
2023-04-27,"ARA Altenrhein","2022/23","IAV_gc_per_day",24021464665.4608
2023-04-27,"ARA Altenrhein","2022/23","IAV_gc_per_mL_WW",1.03935032301232
2023-04-27,"ARA Altenrhein","2022/23","IBV_gc_per_day",166852144579.075
2023-04-27,"ARA Altenrhein","2022/23","IBV_gc_per_mL_WW",7.21928628327599
2023-04-27,"ARA Altenrhein","2022/23","RSV_gc_per_day",0
2023-04-27,"ARA Altenrhein","2022/23","SARSN2_gc_per_day",5059394729703.7
2023-04-27,"ARA Chur","2022/23","IAV_gc_per_day",0
2023-04-27,"ARA Chur","2022/23","IAV_gc_per_mL_WW",0
2023-04-27,"ARA Chur","2022/23","IBV_gc_per_day",43835739684.0365
2023-04-27,"ARA Chur","2022/23","IBV_gc_per_mL_WW",3.60550581378817
2023-04-27,"ARA Chur","2022/23","RSV_gc_per_day",0
2023-04-27,"ARA Chur","2022/23","SARSN2_gc_per_day",2413469474425.7
2023-04-27,"ARA Sensetal","2022/23","IAV_gc_per_day",0
2023-04-27,"ARA Sensetal","2022/23","IAV_gc_per_mL_WW",0
2023-04-27,"ARA Sensetal","2022/23","IBV_gc_per_day",240200395975.984
2023-04-27,"ARA Sensetal","2022/23","IBV_gc_per_mL_WW",13.2604833816929
2023-04-27,"ARA Sensetal","2022/23","RSV_gc_per_day",0
2023-04-27,"ARA Sensetal","2022/23","SARSN2_gc_per_day",5460238556451.01
2023-04-27,"ARA Werdhölzli","2022/23","IAV_gc_per_day",0
2023-04-27,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",0
2023-04-27,"ARA Werdhölzli","2022/23","IBV_gc_per_day",1474885114177.21
2023-04-27,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",9.14691470180103
2023-04-27,"ARA Werdhölzli","2022/23","RSV_gc_per_day",161558344086.083
2023-04-27,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",34972215308175.3
2023-04-27,"CDA Lugano","2022/23","IAV_gc_per_day",0
2023-04-27,"CDA Lugano","2022/23","IAV_gc_per_mL_WW",0
2023-04-27,"CDA Lugano","2022/23","IBV_gc_per_day",328746740966.185
2023-04-27,"CDA Lugano","2022/23","IBV_gc_per_mL_WW",8.44976972616523
2023-04-27,"CDA Lugano","2022/23","RSV_gc_per_day",0
2023-04-27,"CDA Lugano","2022/23","SARSN2_gc_per_day",2218889059933.45
2023-04-27,"STEP Aire","2022/23","IAV_gc_per_day",188489718259.693
2023-04-27,"STEP Aire","2022/23","IAV_gc_per_mL_WW",1.70195413285621
2023-04-27,"STEP Aire","2022/23","IBV_gc_per_day",753460814966.771
2023-04-27,"STEP Aire","2022/23","IBV_gc_per_mL_WW",6.80331935247064
2023-04-27,"STEP Aire","2022/23","RSV_gc_per_day",0
2023-04-27,"STEP Aire","2022/23","SARSN2_gc_per_day",40921979318328.1
2023-04-29,"ARA Altenrhein","2022/23","IAV_gc_per_day",0
2023-04-29,"ARA Altenrhein","2022/23","IAV_gc_per_mL_WW",0
2023-04-29,"ARA Altenrhein","2022/23","IBV_gc_per_day",120230730870.828
2023-04-29,"ARA Altenrhein","2022/23","IBV_gc_per_mL_WW",3.29408287544393
2023-04-29,"ARA Altenrhein","2022/23","RSV_gc_per_day",0
2023-04-29,"ARA Altenrhein","2022/23","SARSN2_gc_per_day",5458866768828.78
2023-04-29,"ARA Chur","2022/23","IAV_gc_per_day",0
2023-04-29,"ARA Chur","2022/23","IAV_gc_per_mL_WW",0
2023-04-29,"ARA Chur","2022/23","IBV_gc_per_day",0
2023-04-29,"ARA Chur","2022/23","IBV_gc_per_mL_WW",0
2023-04-29,"ARA Chur","2022/23","RSV_gc_per_day",0
2023-04-29,"ARA Chur","2022/23","SARSN2_gc_per_day",5996738206608.7
2023-04-29,"ARA Sensetal","2022/23","IAV_gc_per_day",0
2023-04-29,"ARA Sensetal","2022/23","IAV_gc_per_mL_WW",0
2023-04-29,"ARA Sensetal","2022/23","IBV_gc_per_day",155945952188.7
2023-04-29,"ARA Sensetal","2022/23","IBV_gc_per_mL_WW",5.70269700097638
2023-04-29,"ARA Sensetal","2022/23","RSV_gc_per_day",0
2023-04-29,"ARA Sensetal","2022/23","SARSN2_gc_per_day",9886132505141.46
2023-04-29,"ARA Werdhölzli","2022/23","IAV_gc_per_day",359221006468.237
2023-04-29,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",1.03976162852183
2023-04-29,"ARA Werdhölzli","2022/23","IBV_gc_per_day",2533006509534.55
2023-04-29,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",7.33176213524953
2023-04-29,"ARA Werdhölzli","2022/23","RSV_gc_per_day",359221006468.237
2023-04-29,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",62357121961592.8
2023-04-29,"CDA Lugano","2022/23","IAV_gc_per_day",0
2023-04-29,"CDA Lugano","2022/23","IAV_gc_per_mL_WW",0
2023-04-29,"CDA Lugano","2022/23","IBV_gc_per_day",185136833968.764
2023-04-29,"CDA Lugano","2022/23","IBV_gc_per_mL_WW",5.34892043131757
2023-04-29,"CDA Lugano","2022/23","RSV_gc_per_day",37861091192.0225
2023-04-29,"CDA Lugano","2022/23","SARSN2_gc_per_day",2078138188175.84
2023-04-29,"STEP Aire","2022/23","IAV_gc_per_day",0
2023-04-29,"STEP Aire","2022/23","IAV_gc_per_mL_WW",0
2023-04-29,"STEP Aire","2022/23","IBV_gc_per_day",732147131105.191
2023-04-29,"STEP Aire","2022/23","IBV_gc_per_mL_WW",5.19544376711201
2023-04-29,"STEP Aire","2022/23","RSV_gc_per_day",0
2023-04-29,"STEP Aire","2022/23","SARSN2_gc_per_day",48365223956896.4
2023-04-30,"ARA Altenrhein","2022/23","IAV_gc_per_day",30528736025.7771
2023-04-30,"ARA Altenrhein","2022/23","IAV_gc_per_mL_WW",1.11553096889601
2023-04-30,"ARA Altenrhein","2022/23","IBV_gc_per_day",266952427420.607
2023-04-30,"ARA Altenrhein","2022/23","IBV_gc_per_mL_WW",9.75453748750711
2023-04-30,"ARA Altenrhein","2022/23","RSV_gc_per_day",0
2023-04-30,"ARA Altenrhein","2022/23","SARSN2_gc_per_day",3635779169929.05
2023-04-30,"ARA Chur","2022/23","IAV_gc_per_day",0
2023-04-30,"ARA Chur","2022/23","IAV_gc_per_mL_WW",0
2023-04-30,"ARA Chur","2022/23","IBV_gc_per_day",0
2023-04-30,"ARA Chur","2022/23","IBV_gc_per_mL_WW",0
2023-04-30,"ARA Chur","2022/23","RSV_gc_per_day",0
2023-04-30,"ARA Chur","2022/23","SARSN2_gc_per_day",36222648094.6199
2023-04-30,"ARA Sensetal","2022/23","IAV_gc_per_day",0
2023-04-30,"ARA Sensetal","2022/23","IAV_gc_per_mL_WW",0
2023-04-30,"ARA Sensetal","2022/23","IBV_gc_per_day",57822813458.9424
2023-04-30,"ARA Sensetal","2022/23","IBV_gc_per_mL_WW",2.26392128181913
2023-04-30,"ARA Sensetal","2022/23","RSV_gc_per_day",0
2023-04-30,"ARA Sensetal","2022/23","SARSN2_gc_per_day",2143678552786.77
2023-04-30,"ARA Werdhölzli","2022/23","IAV_gc_per_day",986596437326.511
2023-04-30,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",5.20730290359388
2023-04-30,"ARA Werdhölzli","2022/23","IBV_gc_per_day",1165689438384.75
2023-04-30,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",6.15256427809371
2023-04-30,"ARA Werdhölzli","2022/23","RSV_gc_per_day",0
2023-04-30,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",57147032934879.6
2023-04-30,"CDA Lugano","2022/23","IAV_gc_per_day",0
2023-04-30,"CDA Lugano","2022/23","IAV_gc_per_mL_WW",0
2023-04-30,"CDA Lugano","2022/23","IBV_gc_per_day",99426398639.3129
2023-04-30,"CDA Lugano","2022/23","IBV_gc_per_mL_WW",1.04559210271543
2023-04-30,"CDA Lugano","2022/23","RSV_gc_per_day",0
2023-04-30,"CDA Lugano","2022/23","SARSN2_gc_per_day",8967177062351.84
2023-04-30,"STEP Aire","2022/23","IAV_gc_per_day",0
2023-04-30,"STEP Aire","2022/23","IAV_gc_per_mL_WW",0
2023-04-30,"STEP Aire","2022/23","IBV_gc_per_day",630983022492.203
2023-04-30,"STEP Aire","2022/23","IBV_gc_per_mL_WW",5.74027967551721
2023-04-30,"STEP Aire","2022/23","RSV_gc_per_day",0
2023-04-30,"STEP Aire","2022/23","SARSN2_gc_per_day",18005940459678.6
2023-05-04,"ARA Altenrhein","2022/23","IAV_gc_per_day",23782980153.3953
2023-05-04,"ARA Altenrhein","2022/23","IAV_gc_per_mL_WW",1.03503264659219
2023-05-04,"ARA Altenrhein","2022/23","IBV_gc_per_day",94308369384.5291
2023-05-04,"ARA Altenrhein","2022/23","IBV_gc_per_mL_WW",4.104289728633
2023-05-04,"ARA Altenrhein","2022/23","RSV_gc_per_day",23782980153.3953
2023-05-04,"ARA Altenrhein","2022/23","SARSN2_gc_per_day",4115475210067.95
2023-05-04,"ARA Chur","2022/23","IAV_gc_per_day",0
2023-05-04,"ARA Chur","2022/23","IAV_gc_per_mL_WW",0
2023-05-04,"ARA Chur","2022/23","IBV_gc_per_day",19224289312.7841
2023-05-04,"ARA Chur","2022/23","IBV_gc_per_mL_WW",1.78415678076883
2023-05-04,"ARA Chur","2022/23","RSV_gc_per_day",0
2023-05-04,"ARA Chur","2022/23","SARSN2_gc_per_day",1499068385466.35
2023-05-04,"ARA Sensetal","2022/23","IAV_gc_per_day",0
2023-05-04,"ARA Sensetal","2022/23","IAV_gc_per_mL_WW",0
2023-05-04,"ARA Sensetal","2022/23","IBV_gc_per_day",0
2023-05-04,"ARA Sensetal","2022/23","IBV_gc_per_mL_WW",0
2023-05-04,"ARA Sensetal","2022/23","RSV_gc_per_day",0
2023-05-04,"ARA Sensetal","2022/23","SARSN2_gc_per_day",2088791462253.59
2023-05-04,"ARA Werdhölzli","2022/23","IAV_gc_per_day",401827530886.162
2023-05-04,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",2.01785478711113
2023-05-04,"ARA Werdhölzli","2022/23","IBV_gc_per_day",1226043956188.49
2023-05-04,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",6.156817231382
2023-05-04,"ARA Werdhölzli","2022/23","RSV_gc_per_day",401827530886.162
2023-05-04,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",55092941917215.6
2023-05-04,"CDA Lugano","2022/23","IAV_gc_per_day",0
2023-05-04,"CDA Lugano","2022/23","IAV_gc_per_mL_WW",0
2023-05-04,"CDA Lugano","2022/23","IBV_gc_per_day",43593795710.1218
2023-05-04,"CDA Lugano","2022/23","IBV_gc_per_mL_WW",1.02745282024374
2023-05-04,"CDA Lugano","2022/23","RSV_gc_per_day",0
2023-05-04,"CDA Lugano","2022/23","SARSN2_gc_per_day",7444747107297.76
2023-05-04,"STEP Aire","2022/23","IAV_gc_per_day",0
2023-05-04,"STEP Aire","2022/23","IAV_gc_per_mL_WW",0
2023-05-04,"STEP Aire","2022/23","IBV_gc_per_day",452127746201.617
2023-05-04,"STEP Aire","2022/23","IBV_gc_per_mL_WW",3.61023472832369
2023-05-04,"STEP Aire","2022/23","RSV_gc_per_day",0
2023-05-04,"STEP Aire","2022/23","SARSN2_gc_per_day",31798538819270.9
2023-05-06,"ARA Altenrhein","2022/23","IAV_gc_per_day",69770798043.0107
2023-05-06,"ARA Altenrhein","2022/23","IAV_gc_per_mL_WW",3.14764946508214
2023-05-06,"ARA Altenrhein","2022/23","IBV_gc_per_day",47015693412.4438
2023-05-06,"ARA Altenrhein","2022/23","IBV_gc_per_mL_WW",2.12107251702805
2023-05-06,"ARA Altenrhein","2022/23","RSV_gc_per_day",0
2023-05-06,"ARA Altenrhein","2022/23","SARSN2_gc_per_day",3735982086393.96
2023-05-06,"ARA Chur","2022/23","IAV_gc_per_day",0
2023-05-06,"ARA Chur","2022/23","IAV_gc_per_mL_WW",0
2023-05-06,"ARA Chur","2022/23","IBV_gc_per_day",0
2023-05-06,"ARA Chur","2022/23","IBV_gc_per_mL_WW",0
2023-05-06,"ARA Chur","2022/23","RSV_gc_per_day",58812927419.7365
2023-05-06,"ARA Chur","2022/23","SARSN2_gc_per_day",2382651280350.55
2023-05-06,"ARA Sensetal","2022/23","IAV_gc_per_day",0
2023-05-06,"ARA Sensetal","2022/23","IAV_gc_per_mL_WW",0
2023-05-06,"ARA Sensetal","2022/23","IBV_gc_per_day",21539275682.6421
2023-05-06,"ARA Sensetal","2022/23","IBV_gc_per_mL_WW",1.09292042229765
2023-05-06,"ARA Sensetal","2022/23","RSV_gc_per_day",0
2023-05-06,"ARA Sensetal","2022/23","SARSN2_gc_per_day",2095136622584.9
2023-05-06,"ARA Werdhölzli","2022/23","IAV_gc_per_day",0
2023-05-06,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",0
2023-05-06,"ARA Werdhölzli","2022/23","IBV_gc_per_day",1178807433197.65
2023-05-06,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",6.75325362465282
2023-05-06,"ARA Werdhölzli","2022/23","RSV_gc_per_day",0
2023-05-06,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",67184808010112.4
2023-05-06,"CDA Lugano","2022/23","IAV_gc_per_day",0
2023-05-06,"CDA Lugano","2022/23","IAV_gc_per_mL_WW",0
2023-05-06,"CDA Lugano","2022/23","IBV_gc_per_day",301223132022.386
2023-05-06,"CDA Lugano","2022/23","IBV_gc_per_mL_WW",4.35331288872425
2023-05-06,"CDA Lugano","2022/23","RSV_gc_per_day",0
2023-05-06,"CDA Lugano","2022/23","SARSN2_gc_per_day",9872762454001.76
2023-05-06,"STEP Aire","2022/23","IAV_gc_per_day",468739752160.849
2023-05-06,"STEP Aire","2022/23","IAV_gc_per_mL_WW",3.51487152843714
2023-05-06,"STEP Aire","2022/23","IBV_gc_per_day",1680430220679.62
2023-05-06,"STEP Aire","2022/23","IBV_gc_per_mL_WW",12.6008010009045
2023-05-06,"STEP Aire","2022/23","RSV_gc_per_day",0
2023-05-06,"STEP Aire","2022/23","SARSN2_gc_per_day",53252591092285.2
2023-05-07,"ARA Altenrhein","2022/23","IAV_gc_per_day",0
2023-05-07,"ARA Altenrhein","2022/23","IAV_gc_per_mL_WW",0
2023-05-07,"ARA Altenrhein","2022/23","IBV_gc_per_day",98284334499.8169
2023-05-07,"ARA Altenrhein","2022/23","IBV_gc_per_mL_WW",2.39460906587606
2023-05-07,"ARA Altenrhein","2022/23","RSV_gc_per_day",0
2023-05-07,"ARA Altenrhein","2022/23","SARSN2_gc_per_day",3038407264680.82
2023-05-07,"ARA Chur","2022/23","IAV_gc_per_day",0
2023-05-07,"ARA Chur","2022/23","IAV_gc_per_mL_WW",0
2023-05-07,"ARA Chur","2022/23","IBV_gc_per_day",97801742581.5015
2023-05-07,"ARA Chur","2022/23","IBV_gc_per_mL_WW",7.110785413807
2023-05-07,"ARA Chur","2022/23","RSV_gc_per_day",0
2023-05-07,"ARA Chur","2022/23","SARSN2_gc_per_day",3664050080864.71
2023-05-07,"ARA Sensetal","2022/23","IAV_gc_per_day",0
2023-05-07,"ARA Sensetal","2022/23","IAV_gc_per_mL_WW",0
2023-05-07,"ARA Sensetal","2022/23","IBV_gc_per_day",40048262988.9953
2023-05-07,"ARA Sensetal","2022/23","IBV_gc_per_mL_WW",1.08847506289227
2023-05-07,"ARA Sensetal","2022/23","RSV_gc_per_day",0
2023-05-07,"ARA Sensetal","2022/23","SARSN2_gc_per_day",4154714960543.09
2023-05-07,"ARA Werdhölzli","2022/23","IAV_gc_per_day",477354771766.237
2023-05-07,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",2.10923073284922
2023-05-07,"ARA Werdhölzli","2022/23","IBV_gc_per_day",1948375111543.12
2023-05-07,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",8.60905328164971
2023-05-07,"ARA Werdhölzli","2022/23","RSV_gc_per_day",244215795470.643
2023-05-07,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",86533483846606.1
2023-05-07,"CDA Lugano","2022/23","IAV_gc_per_day",0
2023-05-07,"CDA Lugano","2022/23","IAV_gc_per_mL_WW",0
2023-05-07,"CDA Lugano","2022/23","IBV_gc_per_day",58909435645.8678
2023-05-07,"CDA Lugano","2022/23","IBV_gc_per_mL_WW",1.14965429335625
2023-05-07,"CDA Lugano","2022/23","RSV_gc_per_day",0
2023-05-07,"CDA Lugano","2022/23","SARSN2_gc_per_day",12228904670522.9
2023-05-07,"STEP Aire","2022/23","IAV_gc_per_day",481553018198.127
2023-05-07,"STEP Aire","2022/23","IAV_gc_per_mL_WW",3.50888979873014
2023-05-07,"STEP Aire","2022/23","IBV_gc_per_day",508358477766.525
2023-05-07,"STEP Aire","2022/23","IBV_gc_per_mL_WW",3.70421077082532
2023-05-07,"STEP Aire","2022/23","RSV_gc_per_day",0
2023-05-07,"STEP Aire","2022/23","SARSN2_gc_per_day",33724348992662.6
2023-05-08,"ARA Altenrhein","2022/23","IAV_gc_per_day",0
2023-05-08,"ARA Altenrhein","2022/23","IAV_gc_per_mL_WW",0
2023-05-08,"ARA Altenrhein","2022/23","IBV_gc_per_day",173552977622.296
2023-05-08,"ARA Altenrhein","2022/23","IBV_gc_per_mL_WW",3.22655148120054
2023-05-08,"ARA Altenrhein","2022/23","RSV_gc_per_day",57330237158.2202
2023-05-08,"ARA Altenrhein","2022/23","SARSN2_gc_per_day",2713595949292.25
2023-05-08,"ARA Chur","2022/23","IAV_gc_per_day",26252612055.94
2023-05-08,"ARA Chur","2022/23","IAV_gc_per_mL_WW",1.89371795830196
2023-05-08,"ARA Chur","2022/23","IBV_gc_per_day",52506256236.6732
2023-05-08,"ARA Chur","2022/23","IBV_gc_per_mL_WW",3.78751036836711
2023-05-08,"ARA Chur","2022/23","RSV_gc_per_day",0
2023-05-08,"ARA Chur","2022/23","SARSN2_gc_per_day",4943785597327.43
2023-05-08,"ARA Sensetal","2022/23","IAV_gc_per_day",0
2023-05-08,"ARA Sensetal","2022/23","IAV_gc_per_mL_WW",0
2023-05-08,"ARA Sensetal","2022/23","IBV_gc_per_day",26578580087.5424
2023-05-08,"ARA Sensetal","2022/23","IBV_gc_per_mL_WW",1.11716952156456
2023-05-08,"ARA Sensetal","2022/23","RSV_gc_per_day",0
2023-05-08,"ARA Sensetal","2022/23","SARSN2_gc_per_day",1447564621954.17
2023-05-08,"ARA Werdhölzli","2022/23","IAV_gc_per_day",0
2023-05-08,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",0
2023-05-08,"ARA Werdhölzli","2022/23","IBV_gc_per_day",0
2023-05-08,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",0
2023-05-08,"ARA Werdhölzli","2022/23","RSV_gc_per_day",1284503187782.68
2023-05-08,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",52539072606659.6
2023-05-08,"CDA Lugano","2022/23","IAV_gc_per_day",0
2023-05-08,"CDA Lugano","2022/23","IAV_gc_per_mL_WW",0
2023-05-08,"CDA Lugano","2022/23","IBV_gc_per_day",50959301043.374
2023-05-08,"CDA Lugano","2022/23","IBV_gc_per_mL_WW",1.1826796565952
2023-05-08,"CDA Lugano","2022/23","RSV_gc_per_day",0
2023-05-08,"CDA Lugano","2022/23","SARSN2_gc_per_day",11441611812999.9
2023-05-08,"STEP Aire","2022/23","IAV_gc_per_day",0
2023-05-08,"STEP Aire","2022/23","IAV_gc_per_mL_WW",0
2023-05-08,"STEP Aire","2022/23","IBV_gc_per_day",1033040310091.34
2023-05-08,"STEP Aire","2022/23","IBV_gc_per_mL_WW",7.42211971269209
2023-05-08,"STEP Aire","2022/23","RSV_gc_per_day",0
2023-05-08,"STEP Aire","2022/23","SARSN2_gc_per_day",39347511598272.2
2023-05-09,"ARA Altenrhein","2022/23","IAV_gc_per_day",0
2023-05-09,"ARA Altenrhein","2022/23","IAV_gc_per_mL_WW",0
2023-05-09,"ARA Altenrhein","2022/23","IBV_gc_per_day",0
2023-05-09,"ARA Altenrhein","2022/23","IBV_gc_per_mL_WW",0
2023-05-09,"ARA Altenrhein","2022/23","RSV_gc_per_day",0
2023-05-09,"ARA Altenrhein","2022/23","SARSN2_gc_per_day",5961618785864.03
2023-05-09,"ARA Chur","2022/23","IAV_gc_per_day",23163493629.0392
2023-05-09,"ARA Chur","2022/23","IAV_gc_per_mL_WW",1.6682386481123
2023-05-09,"ARA Chur","2022/23","IBV_gc_per_day",0
2023-05-09,"ARA Chur","2022/23","IBV_gc_per_mL_WW",0
2023-05-09,"ARA Chur","2022/23","RSV_gc_per_day",0
2023-05-09,"ARA Chur","2022/23","SARSN2_gc_per_day",1988151441784.67
2023-05-09,"ARA Sensetal","2022/23","IAV_gc_per_day",0
2023-05-09,"ARA Sensetal","2022/23","IAV_gc_per_mL_WW",0
2023-05-09,"ARA Sensetal","2022/23","IBV_gc_per_day",101172800905.315
2023-05-09,"ARA Sensetal","2022/23","IBV_gc_per_mL_WW",2.43367653481466
2023-05-09,"ARA Sensetal","2022/23","RSV_gc_per_day",0
2023-05-09,"ARA Sensetal","2022/23","SARSN2_gc_per_day",3037038505552.71
2023-05-09,"ARA Werdhölzli","2022/23","IAV_gc_per_day",0
2023-05-09,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",0
2023-05-09,"ARA Werdhölzli","2022/23","IBV_gc_per_day",1160144270972.69
2023-05-09,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",4.42997602372297
2023-05-09,"ARA Werdhölzli","2022/23","RSV_gc_per_day",866518797718.917
2023-05-09,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",54659511931404.5
2023-05-09,"CDA Lugano","2022/23","IAV_gc_per_day",129192974292.748
2023-05-09,"CDA Lugano","2022/23","IAV_gc_per_mL_WW",1.09230084119135
2023-05-09,"CDA Lugano","2022/23","IBV_gc_per_day",124815390352.119
2023-05-09,"CDA Lugano","2022/23","IBV_gc_per_mL_WW",1.05528924170684
2023-05-09,"CDA Lugano","2022/23","RSV_gc_per_day",0
2023-05-09,"CDA Lugano","2022/23","SARSN2_gc_per_day",14783585994955.8
2023-05-09,"STEP Aire","2022/23","IAV_gc_per_day",0
2023-05-09,"STEP Aire","2022/23","IAV_gc_per_mL_WW",0
2023-05-09,"STEP Aire","2022/23","IBV_gc_per_day",0
2023-05-09,"STEP Aire","2022/23","IBV_gc_per_mL_WW",0
2023-05-09,"STEP Aire","2022/23","RSV_gc_per_day",0
2023-05-09,"STEP Aire","2022/23","SARSN2_gc_per_day",7722526782204.62
2023-05-11,"ARA Altenrhein","2022/23","IAV_gc_per_day",0
2023-05-11,"ARA Altenrhein","2022/23","IAV_gc_per_mL_WW",0
2023-05-11,"ARA Altenrhein","2022/23","IBV_gc_per_day",86957724480.4911
2023-05-11,"ARA Altenrhein","2022/23","IBV_gc_per_mL_WW",2.09561933920933
2023-05-11,"ARA Altenrhein","2022/23","RSV_gc_per_day",42746607858.4568
2023-05-11,"ARA Altenrhein","2022/23","SARSN2_gc_per_day",2369762918533.71
2023-05-11,"ARA Chur","2022/23","IAV_gc_per_day",0
2023-05-11,"ARA Chur","2022/23","IAV_gc_per_mL_WW",0
2023-05-11,"ARA Chur","2022/23","IBV_gc_per_day",39470413352.5727
2023-05-11,"ARA Chur","2022/23","IBV_gc_per_mL_WW",1.68669772029284
2023-05-11,"ARA Chur","2022/23","RSV_gc_per_day",0
2023-05-11,"ARA Chur","2022/23","SARSN2_gc_per_day",1537507894431.84
2023-05-11,"ARA Sensetal","2022/23","IAV_gc_per_day",0
2023-05-11,"ARA Sensetal","2022/23","IAV_gc_per_mL_WW",0
2023-05-11,"ARA Sensetal","2022/23","IBV_gc_per_day",0
2023-05-11,"ARA Sensetal","2022/23","IBV_gc_per_mL_WW",0
2023-05-11,"ARA Sensetal","2022/23","RSV_gc_per_day",0
2023-05-11,"ARA Sensetal","2022/23","SARSN2_gc_per_day",2421655760699.56
2023-05-11,"ARA Werdhölzli","2022/23","IAV_gc_per_day",0
2023-05-11,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",0
2023-05-11,"ARA Werdhölzli","2022/23","IBV_gc_per_day",370118532080.685
2023-05-11,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",1.01109811635565
2023-05-11,"ARA Werdhölzli","2022/23","RSV_gc_per_day",0
2023-05-11,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",41076760772491.7
