"","date","observed_incidence","CI_down_observed_incidence","CI_up_observed_incidence","smoothed_incidence","CI_down_smoothed_incidence","CI_up_smoothed_incidence","deconvolved_incidence","CI_down_deconvolved_incidence","CI_up_deconvolved_incidence","Re_estimate","CI_down_Re_estimate","CI_up_Re_estimate","Re_highHPD","Re_lowHPD","bootstrapped_CI_down_Re_estimate","bootstrapped_CI_up_Re_estimate","observation_type","influenza_type","measuring_period"
"247",2022-01-22,8.82114575242803,2.86195630993966,14.7803351949164,8.6661712812552,6.16499846525553,11.1673440972549,9.48527411551988,6.69553167605714,12.2750165549826,1.10218388500262,0.72941551329506,1.55067017960853,1.55067017960853,0.72941551329506,0.987072293974115,1.21729547603112,"STEP Aire","IAV","2021/22"
"248",2022-01-23,9.79458231648294,3.26882298301161,16.3203416499543,8.98865473736178,6.41727772442867,11.5600317502949,9.88355317509377,6.99399958816516,12.7731067620224,1.10108415154462,0.734907513928774,1.54011076624133,1.54011076624133,0.734907513928774,0.989645822389192,1.21252248070005,"STEP Aire","IAV","2021/22"
"249",2022-01-24,10.7680188805379,0.890722535441419,20.6453152256343,9.31782052197077,6.61524018835597,12.0204008555856,10.2665288198874,7.30107314703976,13.2319844927351,1.10180072671835,0.741627019320597,1.53213465078935,1.53213465078935,0.741627019320597,0.996376858071583,1.20722459536511,"STEP Aire","IAV","2021/22"
"250",2022-01-25,9.96780042506484,3.10873003852787,16.8268708116018,9.70321241608851,6.89599177392038,12.5104330582566,10.4866851719914,7.49072511752489,13.4826452264579,1.09669023745308,0.743487757733223,1.51745330956397,1.51745330956397,0.743487757733223,0.999411618521946,1.19396885638422,"STEP Aire","IAV","2021/22"
"251",2022-01-26,9.16758196959182,4.8041577577616,13.531006181422,10.0871533606979,7.19706580912262,12.9772409122732,10.6323769994867,7.67847901096102,13.5862749880124,1.08285943692897,0.737872862568785,1.49296873699955,1.49296873699955,0.737872862568785,0.992648758837959,1.17307011501998,"STEP Aire","IAV","2021/22"
"252",2022-01-27,8.36736351411881,2.9888562446413,13.7458707835963,10.3380818516887,7.39681388979784,13.2793498135796,10.5990990131263,7.6744698148076,13.523728211445,1.0589767491146,0.723193930946258,1.45778062404048,1.45778062404048,0.723193930946258,0.971513496513921,1.14644000171529,"STEP Aire","IAV","2021/22"
"253",2022-01-28,7.56714505864579,0,16.8207071409428,10.5303606127942,7.60577682062515,13.4549444049632,10.2777248883324,7.41395093935802,13.1414988373068,1.02572614016774,0.699518432731587,1.41337947585112,1.41337947585112,0.699518432731587,0.935951692839753,1.11550058749573,"STEP Aire","IAV","2021/22"
"254",2022-01-29,10.1992274725698,2.84211567663239,17.5563392685072,10.5680996272076,7.66301534979004,13.4731839046252,9.93579107709628,7.16040680911692,12.7111753450756,0.989050831234295,0.671332105533076,1.36735267839295,1.36735267839295,0.671332105533076,0.892915565847981,1.08518609662061,"STEP Aire","IAV","2021/22"
"255",2022-01-30,12.8313098864938,5.6545437669037,20.0080760060838,10.3334120261894,7.47924805400516,13.1875759983736,9.68584810180888,6.93854345410183,12.4331527495159,0.959270887009889,0.646932664631178,1.33215602521006,1.33215602521006,0.646932664631178,0.858449091555626,1.06009268246415,"STEP Aire","IAV","2021/22"
"256",2022-01-31,15.4633923004178,6.4234054225152,24.5033791783203,10.0445118145881,7.27527569807691,12.8137479310992,9.35031392868028,6.65847048689069,12.0421573704699,0.940842591195901,0.6301543682814,1.31280803988965,1.31280803988965,0.6301543682814,0.838089777396733,1.04359540499507,"STEP Aire","IAV","2021/22"
"257",2022-02-01,14.0809459888353,8.17576635327263,19.986125624398,9.81149953807699,7.07377414629946,12.5492249298545,9.20008937676497,6.61330686790492,11.786871885625,0.936346293172817,0.623570118893087,1.31168941561495,1.31168941561495,0.623570118893087,0.835539341838581,1.03715324450705,"STEP Aire","IAV","2021/22"
"258",2022-02-02,12.6984996772529,8.88833662554849,16.5086627289573,9.4767203516938,6.79086038517475,12.1625803182129,9.31817431851879,6.83968845869095,11.7966601783466,0.947225732901772,0.628960186756783,1.32961683374006,1.32961683374006,0.628960186756783,0.850635129284629,1.04381633651892,"STEP Aire","IAV","2021/22"
"259",2022-02-03,11.3160533656705,7.50288504210531,15.1292216892357,9.28963456613077,6.70015737518169,11.8791117570798,9.24567843839962,6.8548625022597,11.6364943745395,0.965080827855484,0.640271808905241,1.35546938153309,1.35546938153309,0.640271808905241,0.867538163170208,1.06262349254076,"STEP Aire","IAV","2021/22"
