"date","observed_incidence","CI_down_observed_incidence","CI_up_observed_incidence","smoothed_incidence","CI_down_smoothed_incidence","CI_up_smoothed_incidence","deconvolved_incidence","CI_down_deconvolved_incidence","CI_up_deconvolved_incidence","Re_estimate","CI_down_Re_estimate","CI_up_Re_estimate","Re_highHPD","Re_lowHPD","bootstrapped_CI_down_Re_estimate","bootstrapped_CI_up_Re_estimate","observation_type","influenza_type","measuring_period"
2022-04-15,3.03102871204267,2.16832503928584,3.89373238479949,2.78276228951178,2.51904858520749,3.04647599381606,1.8265733881616,1.63776862110522,2.01537815521797,0.754345707411086,0.284215267406181,1.44990958994105,1.44990958994105,0.284215267406181,0.724572860585096,0.784118554237077,"ZUERICH(WERDHOELZLI)","A","2021/22"
2022-04-16,2.66841199618308,1.94915771643274,3.38766627593341,2.50487832866753,2.26314037117974,2.74661628615531,1.6076630487816,1.43777381809198,1.77755227947121,0.736193785825669,0.256489810097137,1.46431993715772,1.46431993715772,0.256489810097137,0.706875057976601,0.765512513674737,"ZUERICH(WERDHOELZLI)","A","2021/22"
2022-04-17,2.2707299087475,2.2707299087475,2.2707299087475,2.23687789074769,2.01863772857053,2.45511805292485,1.38523600705545,1.22657213236401,1.54389988174689,0.720136375203631,0.229028735215049,1.48749962509053,1.48749962509053,0.229028735215049,0.687112573101568,0.753160177305694,"ZUERICH(WERDHOELZLI)","A","2021/22"
2022-04-18,1.86375907786482,1.50820076064983,2.21931739507982,2.0006776179847,1.80317875724595,2.19817647872345,1.17103456871661,1.01030003083583,1.33176910659739,0.699613453676327,0.198760452010369,1.50985333913229,1.50985333913229,0.198760452010369,0.657152954211537,0.742073953141118,"ZUERICH(WERDHOELZLI)","A","2021/22"
2022-04-19,1.47327613166394,0.604304181536261,2.34224808179163,1.77790759330659,1.59983776067537,1.9559774259378,0.979316290102589,0.802307705740152,1.15632487446503,0.674081812613752,0.166062006500083,1.53130543537744,1.53130543537744,0.166062006500083,0.617759213935076,0.730404411292427,"ZUERICH(WERDHOELZLI)","A","2021/22"
2022-04-20,1.12505769827375,0.391559376737339,1.85855601981017,1.55019789964138,1.38877734610891,1.71161845317384,0.794713032975684,0.59186504381656,0.997561022134809,0.644759986496503,0.13224173831396,1.55537436364884,1.55537436364884,0.13224173831396,0.569991207839595,0.719528765153412,"ZUERICH(WERDHOELZLI)","A","2021/22"
2022-04-21,0.844880405823143,0.721045669074132,0.968715142572154,1.33183306508722,1.17858815037626,1.48507797979819,0.60364290180201,0.372512111798436,0.834773691805585,0.606522050798909,0.0965361853327034,1.57546402001114,1.57546402001114,0.0965361853327034,0.507017163516046,0.706026938081772,"ZUERICH(WERDHOELZLI)","A","2021/22"
2022-04-22,0.651991021346466,0.651991021346466,0.651991021346466,1.138471545061,0.981908213340273,1.29503487678174,0.417012117010499,0.163940860114915,0.670083373906082,0.550018963721061,0.0589433063475393,1.57665914857361,1.57665914857361,0.0589433063475393,0.417721997551565,0.682315929890558,"ZUERICH(WERDHOELZLI)","A","2021/22"
2022-04-23,0.539516867499911,0.539516867499911,0.539516867499911,0.953804313468833,0.784185503420025,1.12342312351764,0.253723821629006,0,0.512207476960996,0.472206856796698,0.0253233857754206,1.55260661592992,1.55260661592992,0.0253233857754206,0.298973859210525,0.64543985438287,"ZUERICH(WERDHOELZLI)","A","2021/22"
2022-04-24,0.494055405845122,0.0664633527024187,0.921647458987825,0.761522344216824,0.571662374583907,0.951382313849741,0.118526489226161,0,0.354736381879841,0.374883805769417,0.00493387039206187,1.50027173379845,1.50027173379845,0.00493387039206187,0.157444091545143,0.592323519993691,"ZUERICH(WERDHOELZLI)","A","2021/22"
2022-04-25,0.502204097943747,0.214422123324268,0.789986072563226,0.568266297981855,0.352580695179515,0.783951900784194,0.0179930787952363,0,0.18865797974023,0.257901145776201,8.55115539371119e-05,1.38753676838941,1.38753676838941,8.55115539371119e-05,0.0145618538410142,0.501240437711388,"ZUERICH(WERDHOELZLI)","A","2021/22"
2022-04-26,0.550560405357433,0,1.4977871618208,0.387700659938248,0.141923104081386,0.63347821579511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","A","2021/22"
2022-04-27,0.625721789647825,0,1.29824789322063,0.214052140738291,0,0.481030863911714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","A","2021/22"
2022-04-28,0.714285712376571,0.626633458318913,0.801937966434229,0.0415474510342725,0,0.261933758956707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","A","2021/22"
2021-08-26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2021-09-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2021-09-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2021-09-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2021-09-23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2021-09-30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2021-10-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2021-10-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2021-10-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2021-10-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2021-11-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2021-11-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2021-11-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2021-11-25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2021-12-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2021-12-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2021-12-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2021-12-23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2021-12-30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2022-01-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2022-01-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2022-01-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2022-01-27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2022-02-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2022-02-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2022-02-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2022-02-24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2022-03-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2022-03-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2022-03-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2022-03-24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2022-03-31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2022-04-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2022-04-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2022-04-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2022-04-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZUERICH(WERDHOELZLI)","B","2021/22"
2021-08-23,NA,NA,NA,NA,NA,NA,1.2095298287254e-06,1.2095298287254e-06,1.2095298287254e-06,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-08-24,NA,NA,NA,NA,NA,NA,1.44494872045936e-06,1.44494872045936e-06,1.44494872045936e-06,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-08-25,NA,NA,NA,NA,NA,NA,1.65256529046787e-06,1.65256529046787e-06,1.65256529046787e-06,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-08-26,0,0,0,1.18716016162885e-06,1.18716016162885e-06,1.18716016162885e-06,1.71284784031079e-06,1.71284784031079e-06,1.71284784031079e-06,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-08-27,1.47152609459644e-06,1.47152609459644e-06,1.47152609459644e-06,1.40074001146528e-06,1.40074001146528e-06,1.40074001146528e-06,1.64359599134273e-06,1.64359599134273e-06,1.64359599134273e-06,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-08-28,2.75911142736833e-06,2.75911142736833e-06,2.75911142736833e-06,1.58146093580897e-06,1.58146093580897e-06,1.58146093580897e-06,1.50126293659311e-06,1.50126293659311e-06,1.50126293659311e-06,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-08-29,3.67881523649111e-06,3.67881523649111e-06,3.67881523649111e-06,1.644040706407e-06,1.644040706407e-06,1.644040706407e-06,1.48010834810685e-06,1.48010834810685e-06,1.48010834810685e-06,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-08-30,4.04669676014022e-06,4.04669676014022e-06,4.04669676014022e-06,1.61264320937599e-06,1.61264320937599e-06,1.61264320937599e-06,1.70168059415093e-06,1.70168059415093e-06,1.70168059415093e-06,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-08-31,3.6788152364911e-06,3.6788152364911e-06,3.6788152364911e-06,1.51143233083256e-06,1.51143233083256e-06,1.51143233083256e-06,2.10932256946877e-06,2.10932256946877e-06,2.10932256946877e-06,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-01,2.39122990371922e-06,2.39122990371922e-06,2.39122990371922e-06,1.51077604806759e-06,1.51077604806759e-06,1.51077604806759e-06,2.63890530487141e-06,2.63890530487141e-06,2.63890530487141e-06,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-02,0,0,0,1.72628904255011e-06,1.72628904255011e-06,1.72628904255011e-06,3.77559704818833e-06,3.77559704818833e-06,3.77559704818833e-06,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-03,0,0,0,2.10000525666395e-06,2.10000525666395e-06,2.10000525666395e-06,5.99758021625795e-06,5.99758021625795e-06,5.99758021625795e-06,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-04,0,0,0,2.57395863279294e-06,2.57395863279294e-06,2.57395863279294e-06,9.16604013272851e-06,9.16604013272851e-06,9.16604013272851e-06,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-05,0,0,0,3.59361691219269e-06,3.59361691219269e-06,3.59361691219269e-06,1.29424677964293e-05,1.29424677964293e-05,1.29424677964293e-05,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-06,0,0,0,5.51662529340086e-06,5.51662529340086e-06,5.51662529340086e-06,1.58138720844892e-05,1.58138720844892e-05,1.58138720844892e-05,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-07,0,0,0,8.15328390472438e-06,8.15328390472438e-06,8.15328390472438e-06,1.69922440247822e-05,1.69922440247822e-05,1.69922440247822e-05,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-08,0,0,0,1.13138928744702e-05,1.13138928744702e-05,1.13138928744702e-05,1.73277712029554e-05,1.73277712029554e-05,1.73277712029554e-05,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-09,0,0,0,1.38831804231309e-05,1.38831804231309e-05,1.38831804231309e-05,1.76980590521985e-05,1.76980590521985e-05,1.76980590521985e-05,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-10,1.25079718040697e-05,1.25079718040697e-05,1.25079718040697e-05,1.52670596094691e-05,1.52670596094691e-05,1.52670596094691e-05,1.82775489386087e-05,1.82775489386087e-05,1.82775489386087e-05,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-11,2.66714104645605e-05,2.66714104645605e-05,2.66714104645605e-05,1.60576078191966e-05,1.60576078191966e-05,1.60576078191966e-05,1.84787683894488e-05,1.84787683894488e-05,1.84787683894488e-05,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-12,3.89954415068056e-05,3.89954415068056e-05,3.89954415068056e-05,1.68469024380251e-05,1.68469024380251e-05,1.68469024380251e-05,1.79554401343946e-05,1.79554401343946e-05,1.79554401343946e-05,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-13,4.59851904561387e-05,4.59851904561387e-05,4.59851904561387e-05,1.77645631117633e-05,1.77645631117633e-05,1.77645631117633e-05,1.66210799394509e-05,1.66210799394509e-05,1.66210799394509e-05,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-14,4.41457828378932e-05,4.41457828378932e-05,4.41457828378932e-05,1.83398829027801e-05,1.83398829027801e-05,1.83398829027801e-05,2.06715031979081e-05,2.06715031979081e-05,2.06715031979081e-05,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-15,2.99823441774025e-05,2.99823441774025e-05,2.99823441774025e-05,1.82644493216277e-05,1.82644493216277e-05,1.82644493216277e-05,3.5868350383072e-05,3.5868350383072e-05,3.5868350383072e-05,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-16,0,0,0,1.72298498788578e-05,1.72298498788578e-05,1.72298498788578e-05,6.15766960400728e-05,6.15766960400728e-05,6.15766960400728e-05,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-17,0,0,0,2.12339269670092e-05,2.12339269670092e-05,2.12339269670092e-05,9.48234594457851e-05,9.48234594457851e-05,9.48234594457851e-05,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-18,0,0,0,3.51138998253783e-05,3.51138998253783e-05,3.51138998253783e-05,0.000129080774698546,0.000129080774698546,0.000129080774698546,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-19,0,0,0,5.68204212346536e-05,5.68204212346536e-05,5.68204212346536e-05,0.00016205962911682,0.00016205962911682,0.00016205962911682,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-20,0,0,0,8.43041439755236e-05,8.43041439755236e-05,8.43041439755236e-05,0.000196641308090914,0.000196641308090914,0.000196641308090914,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-21,0,0,0,0.000113507121209277,0.000113507121209277,0.000113507121209277,0.000235498763884475,0.000235498763884475,0.000235498763884475,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-22,0,0,0,0.000143131116853073,0.000143131116853073,0.000143131116853073,0.000263425968887968,0.000263425968887968,0.000263425968887968,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-23,0,0,0,0.000175266349821405,0.000175266349821405,0.000175266349821405,0.000267119298047637,0.000267119298047637,0.000267119298047637,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-24,0.00017364007916238,0.00017364007916238,0.00017364007916238,0.000212003039028769,0.000212003039028769,0.000212003039028769,0.000253457578614817,0.000253457578614817,0.000253457578614817,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-25,0.000370640635076478,0.000370640635076478,0.000370640635076478,0.000240787475738342,0.000240787475738342,0.000240787475738342,0.000231607066849838,0.000231607066849838,0.000231607066849838,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-26,0.000542257365858788,0.000542257365858788,0.000542257365858788,0.000250729486950521,0.000250729486950521,0.000250729486950521,0.000234663534249345,0.000234663534249345,0.000234663534249345,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-27,0.000639745969625802,0.000639745969625802,0.000639745969625802,0.000246414595185624,0.000246414595185624,0.000246414595185624,0.00028391694427688,0.00028391694427688,0.00028391694427688,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-28,0.000614362144494013,0.000614362144494013,0.000614362144494013,0.000232428322963972,0.000232428322963972,0.000232428322963972,0.000370168670743741,0.000370168670743741,0.000370168670743741,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-29,0.000417361588579915,0.000417361588579915,0.000417361588579915,0.000238957471496176,0.000238957471496176,0.000238957471496176,0.000482532639722489,0.000482532639722489,0.000482532639722489,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-09-30,0,0,0,0.000286682419444009,0.000286682419444009,0.000286682419444009,0.000714234429185807,0.000714234429185807,0.000714234429185807,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-01,0,0,0,0.000365929055504531,0.000365929055504531,0.000365929055504531,0.00115533038480879,0.00115533038480879,0.00115533038480879,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-02,0,0,0,0.000467023268374803,0.000467023268374803,0.000467023268374803,0.00177690201998624,0.00177690201998624,0.00177690201998624,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-03,0,0,0,0.000675011282656761,0.000675011282656761,0.000675011282656761,0.00251118716128534,0.00251118716128534,0.00251118716128534,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-04,0,0,0,0.0010563592944471,0.0010563592944471,0.0010563592944471,0.00306619479021194,0.00306619479021194,0.00306619479021194,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-05,0,0,0,0.00157352314968501,0.00157352314968501,0.00157352314968501,0.00329240446922635,0.00329240446922635,0.00329240446922635,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-06,0,0,0,0.00218895869430969,0.00218895869430969,0.00218895869430969,0.00335484918475116,0.00335484918475116,0.00335484918475116,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-07,0,0,0,0.00268780580976344,0.00268780580976344,0.00268780580976344,0.00342248042054109,0.00342248042054109,0.00342248042054109,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-08,0.00241845313646925,0.00241845313646925,0.00241845313646925,0.00295672053962108,0.00295672053962108,0.00295672053962108,0.00352825450343369,0.00352825450343369,0.00352825450343369,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-09,0.00516229748060613,0.00516229748060613,0.00516229748060613,0.00311043297302054,0.00311043297302054,0.00311043297302054,0.00355829093560552,0.00355829093560552,0.00355829093560552,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-10,0.00755260768051622,0.00755260768051622,0.00755260768051622,0.00326367319909976,0.00326367319909976,0.00326367319909976,0.00344671204426284,0.00344671204426284,0.00344671204426284,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-11,0.00891045838430509,0.00891045838430509,0.00891045838430509,0.00344253577679366,0.00344253577679366,0.00344253577679366,0.00318301917239192,0.00318301917239192,0.00318301917239192,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-12,0.00855692424007829,0.00855692424007829,0.00855692424007829,0.00355731654124658,0.00355731654124658,0.00355731654124658,0.00419804681095991,0.00418946228275501,0.00420663133916481,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-13,0.00581307989594141,0.00581307989594141,0.00581307989594141,0.0035490474959106,0.0035490474959106,0.0035490474959106,0.00785653330071839,0.00780202305116593,0.00791104355027085,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-14,0,0,0,0.00335876064423778,0.00335876064423778,0.00335876064423778,0.0140744798048047,0.0139136983320381,0.0142352612775712,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-15,0,0,0,0.0044069953692324,0.00438758682542029,0.00442640391304451,0.0222348181281169,0.0218846692041077,0.0225849670521261,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-16,0,0,0,0.00787584933275253,0.00778274424112557,0.00796895442437948,0.0338968945618812,0.0310358138456711,0.0367579752780913,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-17,0,0,0,0.0133486919565309,0.0131043959385186,0.0135929879745432,0.0510901533573032,0.0399005403413125,0.0622797663732939,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-18,0,0,0,0.0204088926623002,0.0199127049647643,0.0209050803598361,0.0734687440202424,0.0479928943494123,0.0989445936910725,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-19,0,0,0,0.0306792452233285,0.0271700568127192,0.0341884336339379,0.100095804930702,0.0571208060452672,0.143070803816136,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-20,0,0,0,0.0457422324027112,0.0344831480592893,0.057001316746133,0.126308439127828,0.0676420342309695,0.184974844024686,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-21,0,0,0,0.0651207571069217,0.0424543926362735,0.0877871215775699,0.149327782347467,0.0783677055326907,0.220287859162244,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-22,0.0345176900871339,0.0345176900871339,0.0345176900871339,0.0883377222424335,0.0516751951669215,0.125000249317945,0.171342309250057,0.0887177176756966,0.253966900824417,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-23,0.0785654141392236,0.0785654141392236,0.0785654141392236,0.111869773764839,0.0617885587554918,0.161950988774187,0.194752736559258,0.0986898156589472,0.290815657459568,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-24,0.127684879065991,0.127684879065991,0.127684879065991,0.133612355236001,0.071911600332713,0.195313110139289,0.215068858766593,0.108612862093507,0.321524855439679,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-25,0.177417791777159,0.177417791777159,0.177417791777159,0.155216565971796,0.0819080844182505,0.228525047525341,0.226433728828781,0.117883899217021,0.334983558440541,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-26,0.22330585918245,0.22330585918245,0.22330585918245,0.1783335052881,0.091785206166892,0.264881804409309,0.229268708316665,0.125023012831501,0.333514403801829,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-27,0.260890788191584,0,0.548672762811063,0.1989696766318,0.101572698954508,0.296366654309091,0.224776716265982,0.128573325373337,0.320980107158626,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-28,0.285714285714286,0,0.573496260333765,0.212302931766807,0.110688015135163,0.313917848398451,0.215293290766994,0.126884986337645,0.303701595196344,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-29,0.294528539930501,0,0.594799512102968,0.218741392484542,0.11822544105824,0.319257343910844,0.201696830501914,0.120955103935549,0.282438557068278,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-30,0.288927664101083,0,0.589198636273549,0.218693180576422,0.123257417627931,0.314128943524913,0.182989992925971,0.112708264189889,0.253271721662053,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-10-31,0.271716252757105,0.271716252757105,0.271716252757105,0.21374570685673,0.123771362835051,0.30372005087841,0.158462548538341,0.102426299717076,0.214498797359606,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-11-01,0.245698900429646,0.245698900429646,0.245698900429646,0.204517767826364,0.119820793172946,0.289214742479782,0.132549712849564,0.0892077578673364,0.175891667831792,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
2021-11-02,0.213680201649782,0.213680201649782,0.213680201649782,0.189964563806668,0.113127900579496,0.26680122703384,0.109618018911811,0.0734383093580558,0.145797728465565,NA,NA,NA,NA,NA,NA,NA,"VERNIER/AIRE","A","2021/22"
