"","...1","date","region_nr","measuring_period","pathogen","total_cnslt","date_2","is_observation"
"1985",NA,2021-12-08,2,"2021/22","IVA",0.136520221762413,NA,NA
"1986",NA,2021-12-09,2,"2021/22","IVA",0.156974467983226,NA,NA
"1987",NA,2021-12-10,2,"2021/22","IVA",0.150124669851557,NA,NA
"1988",NA,2021-12-11,2,"2021/22","IVA",0.119395726433239,NA,NA
"1989",NA,2021-12-12,2,"2021/22","IVA",0.0682125367941088,NA,NA
"1990",1093,2021-12-13,2,"2021/22","IVA",0,2021-12-13,TRUE
"1991",NA,2021-12-14,2,"2021/22","IVA",0,NA,NA
"1992",NA,2021-12-15,2,"2021/22","IVA",0,NA,NA
"1993",NA,2021-12-16,2,"2021/22","IVA",0,NA,NA
"1994",NA,2021-12-17,2,"2021/22","IVA",0,NA,NA
"1995",NA,2021-12-18,2,"2021/22","IVA",0,NA,NA
"1996",NA,2021-12-19,2,"2021/22","IVA",0,NA,NA
"1997",1099,2021-12-20,2,"2021/22","IVA",0,2021-12-20,TRUE
"1998",NA,2021-12-21,2,"2021/22","IVA",0.238821660105143,NA,NA
"1999",NA,2021-12-22,2,"2021/22","IVA",0.533859874960172,NA,NA
"2000",NA,2021-12-23,2,"2021/22","IVA",0.849334665408413,NA,NA
"2001",NA,2021-12-24,2,"2021/22","IVA",1.14946605229319,NA,NA
"2002",NA,2021-12-25,2,"2021/22","IVA",1.39847405645783,NA,NA
"2003",NA,2021-12-26,2,"2021/22","IVA",1.56057869874566,NA,NA
"2004",1105,2021-12-27,2,"2021/22","IVA",1.6,2021-12-27,TRUE
"2005",NA,2021-12-28,2,"2021/22","IVA",1.49426615217006,NA,NA
"2006",NA,2021-12-29,2,"2021/22","IVA",1.27413803162859,NA,NA
"2007",NA,2021-12-30,2,"2021/22","IVA",0.983684685854201,NA,NA
"2008",NA,2021-12-31,2,"2021/22","IVA",0.666975162325525,NA,NA
"2009",NA,2022-01-01,2,"2021/22","IVA",0.368078508521183,NA,NA
"2010",NA,2022-01-02,2,"2021/22","IVA",0.1310637719198,NA,NA
"2011",1111,2022-01-03,2,"2021/22","IVA",0,2022-01-03,TRUE
"2012",NA,2022-01-04,2,"2021/22","IVA",0.00679287806131362,NA,NA
"2013",NA,2022-01-05,2,"2021/22","IVA",0.134694642686897,NA,NA
"2014",NA,2022-01-06,2,"2021/22","IVA",0.354794168280813,NA,NA
"2015",NA,2022-01-07,2,"2021/22","IVA",0.638180329247123,NA,NA
"2016",NA,2022-01-08,2,"2021/22","IVA",0.955941999989891,NA,NA
"2017",NA,2022-01-09,2,"2021/22","IVA",1.27916805491318,NA,NA
"2018",1118,2022-01-10,2,"2021/22","IVA",1.57894736842105,2022-01-10,TRUE
"2019",NA,2022-01-11,2,"2021/22","IVA",1.83338817569516,NA,NA
"2020",NA,2022-01-12,2,"2021/22","IVA",2.04867615502753,NA,NA
"2021",NA,2022-01-13,2,"2021/22","IVA",2.23801634548779,NA,NA
"2022",NA,2022-01-14,2,"2021/22","IVA",2.41461378614554,NA,NA
"2023",NA,2022-01-15,2,"2021/22","IVA",2.59167351607042,NA,NA
"2024",NA,2022-01-16,2,"2021/22","IVA",2.78240057433203,NA,NA
"2025",1124,2022-01-17,2,"2021/22","IVA",3,2022-01-17,TRUE
"2026",NA,2022-01-18,2,"2021/22","IVA",3.25072392966901,NA,NA
"2027",NA,2022-01-19,2,"2021/22","IVA",3.51301289003403,NA,NA
"2028",NA,2022-01-20,2,"2021/22","IVA",3.75835450531506,NA,NA
"2029",NA,2022-01-21,2,"2021/22","IVA",3.95823639973216,NA,NA
"2030",NA,2022-01-22,2,"2021/22","IVA",4.08414619750533,NA,NA
"2031",NA,2022-01-23,2,"2021/22","IVA",4.1075715228546,NA,NA
"2032",1130,2022-01-24,2,"2021/22","IVA",4,2022-01-24,TRUE
"2033",NA,2022-01-25,2,"2021/22","IVA",3.74566417307632,NA,NA
"2034",NA,2022-01-26,2,"2021/22","IVA",3.3797762658774,NA,NA
"2035",NA,2022-01-27,2,"2021/22","IVA",2.95029342211186,NA,NA
"2036",NA,2022-01-28,2,"2021/22","IVA",2.50517278548829,NA,NA
"2037",NA,2022-01-29,2,"2021/22","IVA",2.09237149971532,NA,NA
"2038",NA,2022-01-30,2,"2021/22","IVA",1.75984670850154,NA,NA
"2039",1136,2022-01-31,2,"2021/22","IVA",1.55555555555556,2022-01-31,TRUE
"2040",NA,2022-02-01,2,"2021/22","IVA",1.51508066730333,NA,NA
"2041",NA,2022-02-02,2,"2021/22","IVA",1.6245066010401,NA,NA
"2042",NA,2022-02-03,2,"2021/22","IVA",1.85754339677849,NA,NA
"2043",NA,2022-02-04,2,"2021/22","IVA",2.18790109453107,NA,NA
"2044",NA,2022-02-05,2,"2021/22","IVA",2.58928973431045,NA,NA
"2045",NA,2022-02-06,2,"2021/22","IVA",3.03541935612923,NA,NA
"2046",1142,2022-02-07,2,"2021/22","IVA",3.5,2022-02-07,TRUE
"2047",NA,2022-02-08,2,"2021/22","IVA",3.95471051024447,NA,NA
"2048",NA,2022-02-09,2,"2021/22","IVA",4.36310494842083,NA,NA
"2049",NA,2022-02-10,2,"2021/22","IVA",4.68670618039638,NA,NA
"2050",NA,2022-02-11,2,"2021/22","IVA",4.8870370720384,NA,NA
"2051",NA,2022-02-12,2,"2021/22","IVA",4.92562048921421,NA,NA
"2052",NA,2022-02-13,2,"2021/22","IVA",4.7639792977911,NA,NA
"2053",1148,2022-02-14,2,"2021/22","IVA",4.36363636363636,2022-02-14,TRUE
"2054",NA,2022-02-15,2,"2021/22","IVA",3.71047167284785,NA,NA
"2055",NA,2022-02-16,2,"2021/22","IVA",2.88779369244563,NA,NA
"2056",NA,2022-02-17,2,"2021/22","IVA",2.0032680096803,NA,NA
"2057",NA,2022-02-18,2,"2021/22","IVA",1.16456021180246,NA,NA
"2058",NA,2022-02-19,2,"2021/22","IVA",0.479335886062727,NA,NA
"2059",NA,2022-02-20,2,"2021/22","IVA",0.0552606197117047,NA,NA
"2060",1154,2022-02-21,2,"2021/22","IVA",0,2022-02-21,TRUE
"2061",NA,2022-02-22,2,"2021/22","IVA",0.382491057044196,NA,NA
"2062",NA,2022-02-23,2,"2021/22","IVA",1.11675659242479,NA,NA
"2063",NA,2022-02-24,2,"2021/22","IVA",2.07809085058823,NA,NA
"2064",NA,2022-02-25,2,"2021/22","IVA",3.14178807598101,NA,NA
"2065",NA,2022-02-26,2,"2021/22","IVA",4.18314251304959,NA,NA
"2066",NA,2022-02-27,2,"2021/22","IVA",5.07744840624043,NA,NA
"2067",1160,2022-02-28,2,"2021/22","IVA",5.7,2022-02-28,TRUE
"2068",NA,2022-03-01,2,"2021/22","IVA",5.97031719427656,NA,NA
"2069",NA,2022-03-02,2,"2021/22","IVA",5.9848225110255,NA,NA
"2070",NA,2022-03-03,2,"2021/22","IVA",5.88416412770399,NA,NA
"2071",NA,2022-03-04,2,"2021/22","IVA",5.80899022176923,NA,NA
"2072",NA,2022-03-05,2,"2021/22","IVA",5.89994897067838,NA,NA
"2073",NA,2022-03-06,2,"2021/22","IVA",6.29768855188862,NA,NA
"2074",1166,2022-03-07,2,"2021/22","IVA",7.14285714285714,2022-03-07,TRUE
"2075",NA,2022-03-08,2,"2021/22","IVA",8.51979230897833,NA,NA
"2076",NA,2022-03-09,2,"2021/22","IVA",10.2875891673955,NA,NA
"2077",NA,2022-03-10,2,"2021/22","IVA",12.2490322231892,NA,NA
"2078",NA,2022-03-11,2,"2021/22","IVA",14.2069059814398,NA,NA
"2079",NA,2022-03-12,2,"2021/22","IVA",15.963994947228,NA,NA
"2080",NA,2022-03-13,2,"2021/22","IVA",17.3230836256343,NA,NA
"2081",1172,2022-03-14,2,"2021/22","IVA",18.0869565217391,2022-03-14,TRUE
"2082",NA,2022-03-15,2,"2021/22","IVA",18.1191344655263,NA,NA
"2083",NA,2022-03-16,2,"2021/22","IVA",17.5260835865928,NA,NA
"2084",NA,2022-03-17,2,"2021/22","IVA",16.4750063394387,NA,NA
"2085",NA,2022-03-18,2,"2021/22","IVA",15.1331051785643,NA,NA
"2086",NA,2022-03-19,2,"2021/22","IVA",13.6675825584697,NA,NA
"2087",NA,2022-03-20,2,"2021/22","IVA",12.2456409336551,NA,NA
"2088",1178,2022-03-21,2,"2021/22","IVA",11.0344827586207,2022-03-21,TRUE
"2089",NA,2022-03-22,2,"2021/22","IVA",10.1663921131852,NA,NA
"2090",NA,2022-03-23,2,"2021/22","IVA",9.63397957844094,NA,NA
"2091",NA,2022-03-24,2,"2021/22","IVA",9.39493736079904,NA,NA
"2092",NA,2022-03-25,2,"2021/22","IVA",9.4069576666704,NA,NA
"2093",NA,2022-03-26,2,"2021/22","IVA",9.62773270246599,NA,NA
"2094",NA,2022-03-27,2,"2021/22","IVA",10.0149546745968,NA,NA
"2095",1184,2022-03-28,2,"2021/22","IVA",10.5263157894737,2022-03-28,TRUE
"2096",NA,2022-03-29,2,"2021/22","IVA",11.1200997529297,NA,NA
"2097",NA,2022-03-30,2,"2021/22","IVA",11.7569562684858,NA,NA
"2098",NA,2022-03-31,2,"2021/22","IVA",12.3981265390849,NA,NA
"2099",NA,2022-04-01,2,"2021/22","IVA",13.0048517676698,NA,NA
"2100",NA,2022-04-02,2,"2021/22","IVA",13.5383731571835,NA,NA
"2101",NA,2022-04-03,2,"2021/22","IVA",13.959931910569,NA,NA
"2102",1190,2022-04-04,2,"2021/22","IVA",14.2307692307692,2022-04-04,TRUE
"2103",NA,2022-04-05,2,"2021/22","IVA",14.3180037996671,NA,NA
"2104",NA,2022-04-06,2,"2021/22","IVA",14.2122642149066,NA,NA
"2105",NA,2022-04-07,2,"2021/22","IVA",13.9100565530717,NA,NA
"2106",NA,2022-04-08,2,"2021/22","IVA",13.4078868907462,NA,NA
"2107",NA,2022-04-09,2,"2021/22","IVA",12.7022613045143,NA,NA
"2108",NA,2022-04-10,2,"2021/22","IVA",11.7896858709598,NA,NA
"2109",1196,2022-04-11,2,"2021/22","IVA",10.6666666666667,2022-04-11,TRUE
"2110",NA,2022-04-12,2,"2021/22","IVA",9.34573901011358,NA,NA
"2111",NA,2022-04-13,2,"2021/22","IVA",7.9035551873572,NA,NA
"2112",NA,2022-04-14,2,"2021/22","IVA",6.43279672634891,NA,NA
"2113",NA,2022-04-15,2,"2021/22","IVA",5.02614515504005,NA,NA
"2114",NA,2022-04-16,2,"2021/22","IVA",3.77628200138197,NA,NA
"2115",NA,2022-04-17,2,"2021/22","IVA",2.77588879332601,NA,NA
"2116",1202,2022-04-18,2,"2021/22","IVA",2.11764705882353,2022-04-18,TRUE
"2117",NA,2022-04-19,2,"2021/22","IVA",1.86097658279947,NA,NA
"2118",NA,2022-04-20,2,"2021/22","IVA",1.93225017807328,NA,NA
"2119",NA,2022-04-21,2,"2021/22","IVA",2.22457891443798,NA,NA
"2120",NA,2022-04-22,2,"2021/22","IVA",2.63107386168663,NA,NA
"2121",NA,2022-04-23,2,"2021/22","IVA",3.04484608961226,NA,NA
"2122",NA,2022-04-24,2,"2021/22","IVA",3.35900666800793,NA,NA
"2123",1207,2022-04-25,2,"2021/22","IVA",3.46666666666667,2022-04-25,TRUE
"2124",NA,2022-04-26,2,"2021/22","IVA",3.29166718369856,NA,NA
"2125",NA,2022-04-27,2,"2021/22","IVA",2.88076943048177,NA,NA
"2126",NA,2022-04-28,2,"2021/22","IVA",2.31146464671151,NA,NA
"2127",NA,2022-04-29,2,"2021/22","IVA",1.661244072083,NA,NA
"2128",NA,2022-04-30,2,"2021/22","IVA",1.00759894629144,NA,NA
"2129",NA,2022-05-01,2,"2021/22","IVA",0.428020509032037,NA,NA
"2130",1213,2022-05-02,2,"2021/22","IVA",0,2022-05-02,TRUE
"2131",NA,2022-05-03,2,"2021/22","IVA",0,NA,NA
"2132",NA,2022-05-04,2,"2021/22","IVA",0,NA,NA
"2133",NA,2022-05-05,2,"2021/22","IVA",0,NA,NA
"2134",NA,2022-05-06,2,"2021/22","IVA",0.0267338207125238,NA,NA
"2135",NA,2022-05-07,2,"2021/22","IVA",0.254467151689714,NA,NA
"2136",NA,2022-05-08,2,"2021/22","IVA",0.476867621251227,NA,NA
"2137",1218,2022-05-09,2,"2021/22","IVA",0.647058823529412,2022-05-09,TRUE
"2138",NA,2022-05-10,2,"2021/22","IVA",0.728546511074518,NA,NA
"2139",NA,2022-05-11,2,"2021/22","IVA",0.726365070108385,NA,NA
"2140",NA,2022-05-12,2,"2021/22","IVA",0.655931045270753,NA,NA
"2141",NA,2022-05-13,2,"2021/22","IVA",0.532660981201359,NA,NA
"2142",NA,2022-05-14,2,"2021/22","IVA",0.371971422539943,NA,NA
"2143",NA,2022-05-15,2,"2021/22","IVA",0.189278913926244,NA,NA
"2144",1223,2022-05-16,2,"2021/22","IVA",0,2022-05-16,TRUE
"2145",NA,2022-05-17,2,"2021/22","IVA",0,NA,NA
"2146",NA,2022-05-18,2,"2021/22","IVA",0,NA,NA
"2147",NA,2022-05-19,2,"2021/22","IVA",0,NA,NA
"2148",NA,2022-05-20,2,"2021/22","IVA",0,NA,NA
"2149",NA,2022-05-21,2,"2021/22","IVA",0,NA,NA
"2150",NA,2022-05-22,2,"2021/22","IVA",0,NA,NA
"2151",1229,2022-05-23,2,"2021/22","IVA",0,2022-05-23,TRUE
"2152",NA,2022-05-24,2,"2021/22","IVA",0.406299341448782,NA,NA
"2153",NA,2022-05-25,2,"2021/22","IVA",0.90063481999156,NA,NA
"2154",NA,2022-05-26,2,"2021/22","IVA",1.42804576420306,NA,NA
"2155",NA,2022-05-27,2,"2021/22","IVA",1.933571502658,NA,NA
"2156",NA,2022-05-28,2,"2021/22","IVA",2.36225136393112,NA,NA
"2157",NA,2022-05-29,2,"2021/22","IVA",2.65912467659713,NA,NA
"2158",1235,2022-05-30,2,"2021/22","IVA",2.76923076923077,2022-05-30,TRUE
"2159",NA,2022-05-31,2,"2021/22","IVA",2.65599440814134,NA,NA
"2160",NA,2022-06-01,2,"2021/22","IVA",2.35638211057651,NA,NA
"2161",NA,2022-06-02,2,"2021/22","IVA",1.92574583151852,NA,NA
"2162",NA,2022-06-03,2,"2021/22","IVA",1.41943752594962,NA,NA
"2163",NA,2022-06-04,2,"2021/22","IVA",0.892809148852074,NA,NA
"2164",NA,2022-06-05,2,"2021/22","IVA",0.401212655208116,NA,NA
"2165",1240,2022-06-06,2,"2021/22","IVA",0,2022-06-06,TRUE
"2166",NA,2022-06-07,2,"2021/22","IVA",0,NA,NA
"2167",NA,2022-06-08,2,"2021/22","IVA",0,NA,NA
"2168",NA,2022-06-09,2,"2021/22","IVA",0,NA,NA
"2169",NA,2022-06-10,2,"2021/22","IVA",0,NA,NA
"2170",NA,2022-06-11,2,"2021/22","IVA",0,NA,NA
"2171",NA,2022-06-12,2,"2021/22","IVA",0,NA,NA
"2172",1245,2022-06-13,2,"2021/22","IVA",0,2022-06-13,TRUE
"2173",NA,2022-06-14,2,"2021/22","IVA",0.16282597950526,NA,NA
"2174",NA,2022-06-15,2,"2021/22","IVA",0.316470086404809,NA,NA
"2175",NA,2022-06-16,2,"2021/22","IVA",0.453876248361021,NA,NA
"2176",NA,2022-06-17,2,"2021/22","IVA",0.567988393036272,NA,NA
"2177",NA,2022-06-18,2,"2021/22","IVA",0.651750448092936,NA,NA
"2178",NA,2022-06-19,2,"2021/22","IVA",0.698106341193387,NA,NA
"2179",1251,2022-06-20,2,"2021/22","IVA",0.7,2022-06-20,TRUE
"2180",NA,2022-06-21,2,"2021/22","IVA",0.653653477612297,NA,NA
"2181",NA,2022-06-22,2,"2021/22","IVA",0.568401328878393,NA,NA
"2182",NA,2022-06-23,2,"2021/22","IVA",0.456856234083548,NA,NA
"2183",NA,2022-06-24,2,"2021/22","IVA",0.331630873513024,NA,NA
"2184",NA,2022-06-25,2,"2021/22","IVA",0.205337927452084,NA,NA
"2185",NA,2022-06-26,2,"2021/22","IVA",0.0905900761859888,NA,NA
"2186",1257,2022-06-27,2,"2021/22","IVA",0,2022-06-27,TRUE
"2187",NA,2022-06-28,2,"2021/22","IVA",0,NA,NA
"2188",NA,2022-06-29,2,"2021/22","IVA",0,NA,NA
"2189",NA,2022-06-30,2,"2021/22","IVA",0,NA,NA
"2190",NA,2022-07-01,2,"2021/22","IVA",0,NA,NA
"2191",NA,2022-07-02,2,"2021/22","IVA",0,NA,NA
"2192",NA,2022-07-03,2,"2021/22","IVA",0,NA,NA
"2193",1263,2022-07-04,2,"2021/22","IVA",0,2022-07-04,TRUE
"2194",NA,2022-07-05,2,"2021/22","IVA",0.0152897556748853,NA,NA
"2195",NA,2022-07-06,2,"2021/22","IVA",0.0225125236930826,NA,NA
"2196",NA,2022-07-07,2,"2021/22","IVA",0.0234505455136277,NA,NA
"2197",NA,2022-07-08,2,"2021/22","IVA",0.0198860625955563,NA,NA
"2198",NA,2022-07-09,2,"2021/22","IVA",0.0136013163979041,NA,NA
"2199",NA,2022-07-10,2,"2021/22","IVA",0.00637854837970673,NA,NA
"2200",1268,2022-07-11,2,"2021/22","IVA",0,2022-07-11,TRUE
"2201",NA,2022-07-12,2,"2021/22","IVA",0,NA,NA
"2202",NA,2022-07-13,2,"2021/22","IVA",0,NA,NA
"2203",NA,2022-07-14,2,"2021/22","IVA",0,NA,NA
"2204",NA,2022-07-15,2,"2021/22","IVA",0,NA,NA
"2205",NA,2022-07-16,2,"2021/22","IVA",0,NA,NA
"2206",NA,2022-07-17,2,"2021/22","IVA",0,NA,NA
"2207",1274,2022-07-18,2,"2021/22","IVA",0,2022-07-18,TRUE
"2208",NA,2022-07-19,2,"2021/22","IVA",0.00121942836670864,NA,NA
"2209",NA,2022-07-20,2,"2021/22","IVA",0.00187604364109022,NA,NA
"2210",NA,2022-07-21,2,"2021/22","IVA",0.00206364800519924,NA,NA
"2211",NA,2022-07-22,2,"2021/22","IVA",0.00187604364109022,NA,NA
"2212",NA,2022-07-23,2,"2021/22","IVA",0.00140703273081766,NA,NA
"2213",NA,2022-07-24,2,"2021/22","IVA",0.000750417456436087,NA,NA
"2214",1279,2022-07-25,2,"2021/22","IVA",8.67361737988404e-19,2022-07-25,TRUE
"2215",1284,2022-08-01,2,"2022/23","IVA",0.777777777777778,2022-08-01,TRUE
"2216",NA,2022-08-02,2,"2022/23","IVA",1.02855460470738,NA,NA
"2217",NA,2022-08-03,2,"2022/23","IVA",1.26385734414379,NA,NA
"2218",NA,2022-08-04,2,"2022/23","IVA",1.46821190859384,NA,NA
"2219",NA,2022-08-05,2,"2022/23","IVA",1.62614421056433,NA,NA
"2220",NA,2022-08-06,2,"2022/23","IVA",1.72218016256209,NA,NA
"2221",NA,2022-08-07,2,"2022/23","IVA",1.74084567709393,NA,NA
"2222",1290,2022-08-08,2,"2022/23","IVA",1.66666666666667,2022-08-08,TRUE
"2223",NA,2022-08-09,2,"2022/23","IVA",1.49219253199297,NA,NA
"2224",NA,2022-08-10,2,"2022/23","IVA",1.2420666266089,NA,NA
"2225",NA,2022-08-11,2,"2022/23","IVA",0.948955792256373,NA,NA
"2226",NA,2022-08-12,2,"2022/23","IVA",0.645526870677305,NA,NA
"2227",NA,2022-08-13,2,"2022/23","IVA",0.364446703613609,NA,NA
"2228",NA,2022-08-14,2,"2022/23","IVA",0.138382132807203,NA,NA
"2229",1296,2022-08-15,2,"2022/23","IVA",0,2022-08-15,TRUE
"2230",NA,2022-08-16,2,"2022/23","IVA",0,NA,NA
"2231",NA,2022-08-17,2,"2022/23","IVA",0.0316088533865606,NA,NA
"2232",NA,2022-08-18,2,"2022/23","IVA",0.149588875363235,NA,NA
"2233",NA,2022-08-19,2,"2022/23","IVA",0.293900187887087,NA,NA
"2234",NA,2022-08-20,2,"2022/23","IVA",0.433203461226802,NA,NA
"2235",NA,2022-08-21,2,"2022/23","IVA",0.536159365651068,NA,NA
"2236",1302,2022-08-22,2,"2022/23","IVA",0.571428571428571,2022-08-22,TRUE
"2237",NA,2022-08-23,2,"2022/23","IVA",0.518486379287672,NA,NA
"2238",NA,2022-08-24,2,"2022/23","IVA",0.400066611795434,NA,NA
"2239",NA,2022-08-25,2,"2022/23","IVA",0.249717721978595,NA,NA
"2240",NA,2022-08-26,2,"2022/23","IVA",0.100988162863894,NA,NA
"2241",NA,2022-08-27,2,"2022/23","IVA",0,NA,NA
"2242",NA,2022-08-28,2,"2022/23","IVA",0,NA,NA
"2243",1308,2022-08-29,2,"2022/23","IVA",0,2022-08-29,TRUE
"2244",NA,2022-08-30,2,"2022/23","IVA",0.180962861231737,NA,NA
"2245",NA,2022-08-31,2,"2022/23","IVA",0.457670721922332,NA,NA
"2246",NA,2022-09-01,2,"2022/23","IVA",0.790055438721551,NA,NA
"2247",NA,2022-09-02,2,"2022/23","IVA",1.13804886827916,NA,NA
"2248",NA,2022-09-03,2,"2022/23","IVA",1.46158286724493,NA,NA
"2249",NA,2022-09-04,2,"2022/23","IVA",1.72058929226862,NA,NA
"2250",1314,2022-09-05,2,"2022/23","IVA",1.875,2022-09-05,TRUE
"2251",NA,2022-09-06,2,"2022/23","IVA",1.89628497184258,NA,NA
"2252",NA,2022-09-07,2,"2022/23","IVA",1.80206668821481,NA,NA
"2253",NA,2022-09-08,2,"2022/23","IVA",1.62150575428889,NA,NA
"2254",NA,2022-09-09,2,"2022/23","IVA",1.38376277523701,NA,NA
"2255",NA,2022-09-10,2,"2022/23","IVA",1.11799835623138,NA,NA
"2256",NA,2022-09-11,2,"2022/23","IVA",0.853373102444181,NA,NA
"2257",1320,2022-09-12,2,"2022/23","IVA",0.619047619047619,2022-09-12,TRUE
"2258",NA,2022-09-13,2,"2022/23","IVA",0.437545037042826,NA,NA
"2259",NA,2022-09-14,2,"2022/23","IVA",0.304838590746694,NA,NA
"2260",NA,2022-09-15,2,"2022/23","IVA",0.210264040305053,NA,NA
"2261",NA,2022-09-16,2,"2022/23","IVA",0.143157145863733,NA,NA
"2262",NA,2022-09-17,2,"2022/23","IVA",0.0928536675685635,NA,NA
"2263",NA,2022-09-18,2,"2022/23","IVA",0.048689365565376,NA,NA
"2264",1326,2022-09-19,2,"2022/23","IVA",0,2022-09-19,TRUE
"2265",NA,2022-09-20,2,"2022/23","IVA",0,NA,NA
"2266",NA,2022-09-21,2,"2022/23","IVA",0,NA,NA
"2267",NA,2022-09-22,2,"2022/23","IVA",0,NA,NA
"2268",NA,2022-09-23,2,"2022/23","IVA",0,NA,NA
"2269",NA,2022-09-24,2,"2022/23","IVA",0,NA,NA
"2270",NA,2022-09-25,2,"2022/23","IVA",0,NA,NA
"2271",1332,2022-09-26,2,"2022/23","IVA",0,2022-09-26,TRUE
"2272",NA,2022-09-27,2,"2022/23","IVA",0.195945169942723,NA,NA
"2273",NA,2022-09-28,2,"2022/23","IVA",0.440309085476467,NA,NA
"2274",NA,2022-09-29,2,"2022/23","IVA",0.704411904818514,NA,NA
"2275",NA,2022-09-30,2,"2022/23","IVA",0.959573786186146,NA,NA
"2276",NA,2022-10-01,2,"2022/23","IVA",1.17711488779665,NA,NA
"2277",NA,2022-10-02,2,"2022/23","IVA",1.3283553678673,NA,NA
"2278",1338,2022-10-03,2,"2022/23","IVA",1.38461538461538,2022-10-03,TRUE
"2279",NA,2022-10-04,2,"2022/23","IVA",1.32680729503639,NA,NA
"2280",NA,2022-10-05,2,"2022/23","IVA",1.1742122512387,NA,NA
"2281",NA,2022-10-06,2,"2022/23","IVA",0.955703604108887,NA,NA
"2282",NA,2022-10-07,2,"2022/23","IVA",0.700154704533529,NA,NA
"2283",NA,2022-10-08,2,"2022/23","IVA",0.436438903399208,NA,NA
"2284",NA,2022-10-09,2,"2022/23","IVA",0.193429551592504,NA,NA
"2285",1344,2022-10-10,2,"2022/23","IVA",0,2022-10-10,TRUE
"2286",NA,2022-10-11,2,"2022/23","IVA",0,NA,NA
"2287",NA,2022-10-12,2,"2022/23","IVA",0,NA,NA
"2288",NA,2022-10-13,2,"2022/23","IVA",0,NA,NA
"2289",NA,2022-10-14,2,"2022/23","IVA",0,NA,NA
"2290",NA,2022-10-15,2,"2022/23","IVA",0,NA,NA
"2291",NA,2022-10-16,2,"2022/23","IVA",0,NA,NA
"2292",1350,2022-10-17,2,"2022/23","IVA",0,2022-10-17,TRUE
"2293",NA,2022-10-18,2,"2022/23","IVA",0.0337259429486202,NA,NA
"2294",NA,2022-10-19,2,"2022/23","IVA",0.0503564190758375,NA,NA
"2295",NA,2022-10-20,2,"2022/23","IVA",0.0534035198847694,NA,NA
"2296",NA,2022-10-21,2,"2022/23","IVA",0.0463793368785339,NA,NA
"2297",NA,2022-10-22,2,"2022/23","IVA",0.0327959615602487,NA,NA
"2298",NA,2022-10-23,2,"2022/23","IVA",0.0161654854330315,NA,NA
"2299",1356,2022-10-24,2,"2022/23","IVA",0,2022-10-24,TRUE
"2300",NA,2022-10-25,2,"2022/23","IVA",0,NA,NA
"2301",NA,2022-10-26,2,"2022/23","IVA",0,NA,NA
"2302",NA,2022-10-27,2,"2022/23","IVA",0,NA,NA
"2303",NA,2022-10-28,2,"2022/23","IVA",0,NA,NA
"2304",NA,2022-10-29,2,"2022/23","IVA",0,NA,NA
"2305",NA,2022-10-30,2,"2022/23","IVA",0,NA,NA
"2306",1362,2022-10-31,2,"2022/23","IVA",0,2022-10-31,TRUE
"2307",NA,2022-11-01,2,"2022/23","IVA",0.0173002883927505,NA,NA
"2308",NA,2022-11-02,2,"2022/23","IVA",0.0353750591959738,NA,NA
"2309",NA,2022-11-03,2,"2022/23","IVA",0.0502995652848361,NA,NA
"2310",NA,2022-11-04,2,"2022/23","IVA",0.0581490595345037,NA,NA
"2311",NA,2022-11-05,2,"2022/23","IVA",0.0549987948201427,NA,NA
"2312",NA,2022-11-06,2,"2022/23","IVA",0.0369240240169194,NA,NA
"2313",1368,2022-11-07,2,"2022/23","IVA",0,2022-11-07,TRUE
"2314",NA,2022-11-08,2,"2022/23","IVA",0,NA,NA
"2315",NA,2022-11-09,2,"2022/23","IVA",0,NA,NA
"2316",NA,2022-11-10,2,"2022/23","IVA",0,NA,NA
"2317",NA,2022-11-11,2,"2022/23","IVA",0,NA,NA
"2318",NA,2022-11-12,2,"2022/23","IVA",0,NA,NA
"2319",NA,2022-11-13,2,"2022/23","IVA",0,NA,NA
"2320",1374,2022-11-14,2,"2022/23","IVA",0,2022-11-14,TRUE
"2321",NA,2022-11-15,2,"2022/23","IVA",0.212739139627258,NA,NA
"2322",NA,2022-11-16,2,"2022/23","IVA",0.478982770286768,NA,NA
"2323",NA,2022-11-17,2,"2022/23","IVA",0.765838611191969,NA,NA
"2324",NA,2022-11-18,2,"2022/23","IVA",1.0404143815563,NA,NA
"2325",NA,2022-11-19,2,"2022/23","IVA",1.2698178005932,NA,NA
"2326",NA,2022-11-20,2,"2022/23","IVA",1.42115658751611,NA,NA
"2327",1380,2022-11-21,2,"2022/23","IVA",1.46153846153846,2022-11-21,TRUE
"2328",NA,2022-11-22,2,"2022/23","IVA",1.37398620572479,NA,NA
"2329",NA,2022-11-23,2,"2022/23","IVA",1.20518285854401,NA,NA
"2330",NA,2022-11-24,2,"2022/23","IVA",1.01772652231611,NA,NA
"2331",NA,2022-11-25,2,"2022/23","IVA",0.874215299361095,NA,NA
"2332",NA,2022-11-26,2,"2022/23","IVA",0.83724729199896,NA,NA
"2333",NA,2022-11-27,2,"2022/23","IVA",0.969420602549705,NA,NA
"2334",1386,2022-11-28,2,"2022/23","IVA",1.33333333333333,2022-11-28,TRUE
"2335",NA,2022-11-29,2,"2022/23","IVA",1.96667299344276,NA,NA
"2336",NA,2022-11-30,2,"2022/23","IVA",2.80748471906263,NA,NA
"2337",NA,2022-12-01,2,"2022/23","IVA",3.76890305315051,NA,NA
