"","date","observed_incidence","CI_down_observed_incidence","CI_up_observed_incidence","smoothed_incidence","CI_down_smoothed_incidence","CI_up_smoothed_incidence","deconvolved_incidence","CI_down_deconvolved_incidence","CI_up_deconvolved_incidence","Re_estimate","CI_down_Re_estimate","CI_up_Re_estimate","Re_highHPD","Re_lowHPD","bootstrapped_CI_down_Re_estimate","bootstrapped_CI_up_Re_estimate","observation_type","influenza_type"
"249",2022-04-13,4021.06202090592,1965.87634063968,6076.24770117217,2105.94526870629,0,4832.64655187459,1.44250464530048e-15,0,4.03823544103127e-08,7.44270541728632e-05,0,0.0138404320832017,0.000852125121639607,9.61832598965612e-44,0,0.0138404320832017,"ARA Basel","IAV"
"250",2022-04-14,3187.35052264808,0,9515.78063536478,1947.09666948437,0,4031.19687357491,7.39128640563225e-22,0,4.01199671872525e-12,0.000147744412143772,0,0.026716639192152,0.00169154425136064,1.90233266343355e-43,0,0.026716639192152,"ARA Basel","IAV"
"251",2022-04-15,2353.63902439024,0,5908.3680687421,1797.92422652077,339.75279529794,3256.09565774361,1.01332058351362e-29,0,3.82521568891071e-17,0.000294506317380906,0,0.0496566632509972,0.00337183965808329,3.79201329082298e-43,0,0.0496566632509972,"ARA Basel","IAV"
"252",2022-04-16,1519.9275261324,546.91781787478,2492.93723439003,1650.14248005703,597.397436613749,2702.88752350032,1.51046342315721e-39,0,2.93911066854366e-23,0.000588694611599829,0,0.0867481446445528,0.00674003822921369,7.57993176943583e-43,0,0.0867481446445528,"ARA Basel","IAV"
"253",2022-04-17,686.216027874564,320.314858364513,1052.11719738462,1400.32269845003,558.723500003298,2241.92189689677,2.51251776930509e-51,0,1.56772569488482e-30,0.00117899114148737,0,0.139286016053147,0.0134984170212362,1.51804895664958e-42,0,0.139286016053147,"ARA Basel","IAV"
"254",2022-04-18,343.108013937282,0,1244.81093671167,1128.13941450103,426.649940837087,1829.62888816497,1.3381044388731e-65,0,2.47192748871406e-39,0.00236382417801939,0,0.204745414830654,0.0270637186294147,3.04361983807479e-42,0,0.204745414830654,"ARA Basel","IAV"
"255",2022-04-19,0,0,82.1153833766855,878.190347775015,294.009609986373,1462.37108556366,5.79453325259434e-83,0,6.28913165402927e-50,0.00474019384130245,0,0.280716545655335,0.0542710720885271,6.10339302976269e-42,0,0.280716545655335,"ARA Basel","IAV"
"256",2022-04-20,0,0,68.0290587019513,600.958760137702,188.472290410532,1013.44522986487,0,0,2.09693705350184e-55,0.00949344473160434,0,0.364526549720924,0.108691635963938,1.22235980939106e-41,0,0.364526549720924,"ARA Basel","IAV"
"257",2022-04-21,0,0,61.76592575205,372.294569442876,98.1615680626916,646.42757082306,0,0,1.10953598427695e-56,0.0189399665275859,0,0.447642055880423,0.216846045369839,2.43867790133755e-41,0,0.447642055880423,"ARA Basel","IAV"
"258",2022-04-22,0,0,23.0175526236095,224.203808175135,44.9859951469579,403.421621203311,0,0,3.48475151508465e-57,0.0374600422526491,0,0.522799313364439,0.428884708430867,4.82329137655294e-41,0,0.522799313364439,"ARA Basel","IAV"
"259",2022-04-23,0,0,11.2837579149828,119.345559364835,21.7617005755463,216.929418154124,0,0,1.48703034636381e-56,0.0727934066333077,0,0.833420815947101,0.833420815947101,9.372755324629e-41,0,0.593650173910612,"ARA Basel","IAV"
"260",2022-04-24,0,0,5.7974488154282,50.4766571443925,0.156857786126345,100.796456502659,0,0,1.07856214290434e-51,0.136791322130768,0,1.56614095393281,1.56614095393281,1.76130181586741e-40,0,0.667404386035446,"ARA Basel","IAV"
"261",2022-04-25,0,0,21.3549636397997,28.4390492832958,0,59.2260997226088,0,0,1.2144118132603e-46,0.242445121143089,0,2.77578451168423,2.77578451168423,3.12168217593e-40,0,0.749643924365489,"ARA Basel","IAV"
"262",2022-04-26,0,0,44.814591354254,12.659990632387,0,29.1926926839551,0,0,1.48912586103128e-41,0.392700785421668,0,4.49608040269186,4.49608040269186,5.05634857300769e-40,0,0.841923652818971,"ARA Basel","IAV"
"263",2022-04-27,0,0,5.40556880589712,3.17010095138286,0,12.2143109133106,0,0,1.46552035211213e-36,0.566550358285564,7.2948061272101e-40,6.48650590370127,6.48650590370127,7.2948061272101e-40,0.202821862313711,0.930278854257417,"ARA Basel","IAV"
"264",2022-04-28,0,0,8.91914370207477,0,0,6.87516130144901,0,0,9.81998618146995e-32,0.725503743928621,9.34146290638614e-40,8.30638309433099,8.30638309433099,9.34146290638614e-40,0.459878508092047,0.991128979765196,"ARA Basel","IAV"
"265",2022-04-29,0,0,11.6240699488769,0,0,5.74883467554087,0,0,4.07517675534165e-27,0.842427862122256,1.08469579808198e-39,9.64506194583354,9.64506194583354,1.08469579808198e-39,0.668481790514075,1.01637393373044,"ARA Basel","IAV"
"266",2022-04-30,0,0,6.16611990400909,0,0,5.17358040249159,0,0,9.23899246982625e-23,0.915381433289148,1.1786295764597e-39,10.4803165055555,10.4803165055555,1.1786295764597e-39,0.812235065955257,1.01852780062304,"ARA Basel","IAV"
"267",2022-05-01,0,0,3.33087980136104,0,0,4.64391631165408,0,0,1.17314524050103e-18,0.956321946793359,1.23134388585761e-39,10.9490495646065,10.9490495646065,1.23134388585761e-39,0.899602373122039,1.01304152046468,"ARA Basel","IAV"
"268",2022-05-02,0,0,5.78391031482427,0,0,4.17916170172643,0,0,8.54474869594053e-15,0.977937493261579,1.25917569613067e-39,11.1965286593195,11.1965286593195,1.25917569613067e-39,0.948232342199962,1.0076426443232,"ARA Basel","IAV"
"269",2022-05-03,0,0,3.03145349041113,0,0,4.31871201321363,0,0,3.02129839120863e-11,0.988981697545939,1.27339602586932e-39,11.3229751353379,11.3229751353379,1.27339602586932e-39,0.97385604622243,1.00410734886945,"ARA Basel","IAV"
"270",2022-05-04,0,0,5.41426363024887,0,0,4.75379112377223,0,0,4.33045593467946e-08,0.994529427171282,1.28053918825042e-39,11.3864917856068,11.3864917856068,1.28053918825042e-39,0.986943392250163,1.0021154620924,"ARA Basel","IAV"
"271",2022-05-05,0,0,18.1539042639776,0,0,5.25871555896443,0,0,2.22267234838043e-05,0.997292057696169,1.28409630436295e-39,11.4181214879754,11.4181214879754,1.28409630436295e-39,0.993434227531256,1.00114988786108,"ARA Basel","IAV"
"272",2022-05-06,0,0,18.7958108190174,0,0,5.98265385474764,0,0,0.00378437456252119,0.998661689576273,1.28585981909467e-39,11.4338025746543,11.4338025746543,1.28585981909467e-39,0.903511895321914,1.09381148383063,"ARA Basel","IAV"
"273",2022-05-07,0,0,6.96056171670216,0,0,6.53456733639105,0,0,0.204901830639606,0.999339157205578,0,11.441558986265,11.441558986265,1.28673211490051e-39,0,5.8886633439215,"ARA Basel","IAV"
"274",2022-05-08,0,0,5.15996409709891,0,0,6.89516974718834,0,0,3.36409950144837,0.999673846991422,0,19.4549480808774,11.4453908914787,1.28716305578066e-39,0,19.4549480808774,"ARA Basel","IAV"
"275",2022-05-09,0,0,22.7634611668485,0,0,7.39804271672786,0,0,15.6339278169495,0.999839080345286,0,11.4472826688109,11.4472826688109,1.28737580743893e-39,0,7.59114740377478,"ARA Basel","IAV"
"276",2022-05-10,0,0,39.3094428658373,0,0,7.89195917250555,0,0,20.6256322293364,0.999920620121573,0,27.9396077270696,11.4482162279068,1.28748079666909e-39,0,27.9396077270696,"ARA Basel","IAV"
"277",2022-05-11,0,0,5.12382934339998,0,0,8.42930528754478,0,0,15.8326374047563,0.999960847136271,0,12.2633895378128,11.4486767920288,1.28753259228955e-39,0,12.2633895378128,"ARA Basel","IAV"
"278",2022-05-12,0,0,14.5724343748041,0,0,8.91893214249306,0,0,12.3737929237366,0.999980688965143,0,16.5943444607092,11.4489039636089,1.28755814029119e-39,0,16.5943444607092,"ARA Basel","IAV"
"279",2022-05-13,0,0,15.2232767468698,0,0,9.44100820690735,0,0,18.1935222159244,0.999990474486116,0,21.2456845315155,11.4490159992623,1.28757073996169e-39,0,21.2456845315155,"ARA Basel","IAV"
"280",2022-05-14,0,0,6.39418997146565,0,0,9.93963924952658,0,0,16.6924821277419,0.999995299586125,0,19.2472291482825,11.4490712424357,1.28757695267846e-39,0,19.2472291482825,"ARA Basel","IAV"
"281",2022-05-15,0,0,4.61116759163402,0,0,10.0127856162625,0,0,13.2375972681867,0.999997678099796,0,20.8228233822167,11.4490984743362,1.28758001521224e-39,0,20.8228233822167,"ARA Basel","IAV"
"282",2022-05-16,0,0,22.6432931533127,0,0,9.79527545043871,0,0,12.5281722553735,0.999998850309653,0,11.4491118951135,11.4491118951135,1.28758152452973e-39,0,10.024052230887,"ARA Basel","IAV"
"283",2022-05-17,0,0,66.5793265194405,0,0,9.51178672165253,0,0,9.04452196194223,0.99999942814856,0,11.4491185108634,11.4491185108634,1.28758226854529e-39,0,7.18896598296471,"ARA Basel","IAV"
"284",2022-05-18,0,0,8.49266443976812,0,0,9.39977592663035,0,0,5.39100738327262,0.999999713121985,0,24.8029762233657,11.4491217735597,1.28758263547222e-39,0,24.8029762233657,"ARA Basel","IAV"
"285",2022-05-19,0,0,18.2269553780283,0,0,9.14480684642036,0,0,5.37862049329109,0.999999853682879,0,25.0516418690408,11.449123382859,1.28758281645604e-39,0,25.0516418690408,"ARA Basel","IAV"
"286",2022-05-20,0,0,18.9285219800755,0,0,8.20975237382362,0,0,8.00051930974853,0.999999923315803,0,29.4753470973735,11.4491241800951,1.28758290611421e-39,0,29.4753470973735,"ARA Basel","IAV"
"287",2022-05-21,0,0,6.99426923450605,0,0,7.30614748315801,0,0,10.3377230113417,0.999999958471222,0,31.2816930159907,11.4491245825938,1.28758295137973e-39,0,31.2816930159907,"ARA Basel","IAV"
"288",2022-05-22,0,0,3.3365237700538,0,0,6.32781753589518,0,0,11.5274936490362,0.999999976988741,0,14.8958196578578,11.4491247946032,1.28758297522257e-39,0,14.8958196578578,"ARA Basel","IAV"
"289",2022-05-23,0,0,5.70585274003603,0,0,5.0487072354704,0,0,19.7045714555746,0.999999986990668,0,14.0636526944276,11.4491249091166,1.28758298810089e-39,0,14.0636526944276,"ARA Basel","IAV"
"290",2022-05-24,0,0,3.10806901102017,0,0,4.62488298395959,0,0,19.8365832638531,0.999999992144506,0,29.4108476178934,11.4491249681235,1.28758299473688e-39,0,29.4108476178934,"ARA Basel","IAV"
"291",2022-05-25,0,0,7.07052153025508,0,0,5.02822694256147,0,0,14.8876092729693,0.999999994476951,0,41.6290433563968,11.4491249948279,1.2875829977401e-39,0,41.6290433563968,"ARA Basel","IAV"
"292",2022-05-26,0,0,11.8807594217893,0,0,5.43740200405186,0,0,11.1998466496307,0.99999999529454,0,11.4491250041886,11.4491250041886,1.28758299879281e-39,0,5.56109336234008,"ARA Basel","IAV"
"293",2022-05-27,0,0,5.26524350304952,0,0,5.97388133668909,0,0,7.61086766282796,0.999999995353388,0,11.4491250048624,11.4491250048624,1.28758299886858e-39,0,2.65958884529289,"ARA Basel","IAV"
"294",2022-05-28,0,0,3.94405328440774,0,0,6.40606219731266,0,0,6.71972191613348,0.99999999506642,0,11.4491250015768,11.4491250015768,1.28758299849909e-39,0,2.03375244808755,"ARA Basel","IAV"
"295",2022-05-29,0,0,3.3365237700538,0,0,6.35630690480346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IAV"
"296",2022-05-30,0,0,22.646582067777,0,0,6.5378275750243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IAV"
"297",2022-05-31,0,0,55.0059851522428,0,0,6.93706579939606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IAV"
"298",2022-06-01,0,0,5.2119671584367,0,0,7.30694670513132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IAV"
"299",2022-06-02,0,0,9.63515957980762,0,0,7.71830480634259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IAV"
"300",2022-06-03,0,0,9.74896892246047,0,0,8.04890145469086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IAV"
"301",2022-06-04,0,0,6.51624489095248,0,0,8.3368928896564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IAV"
"302",2022-06-05,0,0,1.9623624728752,0,0,8.62076313667714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IAV"
"303",2021-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"304",2021-08-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"305",2021-08-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"306",2021-08-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"307",2021-08-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"308",2021-08-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"309",2021-08-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"310",2021-08-23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"311",2021-08-24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"312",2021-08-25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"313",2021-08-26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"314",2021-08-27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"315",2021-08-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"316",2021-08-29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"317",2021-08-30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"318",2021-08-31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"319",2021-09-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"320",2021-09-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"321",2021-09-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"322",2021-09-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"323",2021-09-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"324",2021-09-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"325",2021-09-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"326",2021-09-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"327",2021-09-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"328",2021-09-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"329",2021-09-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"330",2021-09-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"331",2021-09-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"332",2021-09-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"333",2021-09-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"334",2021-09-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"335",2021-09-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"336",2021-09-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"337",2021-09-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"338",2021-09-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"339",2021-09-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"340",2021-09-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"341",2021-09-23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"342",2021-09-24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"343",2021-09-25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"344",2021-09-26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"345",2021-09-27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"346",2021-09-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"347",2021-09-29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"348",2021-09-30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"349",2021-10-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"350",2021-10-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"351",2021-10-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"352",2021-10-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"353",2021-10-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"354",2021-10-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"355",2021-10-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"356",2021-10-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"357",2021-10-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"358",2021-10-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"359",2021-10-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"360",2021-10-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"361",2021-10-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"362",2021-10-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"363",2021-10-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"364",2021-10-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"365",2021-10-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"366",2021-10-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"367",2021-10-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"368",2021-10-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"369",2021-10-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"370",2021-10-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"371",2021-10-23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"372",2021-10-24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"373",2021-10-25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"374",2021-10-26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"375",2021-10-27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"376",2021-10-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"377",2021-10-29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"378",2021-10-30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"379",2021-10-31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"380",2021-11-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"381",2021-11-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"382",2021-11-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"383",2021-11-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"384",2021-11-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"385",2021-11-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"386",2021-11-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"387",2021-11-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"388",2021-11-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"389",2021-11-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"390",2021-11-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"391",2021-11-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"392",2021-11-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"393",2021-11-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"394",2021-11-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"395",2021-11-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"396",2021-11-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"397",2021-11-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"398",2021-11-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"399",2021-11-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"400",2021-11-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"401",2021-11-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"402",2021-11-23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"403",2021-11-24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"404",2021-11-25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"405",2021-11-26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"406",2021-11-27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"407",2021-11-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"408",2021-11-29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"409",2021-11-30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"410",2021-12-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"411",2021-12-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"412",2021-12-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
"413",2021-12-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARA Basel","IBV"
