"region","data_type","date","median_R_mean","median_R_highHPD","median_R_lowHPD"
"TI","infection_norm_n1",2021-05-02,0.723167275674952,1.0467021933288,0.399632358021101
"TI","infection_norm_n1",2021-05-03,0.768408292441511,1.10550277004947,0.431313814833555
"TI","infection_norm_n1",2021-05-04,0.815803893217713,1.1600087917865,0.471598994648927
"TI","infection_norm_n1",2021-05-05,0.853810944071075,1.19477379043532,0.512848097706826
"TI","infection_norm_n1",2021-05-06,0.876867911659985,1.20686899563202,0.546866827687946
"TI","infection_norm_n1",2021-05-07,0.88490859676155,1.20012227140019,0.569694922122907
"TI","infection_norm_n1",2021-05-08,0.883068480750197,1.18177736814746,0.584359593352937
"TI","infection_norm_n1",2021-05-09,0.87439903205854,1.15831446619957,0.590483597917508
"TI","infection_norm_n1",2021-05-10,0.858287353649504,1.13027683046844,0.586297876830569
"TI","infection_norm_n1",2021-05-11,0.833238986124297,1.09482476676776,0.571653205480831
"TI","infection_norm_n1",2021-05-12,0.79904175580322,1.05055162719967,0.547531884406773
"TI","infection_norm_n1",2021-05-13,0.756861794868441,1.00041097271764,0.513312617019241
"TI","infection_norm_n1",2021-05-14,0.706396758488258,0.940217185094039,0.472576331882477
